,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
98,16,3,DATE,4,21,9999,1537,1023,1626,1052,1537|1537|1537|1537,1023|1023|1023|1023,1626|1626|1626|1626,1052|1052|1052|1052,915,29,29,0,True,False,9,False,1,0,0,1,False,O
99,16,4,07/08/2018.,11,26,99999999999,1677,1019,1885,1056,1677|1677|1677|1677|1677|1677|1677|1677|1677|1677|1677,1019|1019|1019|1019|1019|1019|1019|1019|1019|1019|1019,1885|1885|1885|1885|1885|1885|1885|1885|1885|1885|1885,1056|1056|1056|1056|1056|1056|1056|1056|1056|1056|1056,51,37,37,0,False,True,9,False,1,0,8,2,False,O
100,17,0,STATE,5,0,99999,196,1082,304,1111,196|196|196|196|196,1082|1082|1082|1082|1082,304|304|304|304|304,1111|1111|1111|1111|1111,0,29,29,0,True,False,9,False,1,0,0,0,False,O
101,17,1,GUJARAT,7,6,9999999,409,1082,566,1112,409|409|409|409|409|409|409,1082|1082|1082|1082|1082|1082|1082,566|566|566|566|566|566|566,1112|1112|1112|1112|1112|1112|1112,105,30,30,0,True,False,9,False,1,0,0,1,False,O
102,17,2,CODE,4,14,9999,1305,1083,1402,1112,1305|1305|1305|1305,1083|1083|1083|1083,1402|1402|1402|1402,1112|1112|1112|1112,739,29,29,0,True,False,9,False,1,0,0,2,False,O
103,17,3,24,2,19,99,1739,1082,1781,1111,1739|1739,1082|1082,1781|1781,1111|1111,337,29,29,0,False,False,9,False,1,0,2,3,True,O
104,17,4,STATE,5,22,99999,1994,1083,2101,1112,1994|1994|1994|1994|1994,1083|1083|1083|1083|1083,2101|2101|2101|2101|2101,1112|1112|1112|1112|1112,213,29,29,0,True,False,9,False,1,0,0,4,False,O
105,17,5,GUJARAT,7,28,9999999,2219,1081,2376,1111,2219|2219|2219|2219|2219|2219|2219,1081|1081|1081|1081|1081|1081|1081,2376|2376|2376|2376|2376|2376|2376,1111|1111|1111|1111|1111|1111|1111,118,30,30,0,True,False,9,False,1,0,0,5,False,O
106,17,6,CODE,4,36,9999,2738,1081,2830,1110,2738|2738|2738|2738,1081|1081|1081|1081,2830|2830|2830|2830,1110|1110|1110|1110,362,29,29,0,True,False,9,False,1,0,0,6,False,O
107,18,0,SR.NO.,6,0,999999,236,1155,355,1185,236|236|236|236|236|236,1155|1155|1155|1155|1155|1155,355|355|355|355|355|355,1185|1185|1185|1185|1185|1185,0,30,30,0,False,True,9,False,1,0,0,0,False,O
108,18,1,PRODUCT,7,7,9999999,645,1156,815,1186,645|645|645|645|645|645|645,1156|1156|1156|1156|1156|1156|1156,815|815|815|815|815|815|815,1186|1186|1186|1186|1186|1186|1186,290,30,30,0,True,False,9,False,1,0,0,1,False,O
109,18,2,DESCRIPTION,11,15,99999999999,825,1156,1056,1186,825|825|825|825|825|825|825|825|825|825|825,1156|1156|1156|1156|1156|1156|1156|1156|1156|1156|1156,1056|1056|1056|1056|1056|1056|1056|1056|1056|1056|1056,1186|1186|1186|1186|1186|1186|1186|1186|1186|1186|1186,10,30,30,0,True,False,9,False,1,0,0,1,False,O
110,18,3,HSN,3,27,999,1325,1156,1397,1185,1325|1325|1325,1156|1156|1156,1397|1397|1397,1185|1185|1185,269,29,29,0,True,False,9,False,1,0,0,2,False,O
111,18,4,CODE,4,31,9999,1408,1156,1505,1185,1408|1408|1408|1408,1156|1156|1156|1156,1505|1505|1505|1505,1185|1185|1185|1185,11,29,29,0,True,False,9,False,1,0,0,2,False,O
112,18,5,QTY,3,36,999,1566,1156,1636,1187,1566|1566|1566,1156|1156|1156,1636|1636|1636,1187|1187|1187,61,31,31,0,True,False,9,False,1,0,0,3,False,O
113,18,6,UNIT,4,40,9999,1696,1156,1782,1185,1696|1696|1696|1696,1156|1156|1156|1156,1782|1782|1782|1782,1185|1185|1185|1185,60,29,29,0,True,False,9,False,1,0,0,4,False,O
114,18,7,RATE,4,45,9999,1853,1156,1942,1184,1853|1853|1853|1853,1156|1156|1156|1156,1942|1942|1942|1942,1184|1184|1184|1184,71,28,28,0,True,False,9,False,1,0,0,5,False,O
115,18,8,AMOUNT,6,50,999999,2016,1156,2182,1184,2016|2016|2016|2016|2016|2016,1156|1156|1156|1156|1156|1156,2182|2182|2182|2182|2182|2182,1184|1184|1184|1184|1184|1184,74,28,28,0,True,False,9,False,1,0,0,6,False,O
116,18,9,DISCOUNT,8,57,99999999,2229,1155,2412,1184,2229|2229|2229|2229|2229|2229|2229|2229,1155|1155|1155|1155|1155|1155|1155|1155,2412|2412|2412|2412|2412|2412|2412|2412,1184|1184|1184|1184|1184|1184|1184|1184,47,29,29,0,True,False,9,False,1,0,0,7,False,O
117,18,10,TAXABLE,7,66,9999999,2442,1134,2600,1164,2442|2442|2442|2442|2442|2442|2442,1134|1134|1134|1134|1134|1134|1134,2600|2600|2600|2600|2600|2600|2600,1164|1164|1164|1164|1164|1164|1164,30,30,30,0,True,False,9,False,1,0,0,7,False,O
118,18,11,CGST,4,74,9999,2732,1130,2819,1159,2732|2732|2732|2732,1130|1130|1130|1130,2819|2819|2819|2819,1159|1159|1159|1159,132,29,29,0,True,False,9,False,1,0,0,8,False,O
119,18,12,SGST,4,79,9999,3047,1130,3134,1160,3047|3047|3047|3047,1130|1130|1130|1130,3134|3134|3134|3134,1160|1160|1160|1160,228,30,30,0,True,False,9,False,1,0,0,9,False,O
120,18,13,TOTAL,5,84,99999,3310,1155,3423,1184,3310|3310|3310|3310|3310,1155|1155|1155|1155|1155,3423|3423|3423|3423|3423,1184|1184|1184|1184|1184,176,29,29,0,True,False,9,False,1,0,0,10,False,O
