,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
70,70,70,70,70,14,0,PO,2,0,99,148,904,204,939,148|148,904|904,204|204,939|939,0,35,35,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
71,71,71,71,71,14,1,Number,6,3,999999,212,903,379,940,212|212|212|212|212|212,903|903|903|903|903|903,379|379|379|379|379|379,940|940|940|940|940|940,8,37,37,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
72,72,72,72,72,14,2,:,1,9,9,212,903,379,940,212,903,379,940,-167,37,37,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
73,73,73,73,73,14,3,Sales,5,11,99999,744,906,843,940,744|744|744|744|744,906|906|906|906|906,843|843|843|843|843,940|940|940|940|940,365,34,34,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
74,74,74,74,74,14,4,Rep,3,17,999,852,906,938,947,852|852|852,906|906|906,938|938|938,947|947|947,9,41,41,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
75,75,75,75,75,14,5,:,1,20,9,852,906,938,947,852,906,938,947,-86,41,41,0,False,True,9,True,1,0,0,3,False,English,False,O,100.0,0,0
76,76,76,76,76,14,6,Bill,4,22,9999,1000,904,1059,940,1000|1000|1000|1000,904|904|904|904,1059|1059|1059|1059,940|940|940|940,62,36,36,0,False,False,9,False,1,0,0,4,False,English,False,O,100.0,0,0
77,77,77,77,77,14,7,Holland,7,27,9999999,1068,905,1208,939,1068|1068|1068|1068|1068|1068|1068,905|905|905|905|905|905|905,1208|1208|1208|1208|1208|1208|1208,939|939|939|939|939|939|939,9,34,34,0,False,False,9,False,1,0,0,4,False,English,False,O,100.0,0,0
78,78,78,78,78,14,8,County,6,35,999999,1460,896,1597,937,1460|1460|1460|1460|1460|1460,896|896|896|896|896|896,1597|1597|1597|1597|1597|1597,937|937|937|937|937|937,252,41,41,0,False,False,9,False,1,0,0,5,False,English,False,I-Invoice_ShippingAddress,100.0,56,47
79,79,79,79,79,14,9,:,1,41,9,1460,896,1597,937,1460,896,1597,937,-137,41,41,0,False,True,9,True,1,0,0,6,False,English,False,I-Invoice_ShippingAddress,100.0,56,47
80,80,80,80,80,14,10,Osceola,7,43,9999999,1608,895,1746,929,1608|1608|1608|1608|1608|1608|1608,895|895|895|895|895|895|895,1746|1746|1746|1746|1746|1746|1746,929|929|929|929|929|929|929,11,34,34,0,False,False,9,False,1,0,0,7,False,English,False,I-Invoice_ShippingAddress,100.0,56,47
81,81,81,81,81,15,0,Item,4,0,9999,156,1039,245,1072,156|156|156|156,1039|1039|1039|1039,245|245|245|245,1072|1072|1072|1072,0,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
82,82,82,82,82,15,1,No.,3,5,999,253,1038,315,1071,253|253|253,1038|1038|1038,315|315|315,1071|1071|1071,8,33,33,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
83,83,83,83,83,15,2,Qty,3,9,999,1633,1039,1698,1080,1633|1633|1633,1039|1039|1039,1698|1698|1698,1080|1080|1080,1318,41,41,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
84,84,84,84,84,15,3,Unit,4,13,9999,1867,1039,1950,1072,1867|1867|1867|1867,1039|1039|1039|1039,1950|1950|1950|1950,1072|1072|1072|1072,169,33,33,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
85,85,85,85,85,15,4,Price,5,18,99999,1958,1038,2058,1072,1958|1958|1958|1958|1958,1038|1038|1038|1038|1038,2058|2058|2058|2058|2058,1072|1072|1072|1072|1072,8,34,34,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
86,86,86,86,86,15,5,Ext.,4,24,9999,2206,1039,2276,1073,2206|2206|2206|2206,1039|1039|1039|1039,2276|2276|2276|2276,1073|1073|1073|1073,148,34,34,0,False,True,9,False,1,0,0,3,False,English,False,O,100.0,0,0
87,87,87,87,87,15,6,Price,5,29,99999,2286,1039,2386,1073,2286|2286|2286|2286|2286,1039|1039|1039|1039|1039,2386|2386|2386|2386|2386,1073|1073|1073|1073|1073,10,34,34,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
88,88,88,88,88,16,0,Description,11,0,99999999999,210,1102,434,1145,210|210|210|210|210|210|210|210|210|210|210,1102|1102|1102|1102|1102|1102|1102|1102|1102|1102|1102,434|434|434|434|434|434|434|434|434|434|434,1145|1145|1145|1145|1145|1145|1145|1145|1145|1145|1145,0,43,43,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
89,89,89,89,89,16,1,Shop,4,12,9999,1857,1102,1952,1145,1857|1857|1857|1857,1102|1102|1102|1102,1952|1952|1952|1952,1145|1145|1145|1145,1423,43,43,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
90,90,90,90,90,16,2,Floor,5,17,99999,1962,1103,2066,1138,1962|1962|1962|1962|1962,1103|1103|1103|1103|1103,2066|2066|2066|2066|2066,1138|1138|1138|1138|1138,10,35,35,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
91,91,91,91,91,17,0,SURVEY,6,0,999999,157,1166,303,1200,157|157|157|157|157|157,1166|1166|1166|1166|1166|1166,303|303|303|303|303|303,1200|1200|1200|1200|1200|1200,0,34,34,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
92,92,92,92,92,17,1,1.00,4,7,9999,1621,1168,1697,1201,1621|1621|1621|1621,1168|1168|1168|1168,1697|1697|1697|1697,1201|1201|1201|1201,1318,33,33,0,False,True,9,False,1,0,3,1,True,English,False,O,100.0,0,0
93,93,93,93,93,17,2,$325.00,7,12,9999999,1912,1165,2056,1204,1912|1912|1912|1912|1912|1912|1912,1165|1165|1165|1165|1165|1165|1165,2056|2056|2056|2056|2056|2056|2056,1204|1204|1204|1204|1204|1204|1204,215,39,39,0,False,True,9,False,1,0,5,2,False,English,False,O,100.0,0,0
94,94,94,94,94,17,3,$325.00,7,20,9999999,2240,1166,2385,1204,2240|2240|2240|2240|2240|2240|2240,1166|1166|1166|1166|1166|1166|1166,2385|2385|2385|2385|2385|2385|2385,1204|1204|1204|1204|1204|1204|1204,184,38,38,0,False,True,9,False,1,0,5,3,False,English,False,O,100.0,0,0
95,95,95,95,95,18,0,Site,4,0,9999,211,1232,276,1265,211|211|211|211,1232|1232|1232|1232,276|276|276|276,1265|1265|1265|1265,0,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
96,96,96,96,96,18,1,survey,6,5,999999,285,1240,406,1274,285|285|285|285|285|285,1240|1240|1240|1240|1240|1240,406|406|406|406|406|406,1274|1274|1274|1274|1274|1274,9,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
97,97,97,97,97,19,0,AA105224-000,12,0,999999999999,154,1296,425,1329,154|154|154|154|154|154|154|154|154|154|154|154,1296|1296|1296|1296|1296|1296|1296|1296|1296|1296|1296|1296,425|425|425|425|425|425|425|425|425|425|425|425,1329|1329|1329|1329|1329|1329|1329|1329|1329|1329|1329|1329,0,33,33,0,False,True,9,False,1,0,9,0,False,English,False,O,100.0,0,0
98,98,98,98,98,19,1,1.00,4,13,9999,1620,1297,1696,1330,1620|1620|1620|1620,1297|1297|1297|1297,1696|1696|1696|1696,1330|1330|1330|1330,1195,33,33,0,False,True,9,False,1,0,3,1,True,English,False,O,100.0,0,0
99,99,99,99,99,19,2,$755.00,7,18,9999999,1911,1295,2055,1333,1911|1911|1911|1911|1911|1911|1911,1295|1295|1295|1295|1295|1295|1295,2055|2055|2055|2055|2055|2055|2055,1333|1333|1333|1333|1333|1333|1333,215,38,38,0,False,True,9,False,1,0,5,2,False,English,False,O,100.0,0,0
100,100,100,100,100,19,3,$755.00,7,26,9999999,2239,1295,2384,1334,2239|2239|2239|2239|2239|2239|2239,1295|1295|1295|1295|1295|1295|1295,2384|2384|2384|2384|2384|2384|2384,1334|1334|1334|1334|1334|1334|1334,184,39,39,0,False,True,9,False,1,0,5,3,False,English,False,O,100.0,0,0
101,101,101,101,101,20,0,"1'71/16""",8,0,55555555,220,1358,388,1402,220|220|220|220|220|220|220|220,1358|1358|1358|1358|1358|1358|1358|1358,388|388|388|388|388|388|388|388,1402|1402|1402|1402|1402|1402|1402|1402,0,44,44,0,False,True,5,False,1,0,5,0,False,English,False,O,100.0,0,0
102,102,102,102,102,20,1,Aaron's,7,9,9999999,397,1360,533,1394,397|397|397|397|397|397|397,1360|1360|1360|1360|1360|1360|1360,533|533|533|533|533|533|533,1394|1394|1394|1394|1394|1394|1394,9,34,34,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
103,103,103,103,103,20,2,-,1,17,9,540,1375,555,1386,540,1375,555,1386,7,11,11,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
104,104,104,104,104,20,3,"57/8""",5,19,66666,565,1359,680,1402,565|565|565|565|565,1359|1359|1359|1359|1359,680|680|680|680|680,1402|1402|1402|1402|1402,10,43,43,0,False,True,6,False,1,0,3,0,False,English,False,O,100.0,0,0
