LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
6,8,39,2,25,99,1550,251,1717,284,1550|1550,251|251,1717|1717,284|284,-167,33,33,0,False,False,9,False,1,0,2,7,True,O
7,0,SOLD,4,0,9999,26,292,111,320,26|26|26|26,292|292|292|292,111|111|111|111,320|320|320|320,0,28,28,0,True,False,9,False,1,0,0,0,False,O
7,1,TO,2,5,99,116,292,167,320,116|116,292|292,167|167,320|320,5,28,28,0,True,False,9,False,1,0,0,0,False,O
7,2,:,1,7,9,116,292,167,320,116,292,167,320,-51,28,28,0,False,True,9,True,1,0,0,1,False,O
7,3,SHIP,4,9,9999,955,295,1027,324,955|955|955|955,295|295|295|295,1027|1027|1027|1027,324|324|324|324,788,29,29,0,True,False,9,False,1,0,0,2,False,O
7,4,TO,2,14,99,1034,296,1087,324,1034|1034,296|296,1087|1087,324|324,7,28,28,0,True,False,9,False,1,0,0,2,False,O
7,5,:,1,16,9,1034,296,1087,324,1034,296,1087,324,-53,28,28,0,False,True,9,True,1,0,0,3,False,O
7,6,PAGE,4,18,9999,1517,297,1593,324,1517|1517|1517|1517,297|297|297|297,1593|1593|1593|1593,324|324|324|324,430,27,27,0,True,False,9,False,1,0,0,4,False,O
7,7,1,1,23,9,1658,295,1677,324,1658,295,1677,324,65,29,29,0,False,False,9,False,1,0,1,4,True,O
8,0,CHRYSLER,8,0,99999999,45,337,177,362,45|45|45|45|45|45|45|45,337|337|337|337|337|337|337|337,177|177|177|177|177|177|177|177,362|362|362|362|362|362|362|362,0,25,25,0,True,False,9,False,1,0,0,0,False,B-PL_CustomerAddressRecipient
8,1,LLC,3,9,999,188,337,240,362,188|188|188,337|337|337,240|240|240,362|362|362,11,25,25,0,True,False,9,False,1,0,0,0,False,I-PL_CustomerAddressRecipient
8,2,CHRYSLER,8,13,99999999,973,339,1103,364,973|973|973|973|973|973|973|973,339|339|339|339|339|339|339|339,1103|1103|1103|1103|1103|1103|1103|1103,364|364|364|364|364|364|364|364,733,25,25,0,True,False,9,False,1,0,0,1,False,B-PL_ShippingAddressRecipient
8,3,BRAMPTON,8,22,99999999,1116,340,1245,365,1116|1116|1116|1116|1116|1116|1116|1116,340|340|340|340|340|340|340|340,1245|1245|1245|1245|1245|1245|1245|1245,365|365|365|365|365|365|365|365,13,25,25,0,True,False,9,False,1,0,0,1,False,I-PL_ShippingAddressRecipient
8,4,ASSEMBLY,8,31,99999999,1260,341,1387,366,1260|1260|1260|1260|1260|1260|1260|1260,341|341|341|341|341|341|341|341,1387|1387|1387|1387|1387|1387|1387|1387,366|366|366|366|366|366|366|366,15,25,25,0,True,False,9,False,1,0,0,1,False,I-PL_ShippingAddressRecipient
9,0,PO,2,0,99,49,379,84,403,49|49,379|379,84|84,403|403,0,24,24,0,True,False,9,False,1,0,0,0,False,B-PL_CustomerAddress
9,1,BOX,3,3,999,96,379,148,404,96|96|96,379|379|379,148|148|148,404|404|404,12,25,25,0,True,False,9,False,1,0,0,0,False,I-PL_CustomerAddress
9,2,537927,6,7,999999,161,379,256,405,161|161|161|161|161|161,379|379|379|379|379|379,256|256|256|256|256|256,405|405|405|405|405|405,13,26,26,0,False,False,9,False,1,0,6,0,True,I-PL_CustomerAddress
9,3,2000,4,14,9999,975,381,1038,406,975|975|975|975,381|381|381|381,1038|1038|1038|1038,406|406|406|406,719,25,25,0,False,False,9,False,1,0,4,1,True,B-PL_ShippingAddress
9,4,WILLIAMS,8,19,99999999,1053,382,1181,407,1053|1053|1053|1053|1053|1053|1053|1053,382|382|382|382|382|382|382|382,1181|1181|1181|1181|1181|1181|1181|1181,407|407|407|407|407|407|407|407,15,25,25,0,True,False,9,False,1,0,0,1,False,I-PL_ShippingAddress
9,5,PARKWAY,7,28,9999999,1194,383,1308,408,1194|1194|1194|1194|1194|1194|1194,383|383|383|383|383|383|383,1308|1308|1308|1308|1308|1308|1308,408|408|408|408|408|408|408,13,25,25,0,True,False,9,False,1,0,0,1,False,I-PL_ShippingAddress
10,0,"LIVONIA,",8,0,99999999,52,421,179,449,52|52|52|52|52|52|52|52,421|421|421|421|421|421|421|421,179|179|179|179|179|179|179|179,449|449|449|449|449|449|449|449,0,28,28,0,False,True,9,False,1,0,0,0,False,I-PL_CustomerAddress
10,1,MI,2,9,99,194,422,227,446,194|194,422|422,227|227,446|446,15,24,24,0,True,False,9,False,1,0,0,0,False,I-PL_CustomerAddress
10,2,BRAMPTON,8,12,88888888,974,424,1109,451,974|974|974|974|974|974|974|974,424|424|424|424|424|424|424|424,1109|1109|1109|1109|1109|1109|1109|1109,451|451|451|451|451|451|451|451,747,27,27,0,True,False,8,False,1,0,0,1,False,I-PL_ShippingAddress
10,3,"ONT,",4,21,9999,1114,424,1176,452,1114|1114|1114|1114,424|424|424|424,1176|1176|1176|1176,452|452|452|452,5,28,28,0,False,True,9,False,1,0,0,1,False,I-PL_ShippingAddress
10,4,CAN,3,26,999,1179,425,1229,451,1179|1179|1179,425|425|425,1229|1229|1229,451|451|451,3,26,26,0,True,False,9,False,1,0,0,1,False,I-PL_ShippingAddress
11,0,48153-7927,10,0,9999999999,56,462,215,487,56|56|56|56|56|56|56|56|56|56,462|462|462|462|462|462|462|462|462|462,215|215|215|215|215|215|215|215|215|215,487|487|487|487|487|487|487|487|487|487,0,25,25,0,False,True,9,False,1,0,9,0,False,I-PL_CustomerAddress
11,1,L6T4Y6,6,11,999999,974,464,1069,489,974|974|974|974|974|974,464|464|464|464|464|464,1069|1069|1069|1069|1069|1069,489|489|489|489|489|489,759,25,25,0,False,False,9,False,1,0,3,1,False,I-PL_ShippingAddress
12,0,DOCK,4,0,9999,63,585,129,609,63|63|63|63,585|585|585|585,129|129|129|129,609|609|609|609,0,24,24,0,True,False,9,False,1,0,0,0,False,O
12,1,CODE,4,5,9999,141,586,218,609,141|141|141|141,586|586|586|586,218|218|218|218,609|609|609|609,12,23,23,0,True,False,9,False,1,0,0,0,False,O
12,2,:,1,9,9,141,586,218,609,141,586,218,609,-77,23,23,0,False,True,9,True,1,0,0,1,False,O
12,3,92,2,11,99,251,585,284,609,251|251,585|585,284|284,609|609,33,24,24,0,False,False,9,False,1,0,2,2,True,B-PL_DockCode
13,0,VENDOR,6,0,999999,42,652,143,674,42|42|42|42|42|42,652|652|652|652|652|652,143|143|143|143|143|143,674|674|674|674|674|674,0,22,22,0,True,False,9,False,1,0,0,0,False,O
13,1,NO.,3,7,999,147,653,190,675,147|147|147,653|653|653,190|190|190,675|675|675,4,22,22,0,False,True,9,False,1,0,0,0,False,O
13,2,A.E.T.C,7,11,9999999,313,652,395,674,313|313|313|313|313|313|313,652|652|652|652|652|652|652,395|395|395|395|395|395|395,674|674|674|674|674|674|674,123,22,22,0,False,True,9,False,1,0,0,1,False,O
13,3,NO.,3,19,999,399,653,440,674,399|399|399,653|653|653,440|440|440,674|674|674,4,21,21,0,False,True,9,False,1,0,0,1,False,O
13,4,F.O.B.,6,23,999999,728,653,795,676,728|728|728|728|728|728,653|653|653|653|653|653,795|795|795|795|795|795,676|676|676|676|676|676,288,23,23,0,False,True,9,False,1,0,0,2,False,O
13,5,CUST.,5,30,99999,1062,656,1132,678,1062|1062|1062|1062|1062,656|656|656|656|656,1132|1132|1132|1132|1132,678|678|678|678|678,267,22,22,0,False,True,9,False,1,0,0,3,False,O
13,6,NO.,3,36,999,1143,656,1185,678,1143|1143|1143,656|656|656,1185|1185|1185,678|678|678,11,22,22,0,False,True,9,False,1,0,0,3,False,O
13,7,-,1,40,9,1194,666,1212,675,1194,666,1212,675,9,9,9,0,False,True,9,True,1,0,0,3,False,O
13,8,DEST.,5,42,99999,1215,656,1283,679,1215|1215|1215|1215|1215,656|656|656|656|656,1283|1283|1283|1283|1283,679|679|679|679|679,3,23,23,0,False,True,9,False,1,0,0,3,False,O
13,9,NO.,3,48,999,1287,656,1329,678,1287|1287|1287,656|656|656,1329|1329|1329,678|678|678,4,22,22,0,False,True,9,False,1,0,0,3,False,O
13,10,FREIGHT,7,52,9999999,1458,657,1559,679,1458|1458|1458|1458|1458|1458|1458,657|657|657|657|657|657|657,1559|1559|1559|1559|1559|1559|1559,679|679|679|679|679|679|679,129,22,22,0,True,False,9,False,1,0,0,4,False,O
13,11,SHIPPER,7,60,9999999,1700,659,1800,682,1700|1700|1700|1700|1700|1700|1700,659|659|659|659|659|659|659,1800|1800|1800|1800|1800|1800|1800,682|682|682|682|682|682|682,141,23,23,0,True,False,9,False,1,0,0,5,False,O
13,12,#,1,68,9,1804,661,1820,681,1804,661,1820,681,4,20,20,0,False,True,9,False,1,0,0,5,False,O
14,0,24902H,6,0,999999,23,704,118,728,23|23|23|23|23|23,704|704|704|704|704|704,118|118|118|118|118|118,728|728|728|728|728|728,0,24,24,0,False,False,9,False,1,0,5,0,False,B-PL_SupplierCode
14,1,MARTINREA,9,7,999999999,532,705,674,729,532|532|532|532|532|532|532|532|532,705|705|705|705|705|705|705|705|705,674|674|674|674|674|674|674|674|674,729|729|729|729|729|729|729|729|729,414,24,24,0,True,False,9,False,1,0,0,1,False,B-PL_Fob
14,2,TILLSONBURG,11,17,99999999999,687,706,859,731,687|687|687|687|687|687|687|687|687|687|687,706|706|706|706|706|706|706|706|706|706|706,859|859|859|859|859|859|859|859|859|859|859,731|731|731|731|731|731|731|731|731|731|731,13,25,25,0,True,False,9,False,1,0,0,1,False,I-PL_Fob
14,3,04000,5,29,99999,1113,708,1191,732,1113|1113|1113|1113|1113,708|708|708|708|708,1191|1191|1191|1191|1191,732|732|732|732|732,254,24,24,0,False,False,9,False,1,0,5,2,True,B-PL_CustomerId
14,4,PP&,3,35,999,1394,689,1432,708,1394|1394|1394,689|689|689,1432|1432|1432,708|708|708,203,19,19,0,False,True,9,False,1,0,0,3,False,O
14,5,INV,3,39,999,1437,689,1470,708,1437|1437|1437,689|689|689,1470|1470|1470,708|708|708,5,19,19,0,True,False,9,False,1,0,0,3,False,O
14,6,COL,3,43,999,1500,689,1541,709,1500|1500|1500,689|689|689,1541|1541|1541,709|709|709,30,20,20,0,True,False,9,False,1,0,0,3,False,O
14,7,PPD,3,47,999,1589,690,1629,710,1589|1589|1589,690|690|690,1629|1629|1629,710|710|710,48,20,20,0,True,False,9,False,1,0,0,4,False,O
15,0,54647,5,0,99999,1729,711,1806,735,1729|1729|1729|1729|1729,711|711|711|711|711,1806|1806|1806|1806|1806,735|735|735|735|735,0,24,24,0,False,False,9,False,1,0,5,0,True,B-PL_ShipperNo
16,0,09126,5,0,99999,1113,748,1190,771,1113|1113|1113|1113|1113,748|748|748|748|748,1190|1190|1190|1190|1190,771|771|771|771|771,0,23,23,0,False,False,9,False,1,0,5,0,True,B-PL_DestCode
17,0,REMARK,6,0,999999,226,782,326,804,226|226|226|226|226|226,782|782|782|782|782|782,326|326|326|326|326|326,804|804|804|804|804|804,0,22,22,0,True,False,9,False,1,0,0,0,False,O
17,1,SHIP,4,7,9999,875,787,928,809,875|875|875|875,787|787|787|787,928|928|928|928,809|809|809|809,549,22,22,0,True,False,9,False,1,0,0,1,False,O
17,2,VIA,3,12,999,932,788,973,809,932|932|932,788|788|788,973|973|973,809|809|809,4,21,21,0,True,False,9,False,1,0,0,1,False,O
17,3,SCAC,4,16,9999,1225,788,1290,810,1225|1225|1225|1225,788|788|788|788,1290|1290|1290|1290,810|810|810|810,252,22,22,0,True,False,9,False,1,0,0,2,False,O
17,4,CODE,4,21,9999,1293,788,1361,810,1293|1293|1293|1293,788|788|788|788,1361|1361|1361|1361,810|810|810|810,3,22,22,0,True,False,9,False,1,0,0,2,False,O
17,5,TRUCK,5,26,99999,1544,788,1624,810,1544|1544|1544|1544|1544,788|788|788|788|788,1624|1624|1624|1624|1624,810|810|810|810|810,183,22,22,0,True,False,9,False,1,0,0,3,False,O
17,6,ID,2,32,99,1628,789,1652,809,1628|1628,789|789,1652|1652,809|809,4,20,20,0,True,False,9,False,1,0,0,3,False,O
18,0,CHARGER,7,0,9999999,696,826,807,848,696|696|696|696|696|696|696,826|826|826|826|826|826|826,807|807|807|807|807|807|807,848|848|848|848|848|848|848,0,22,22,0,True,False,9,False,1,0,0,0,False,B-PL_CarrierName
18,1,LOGISTICS,9,8,999999999,820,826,960,850,820|820|820|820|820|820|820|820|820,826|826|826|826|826|826|826|826|826,960|960|960|960|960|960|960|960|960,850|850|850|850|850|850|850|850|850,13,24,24,0,True,False,9,False,1,0,0,0,False,I-PL_CarrierName
18,2,CLIJ,4,18,9999,1227,827,1290,850,1227|1227|1227|1227,827|827|827|827,1290|1290|1290|1290,850|850|850|850,267,23,23,0,True,False,9,False,1,0,0,1,False,B-PL_CarrierName
18,3,83923,5,23,99999,1412,826,1489,850,1412|1412|1412|1412|1412,826|826|826|826|826,1489|1489|1489|1489|1489,850|850|850|850|850,122,24,24,0,False,False,9,False,1,0,5,2,True,B-PL_TruckId
19,0,QUANTITY,8,0,99999999,71,908,185,930,71|71|71|71|71|71|71|71,908|908|908|908|908|908|908|908,185|185|185|185|185|185|185|185,930|930|930|930|930|930|930|930,0,22,22,0,True,False,9,False,1,0,0,0,False,O
19,1,CUSTOMER,8,9,99999999,262,907,395,930,262|262|262|262|262|262|262|262,907|907|907|907|907|907|907|907,395|395|395|395|395|395|395|395,930|930|930|930|930|930|930|930,77,23,23,0,True,False,9,False,1,0,0,1,False,O
19,2,PART,4,18,9999,399,908,461,930,399|399|399|399,908|908|908|908,461|461|461|461,930|930|930|930,4,22,22,0,True,False,9,False,1,0,0,1,False,O
19,3,NO.,3,23,999,466,909,508,931,466|466|466,909|909|909,508|508|508,931|931|931,5,22,22,0,False,True,9,False,1,0,0,1,False,O
19,4,/,1,27,9,518,910,530,931,518,910,530,931,10,21,21,0,False,True,9,True,1,0,0,1,False,O
19,5,INTERNAL,8,29,99999999,539,910,652,933,539|539|539|539|539|539|539|539,910|910|910|910|910|910|910|910,652|652|652|652|652|652|652|652,933|933|933|933|933|933|933|933,9,23,23,0,True,False,9,False,1,0,0,1,False,O
19,6,PART,4,38,9999,657,911,716,933,657|657|657|657,911|911|911|911,716|716|716|716,933|933|933|933,5,22,22,0,True,False,9,False,1,0,0,1,False,O
19,7,NO.,3,43,999,722,912,763,934,722|722|722,912|912|912,763|763|763,934|934|934,6,22,22,0,False,True,9,False,1,0,0,1,False,O
19,8,NET,3,47,999,1035,913,1081,935,1035|1035|1035,913|913|913,1081|1081|1081,935|935|935,272,22,22,0,True,False,9,False,1,0,0,2,False,O
19,9,WEIGHT,6,51,999999,1085,913,1176,936,1085|1085|1085|1085|1085|1085,913|913|913|913|913|913,1176|1176|1176|1176|1176|1176,936|936|936|936|936|936,4,23,23,0,True,False,9,False,1,0,0,2,False,O
19,10,CONTAINERS,10,58,9999999999,1313,912,1462,935,1313|1313|1313|1313|1313|1313|1313|1313|1313|1313,912|912|912|912|912|912|912|912|912|912,1462|1462|1462|1462|1462|1462|1462|1462|1462|1462,935|935|935|935|935|935|935|935|935|935,137,23,23,0,True,False,9,False,1,0,0,3,False,O
19,11,CUMULATIVE,10,69,9999999999,1622,912,1768,935,1622|1622|1622|1622|1622|1622|1622|1622|1622|1622,912|912|912|912|912|912|912|912|912|912,1768|1768|1768|1768|1768|1768|1768|1768|1768|1768,935|935|935|935|935|935|935|935|935|935,160,23,23,0,True,False,9,False,1,0,0,4,False,O
20,0,SHIPPED,7,0,9999999,71,943,170,965,71|71|71|71|71|71|71,943|943|943|943|943|943|943,170|170|170|170|170|170|170,965|965|965|965|965|965|965,0,22,22,0,True,False,9,False,1,0,0,0,False,O
20,1,CUSTOMER,8,8,99999999,336,944,469,966,336|336|336|336|336|336|336|336,944|944|944|944|944|944|944|944,469|469|469|469|469|469|469|469,966|966|966|966|966|966|966|966,166,22,22,0,True,False,9,False,1,0,0,1,False,O
20,2,ORDER,5,17,99999,478,944,562,967,478|478|478|478|478,944|944|944|944|944,562|562|562|562|562,967|967|967|967|967,9,23,23,0,True,False,9,False,1,0,0,1,False,O
20,3,NO.,3,23,999,567,946,609,967,567|567|567,946|946|946,609|609|609,967|967|967,5,21,21,0,False,True,9,False,1,0,0,1,False,O
20,4,QTY.,4,27,9999,1291,948,1345,970,1291|1291|1291|1291,948|948|948|948,1345|1345|1345|1345,970|970|970|970,682,22,22,0,False,True,9,False,1,0,0,2,False,O
20,5,TYPE,4,32,9999,1449,948,1510,969,1449|1449|1449|1449,948|948|948|948,1510|1510|1510|1510,969|969|969|969,104,21,21,0,True,False,9,False,1,0,0,3,False,O
21,0,99.00,5,0,99999,118,1014,195,1038,118|118|118|118|118,1014|1014|1014|1014|1014,195|195|195|195|195,1038|1038|1038|1038|1038,0,24,24,0,False,True,9,False,1,0,4,0,True,O
21,1,68043494AS,10,6,9999999999,256,1015,413,1038,256|256|256|256|256|256|256|256|256|256,1015|1015|1015|1015|1015|1015|1015|1015|1015|1015,413|413|413|413|413|413|413|413|413|413,1038|1038|1038|1038|1038|1038|1038|1038|1038|1038,61,23,23,0,False,False,9,False,1,0,8,1,False,O
21,2,CH-68043494AS,13,17,9999999999999,721,1018,922,1043,721|721|721|721|721|721|721|721|721|721|721|721|721,1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|1018,922|922|922|922|922|922|922|922|922|922|922|922|922,1043|1043|1043|1043|1043|1043|1043|1043|1043|1043|1043|1043|1043,308,25,25,0,False,True,9,False,1,0,8,2,False,O
21,3,9405.00,7,31,9999999,1073,1020,1181,1043,1073|1073|1073|1073|1073|1073|1073,1020|1020|1020|1020|1020|1020|1020,1181|1181|1181|1181|1181|1181|1181,1043|1043|1043|1043|1043|1043|1043,151,23,23,0,False,True,9,False,1,0,6,3,True,O
21,4,9,1,39,9,1358,1019,1373,1042,1358,1019,1373,1042,177,23,23,0,False,False,9,False,1,0,1,4,True,O
21,5,RCK70,5,41,99999,1434,1019,1512,1042,1434|1434|1434|1434|1434,1019|1019|1019|1019|1019,1512|1512|1512|1512|1512,1042|1042|1042|1042|1042,61,23,23,0,False,False,9,False,1,0,2,5,False,O
21,6,99,2,47,99,1737,1018,1768,1042,1737|1737,1018|1018,1768|1768,1042|1042,225,24,24,0,False,False,9,False,1,0,2,6,True,O
22,0,11269216,8,0,99999999,256,1053,381,1077,256|256|256|256|256|256|256|256,1053|1053|1053|1053|1053|1053|1053|1053,381|381|381|381|381|381|381|381,1077|1077|1077|1077|1077|1077|1077|1077,0,24,24,0,False,False,9,False,1,0,8,0,True,O
22,1,247,3,9,999,882,1057,929,1080,882|882|882,1057|1057|1057,929|929|929,1080|1080|1080,501,23,23,0,False,False,9,False,1,0,3,1,True,O
22,2,LB,2,13,99,1156,1058,1190,1080,1156|1156,1058|1058,1190|1190,1080|1080,227,22,22,0,True,False,9,False,1,0,0,2,False,O
22,3,0CS93224,8,16,99999999,1435,1056,1557,1080,1435|1435|1435|1435|1435|1435|1435|1435,1056|1056|1056|1056|1056|1056|1056|1056,1557|1557|1557|1557|1557|1557|1557|1557,1080|1080|1080|1080|1080|1080|1080|1080,245,24,24,0,False,False,9,False,1,0,6,3,False,O
23,0,FLOOR,5,0,99999,254,1093,335,1115,254|254|254|254|254,1093|1093|1093|1093|1093,335|335|335|335|335,1115|1115|1115|1115|1115,0,22,22,0,True,False,9,False,1,0,0,0,False,O
23,1,PAN,3,6,999,347,1093,397,1115,347|347|347,1093|1093|1093,397|397|397,1115|1115|1115,12,22,22,0,True,False,9,False,1,0,0,0,False,O
23,2,RWD,3,10,999,409,1093,460,1115,409|409|409,1093|1093|1093,460|460|460,1115|1115|1115,12,22,22,0,True,False,9,False,1,0,0,0,False,O
23,3,LD,2,14,99,472,1093,507,1115,472|472,1093|1093,507|507,1115|1115,12,22,22,0,True,False,9,False,1,0,0,0,False,O
23,4,2015,4,17,9999,520,1093,583,1116,520|520|520|520,1093|1093|1093|1093,583|583|583|583,1116|1116|1116|1116,13,23,23,0,False,False,9,False,1,0,4,0,True,O
24,0,REL#,4,0,9999,254,1130,328,1153,254|254|254|254,1130|1130|1130|1130,328|328|328|328,1153|1153|1153|1153,0,23,23,0,False,True,9,False,1,0,0,0,False,O
24,1,:,1,4,9,254,1130,328,1153,254,1130,328,1153,-74,23,23,0,False,True,9,True,1,0,0,1,False,O
24,2,14,2,6,99,371,1131,405,1154,371|371,1131|1131,405|405,1154|1154,43,23,23,0,False,False,9,False,1,0,2,2,True,O
