,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
10,1,10,1,1,64,9,2590,162,2603,188,2590,162,2603,188,49,26,26,0,False,False,9,False,1,0,1,4,True,O
11,1,11,of,2,66,99,2614,160,2645,188,2614|2614,160|160,2645|2645,188|188,11,28,28,0,False,False,9,False,1,0,0,4,False,O
12,1,12,1,1,69,9,2653,161,2666,187,2653,161,2666,187,8,26,26,0,False,False,9,False,1,0,1,4,True,O
13,1,13,DUPLICATE,9,71,999999999,2743,158,2945,188,2743|2743|2743|2743|2743|2743|2743|2743|2743,158|158|158|158|158|158|158|158|158,2945|2945|2945|2945|2945|2945|2945|2945|2945,188|188|188|188|188|188|188|188|188,77,30,30,0,True,False,9,False,1,0,0,5,False,O
14,1,14,FOR,3,81,999,2954,157,3031,189,2954|2954|2954,157|157|157,3031|3031|3031,189|189|189,9,32,32,0,True,False,9,False,1,0,0,5,False,O
15,1,15,TRANSPORTER,11,85,99999999999,3038,158,3311,189,3038|3038|3038|3038|3038|3038|3038|3038|3038|3038|3038,158|158|158|158|158|158|158|158|158|158|158,3311|3311|3311|3311|3311|3311|3311|3311|3311|3311|3311,189|189|189|189|189|189|189|189|189|189|189,7,31,31,0,True,False,9,False,1,0,0,5,False,O
16,2,0,3rd,3,0,999,495,183,543,211,495|495|495,183|183|183,543|543|543,211|211|211,0,28,28,0,False,False,9,False,1,0,1,0,False,B-Invoice_VendorAddress
17,2,1,"Floor,",6,4,999999,552,183,635,215,552|552|552|552|552|552,183|183|183|183|183|183,635|635|635|635|635|635,215|215|215|215|215|215,9,32,32,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
18,2,2,Zenith,6,11,999999,644,183,736,211,644|644|644|644|644|644,183|183|183|183|183|183,736|736|736|736|736|736,211|211|211|211|211|211,9,28,28,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
19,2,3,"House,",6,18,999999,744,184,843,215,744|744|744|744|744|744,184|184|184|184|184|184,843|843|843|843|843|843,215|215|215|215|215|215,8,31,31,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
20,2,4,Opp.,4,25,9999,847,184,917,217,847|847|847|847,184|184|184|184,917|917|917|917,217|217|217|217,4,33,33,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
21,2,5,Mahalaxmi,9,30,999999999,928,185,1086,213,928|928|928|928|928|928|928|928|928,185|185|185|185|185|185|185|185|185,1086|1086|1086|1086|1086|1086|1086|1086|1086,213|213|213|213|213|213|213|213|213,11,28,28,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
22,2,6,Race,4,40,9999,1095,185,1171,213,1095|1095|1095|1095,185|185|185|185,1171|1171|1171|1171,213|213|213|213,9,28,28,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
23,2,7,"Course,",7,45,9999999,1180,185,1294,217,1180|1180|1180|1180|1180|1180|1180,185|185|185|185|185|185|185,1294|1294|1294|1294|1294|1294|1294,217|217|217|217|217|217|217,9,32,32,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
24,3,0,Keshavrao,9,0,999999999,496,222,653,251,496|496|496|496|496|496|496|496|496,222|222|222|222|222|222|222|222|222,653|653|653|653|653|653|653|653|653,251|251|251|251|251|251|251|251|251,0,29,29,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
25,3,1,Khadye,6,10,999999,660,223,771,256,660|660|660|660|660|660,223|223|223|223|223|223,771|771|771|771|771|771,256|256|256|256|256|256,7,33,33,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
26,3,2,"Marg,",5,17,88888,780,224,858,257,780|780|780|780|780,224|224|224|224|224,858|858|858|858|858,257|257|257|257|257,9,33,33,0,False,True,8,False,1,0,0,0,False,I-Invoice_VendorAddress
27,3,3,"Mahalaxmi,",10,23,9999999999,860,224,1029,255,860|860|860|860|860|860|860|860|860|860,224|224|224|224|224|224|224|224|224|224,1029|1029|1029|1029|1029|1029|1029|1029|1029|1029,255|255|255|255|255|255|255|255|255|255,2,31,31,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
28,3,4,Invoice,7,34,9999999,1410,222,1513,250,1410|1410|1410|1410|1410|1410|1410,222|222|222|222|222|222|222,1513|1513|1513|1513|1513|1513|1513,250|250|250|250|250|250|250,381,28,28,0,False,False,9,False,1,0,0,1,False,O
29,3,5,Under,5,42,99999,1521,222,1611,250,1521|1521|1521|1521|1521,222|222|222|222|222,1611|1611|1611|1611|1611,250|250|250|250|250,8,28,28,0,False,False,9,False,1,0,0,1,False,O
30,3,6,Rule,4,48,9999,1619,222,1686,250,1619|1619|1619|1619,222|222|222|222,1686|1686|1686|1686,250|250|250|250,8,28,28,0,False,False,9,False,1,0,0,1,False,O
31,3,7,1,1,53,9,1696,223,1711,249,1696,223,1711,249,10,26,26,0,False,False,9,False,1,0,1,1,True,O
32,3,8,of,2,55,99,1720,222,1751,249,1720|1720,222|222,1751|1751,249|249,9,27,27,0,False,False,9,False,1,0,0,1,False,O
33,3,9,Section,7,58,9999999,1758,223,1866,249,1758|1758|1758|1758|1758|1758|1758,223|223|223|223|223|223|223,1866|1866|1866|1866|1866|1866|1866,249|249|249|249|249|249|249,7,26,26,0,False,False,9,False,1,0,0,1,False,O
34,3,10,31,2,66,99,1875,223,1908,250,1875|1875,223|223,1908|1908,250|250,9,27,27,0,False,False,9,False,1,0,2,1,True,O
35,3,11,of,2,69,99,1919,222,1950,249,1919|1919,222|222,1950|1950,249|249,11,27,27,0,False,False,9,False,1,0,0,1,False,O
36,3,12,Goods,5,72,99999,1957,223,2056,250,1957|1957|1957|1957|1957,223|223|223|223|223,2056|2056|2056|2056|2056,250|250|250|250|250,7,27,27,0,False,False,9,False,1,0,0,1,False,O
37,3,13,&,1,78,9,2063,223,2086,251,2063,223,2086,251,7,28,28,0,False,True,9,True,1,0,0,1,False,O
38,3,14,Service,7,80,9999999,2094,223,2204,251,2094|2094|2094|2094|2094|2094|2094,223|223|223|223|223|223|223,2204|2204|2204|2204|2204|2204|2204,251|251|251|251|251|251|251,8,28,28,0,False,False,9,False,1,0,0,1,False,O
39,3,15,Tax,3,88,999,2212,224,2268,251,2212|2212|2212,224|224|224,2268|2268|2268,251|251|251,8,27,27,0,False,False,9,False,1,0,0,1,False,O
40,3,16,Act,3,92,999,2274,224,2323,250,2274|2274|2274,224|224|224,2323|2323|2323,250|250|250,6,26,26,0,False,False,9,False,1,0,0,1,False,O
41,3,17,2017,4,96,9999,2330,224,2402,251,2330|2330|2330|2330,224|224|224|224,2402|2402|2402|2402,251|251|251|251,7,27,27,0,False,False,9,False,1,0,4,1,True,O
42,3,18,079400,6,101,999999,3022,218,3295,284,3022|3022|3022|3022|3022|3022,218|218|218|218|218|218,3295|3295|3295|3295|3295|3295,284|284|284|284|284|284,620,66,66,0,False,False,9,False,1,0,6,2,True,O
43,4,0,CONNELL,7,0,9999999,169,262,462,303,169|169|169|169|169|169|169,262|262|262|262|262|262|262,462|462|462|462|462|462|462,303|303|303|303|303|303|303,0,41,41,0,True,False,9,False,1,0,0,0,False,B-Invoice_VendorName
44,4,1,Mumbai-400,10,8,5555555555,498,262,772,294,498|498|498|498|498|498|498|498|498|498,262|262|262|262|262|262|262|262|262|262,772|772|772|772|772|772|772|772|772|772,294|294|294|294|294|294|294|294|294|294,36,32,32,0,False,True,5,False,1,0,3,1,False,I-Invoice_VendorAddress
45,4,2,"034,",4,19,5555,498,262,772,294,498|498|498|498,262|262|262|262,772|772|772|772,294|294|294|294,-274,32,32,0,False,True,5,False,1,0,3,1,True,I-Invoice_VendorAddress
46,4,3,India,5,24,99999,784,263,855,290,784|784|784|784|784,263|263|263|263|263,855|855|855|855|855,290|290|290|290|290,12,27,27,0,False,False,9,False,1,0,0,1,False,I-Invoice_VendorAddress
47,4,4,Invoice,7,30,9999999,1468,284,1571,312,1468|1468|1468|1468|1468|1468|1468,284|284|284|284|284|284|284,1571|1571|1571|1571|1571|1571|1571,312|312|312|312|312|312|312,613,28,28,0,False,False,9,False,1,0,0,2,False,O
48,4,5,Number,6,38,999999,1580,284,1697,312,1580|1580|1580|1580|1580|1580,284|284|284|284|284|284,1697|1697|1697|1697|1697|1697,312|312|312|312|312|312,9,28,28,0,False,False,9,False,1,0,0,2,False,O
49,4,6,Invoice,7,45,9999999,1887,285,1990,312,1887|1887|1887|1887|1887|1887|1887,285|285|285|285|285|285|285,1990|1990|1990|1990|1990|1990|1990,312|312|312|312|312|312|312,190,27,27,0,False,False,9,False,1,0,0,3,False,O
50,4,7,Date,4,53,9999,2000,285,2070,312,2000|2000|2000|2000,285|285|285|285,2070|2070|2070|2070,312|312|312|312,10,27,27,0,False,False,9,False,1,0,0,3,False,O
51,4,8,Due,3,58,999,2220,285,2279,312,2220|2220|2220,285|285|285,2279|2279|2279,312|312|312,150,27,27,0,False,False,9,False,1,0,0,4,False,O
52,4,9,Date,4,62,9999,2288,285,2356,312,2288|2288|2288|2288,285|285|285|285,2356|2356|2356|2356,312|312|312|312,9,27,27,0,False,False,9,False,1,0,0,4,False,O
53,5,0,Tel,3,0,999,495,302,549,329,495|495|495,302|302|302,549|549|549,329|329|329,0,27,27,0,False,False,9,False,1,0,0,0,False,O
54,5,1,:,1,3,9,495,302,549,329,495,302,549,329,-54,27,27,0,False,True,9,True,1,0,0,1,False,O
55,5,2,91,2,5,99,563,302,796,330,563|563,302|302,796|796,330|330,14,28,28,0,False,False,9,False,1,0,2,2,True,O
56,5,3,22,2,8,99,563,302,796,330,563|563,302|302,796|796,330|330,-233,28,28,0,False,False,9,False,1,0,2,2,True,O
57,5,4,66138300,8,11,99999999,563,302,796,330,563|563|563|563|563|563|563|563,302|302|302|302|302|302|302|302,796|796|796|796|796|796|796|796,330|330|330|330|330|330|330|330,-233,28,28,0,False,False,9,False,1,0,8,2,True,O
58,5,5,Email,5,20,99999,813,302,904,330,813|813|813|813|813,302|302|302|302|302,904|904|904|904|904,330|330|330|330|330,17,28,28,0,False,False,9,False,1,0,0,2,False,O
59,5,6,:,1,25,9,813,302,904,330,813,302,904,330,-91,28,28,0,False,True,9,True,1,0,0,3,False,O
60,5,7,cbcin.admin@wecocbc.com,23,27,66666666666666666666666,913,304,1323,336,913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913,304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304|304,1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323,336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336|336,9,32,32,0,False,True,6,False,1,0,0,4,False,O
61,5,8,XS,2,51,99,1511,331,1555,358,1511|1511,331|331,1555|1555,358|358,188,27,27,0,True,False,9,False,1,0,0,5,False,B-Invoice_InvoiceId
62,5,9,140024,6,54,999999,1580,331,1687,358,1580|1580|1580|1580|1580|1580,331|331|331|331|331|331,1687|1687|1687|1687|1687|1687,358|358|358|358|358|358,25,27,27,0,False,False,9,False,1,0,6,6,True,I-Invoice_InvoiceId
63,5,10,18/7/2019,9,61,999999999,1898,331,2043,359,1898|1898|1898|1898|1898|1898|1898|1898|1898,331|331|331|331|331|331|331|331|331,2043|2043|2043|2043|2043|2043|2043|2043|2043,359|359|359|359|359|359|359|359|359,211,28,28,0,False,True,9,False,1,0,7,7,False,B-Invoice_InvoiceDate
64,5,11,16/9/2019,9,71,999999999,2211,332,2352,359,2211|2211|2211|2211|2211|2211|2211|2211|2211,332|332|332|332|332|332|332|332|332,2352|2352|2352|2352|2352|2352|2352|2352|2352,359|359|359|359|359|359|359|359|359,168,27,27,0,False,True,9,False,1,0,7,8,False,B-Invoice_DueDate
65,5,12,REMARK,6,81,999999,2507,308,2655,337,2507|2507|2507|2507|2507|2507,308|308|308|308|308|308,2655|2655|2655|2655|2655|2655,337|337|337|337|337|337,155,29,29,0,True,False,9,False,1,0,0,9,False,O
66,5,13,:,1,87,9,2507,308,2655,337,2507,308,2655,337,-148,29,29,0,False,True,9,True,1,0,0,10,False,O
67,6,0,PAN,3,0,999,171,409,238,436,171|171|171,409|409|409,238|238|238,436|436|436,0,27,27,0,True,False,9,False,1,0,0,0,False,O
68,6,1,AAACC9611L,10,4,9999999999,310,410,516,438,310|310|310|310|310|310|310|310|310|310,410|410|410|410|410|410|410|410|410|410,516|516|516|516|516|516|516|516|516|516,438|438|438|438|438|438|438|438|438|438,72,28,28,0,False,False,9,False,1,0,4,1,False,O
69,6,2,Payment,7,15,9999999,1390,381,1518,413,1390|1390|1390|1390|1390|1390|1390,381|381|381|381|381|381|381,1518|1518|1518|1518|1518|1518|1518,413|413|413|413|413|413|413,874,32,32,0,False,False,9,False,1,0,0,2,False,O
70,6,3,Terms,5,23,99999,1525,381,1623,408,1525|1525|1525|1525|1525,381|381|381|381|381,1623|1623|1623|1623|1623,408|408|408|408|408,7,27,27,0,False,False,9,False,1,0,0,2,False,O
71,6,4,NET,3,29,999,1745,378,1810,406,1745|1745|1745,378|378|378,1810|1810|1810,406|406|406,122,28,28,0,True,False,9,False,1,0,0,3,False,O
72,6,5,"60,",3,33,999,1818,379,1863,409,1818|1818|1818,379|379|379,1863|1863|1863,409|409|409,8,30,30,0,False,True,9,False,1,0,2,3,True,O
73,6,6,INVOICE,7,37,9999999,1874,379,2009,406,1874|1874|1874|1874|1874|1874|1874,379|379|379|379|379|379|379,2009|2009|2009|2009|2009|2009|2009,406|406|406|406|406|406|406,11,27,27,0,True,False,9,False,1,0,0,3,False,O
74,6,7,DATE,4,45,9999,2017,379,2106,407,2017|2017|2017|2017,379|379|379|379,2106|2106|2106|2106,407|407|407|407,8,28,28,0,True,False,9,False,1,0,0,3,False,O
75,6,8,REMIT,5,50,99999,2481,404,2594,437,2481|2481|2481|2481|2481,404|404|404|404|404,2594|2594|2594|2594|2594,437|437|437|437|437,375,33,33,0,True,False,9,False,1,0,0,4,False,O
76,6,9,TO,2,56,99,2602,405,2663,436,2602|2602,405|405,2663|2663,436|436,8,31,31,0,True,False,9,False,1,0,0,4,False,O
77,6,10,:,1,58,9,2602,405,2663,436,2602,405,2663,436,-61,31,31,0,False,True,9,True,1,0,0,5,False,O
78,6,11,OUR,3,60,999,2724,405,2805,437,2724|2724|2724,405|405|405,2805|2805|2805,437|437|437,61,32,32,0,True,False,9,False,1,0,0,6,False,O
79,6,12,BANKS,5,64,99999,2813,405,2939,436,2813|2813|2813|2813|2813,405|405|405|405|405,2939|2939|2939|2939|2939,436|436|436|436|436,8,31,31,0,True,False,9,False,1,0,0,6,False,O
80,6,13,DETAILS,7,70,9999999,2948,405,3110,436,2948|2948|2948|2948|2948|2948|2948,405|405|405|405|405|405|405,3110|3110|3110|3110|3110|3110|3110,436|436|436|436|436|436|436,9,31,31,0,True,False,9,False,1,0,0,6,False,O
81,6,14,:,1,77,9,2948,405,3110,436,2948,405,3110,436,-162,31,31,0,False,True,9,True,1,0,0,7,False,O
82,7,0,CIN,3,0,999,170,441,228,468,170|170|170,441|441|441,228|228|228,468|468|468,0,27,27,0,True,False,9,False,1,0,0,0,False,O
83,7,1,U24110MH1999PTC119904,21,4,777777777777777777777,310,442,719,470,310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310|310,442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442|442,719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719|719,470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470|470,82,28,28,0,False,False,7,False,1,0,15,1,False,O
84,7,2,Customer,8,26,99999999,1386,438,1531,465,1386|1386|1386|1386|1386|1386|1386|1386,438|438|438|438|438|438|438|438,1531|1531|1531|1531|1531|1531|1531|1531,465|465|465|465|465|465|465|465,667,27,27,0,False,False,9,False,1,0,0,2,False,O
85,7,3,PO,2,35,99,1538,438,1586,465,1538|1538,438|438,1586|1586,465|465,7,27,27,0,True,False,9,False,1,0,0,2,False,O
86,7,4,Number,6,38,999999,1594,438,1718,466,1594|1594|1594|1594|1594|1594,438|438|438|438|438|438,1718|1718|1718|1718|1718|1718,466|466|466|466|466|466,8,28,28,0,False,False,9,False,1,0,0,2,False,O
87,7,5,:,1,44,9,1594,438,1718,466,1594,438,1718,466,-124,28,28,0,False,True,9,True,1,0,0,3,False,O
88,7,6,4003261830,10,46,9999999999,1743,439,1925,467,1743|1743|1743|1743|1743|1743|1743|1743|1743|1743,439|439|439|439|439|439|439|439|439|439,1925|1925|1925|1925|1925|1925|1925|1925|1925|1925,467|467|467|467|467|467|467|467|467|467,25,28,28,0,False,False,9,False,1,0,10,4,True,O
89,7,7,BANK,4,57,9999,2481,458,2569,486,2481|2481|2481|2481,458|458|458|458,2569|2569|2569|2569,486|486|486|486,556,28,28,0,True,False,9,False,1,0,0,5,False,O
90,7,8,NAME,4,62,9999,2578,458,2672,487,2578|2578|2578|2578,458|458|458|458,2672|2672|2672|2672,487|487|487|487,9,29,29,0,True,False,9,False,1,0,0,5,False,O
91,7,9,CITI,4,67,9999,2697,456,2759,487,2697|2697|2697|2697,456|456|456|456,2759|2759|2759|2759,487|487|487|487,25,31,31,0,True,False,9,False,1,0,0,5,False,O
92,7,10,BANK,4,72,9999,2768,458,2855,486,2768|2768|2768|2768,458|458|458|458,2855|2855|2855|2855,486|486|486|486,9,28,28,0,True,False,9,False,1,0,0,5,False,O
93,7,11,,2,77,99,2861,459,2907,486,2861|2861,459|459,2907|2907,486|486,6,27,27,0,True,False,9,False,1,0,0,5,False,O
94,8,0,Drug,4,0,9999,170,472,242,506,170|170|170|170,472|472|472|472,242|242|242|242,506|506|506|506,0,34,34,0,False,False,9,False,1,0,0,0,False,O
95,8,1,Lic,3,5,999,250,473,299,500,250|250|250,473|473|473,299|299|299,500|500|500,8,27,27,0,False,False,9,False,1,0,0,0,False,O
96,8,2,:,1,8,9,250,473,299,500,250,473,299,500,-49,27,27,0,False,True,9,True,1,0,0,1,False,O
97,8,3,MH-TZ5-50427,12,10,999999999999,309,474,540,501,309|309|309|309|309|309|309|309|309|309|309|309,474|474|474|474|474|474|474|474|474|474|474|474,540|540|540|540|540|540|540|540|540|540|540|540,501|501|501|501|501|501|501|501|501|501|501|501,10,27,27,0,False,True,9,False,1,0,6,2,False,O
98,8,4,MH-TZ5-50428,12,23,999999999999,558,474,780,502,558|558|558|558|558|558|558|558|558|558|558|558,474|474|474|474|474|474|474|474|474|474|474|474,780|780|780|780|780|780|780|780|780|780|780|780,502|502|502|502|502|502|502|502|502|502|502|502,18,28,28,0,False,True,9,False,1,0,6,2,False,O
99,8,5,FSSAI,5,36,99999,900,475,995,503,900|900|900|900|900,475|475|475|475|475,995|995|995|995|995,503|503|503|503|503,120,28,28,0,True,False,9,False,1,0,0,3,False,O
100,8,6,Lic,3,42,999,1004,475,1056,503,1004|1004|1004,475|475|475,1056|1056|1056,503|503|503,9,28,28,0,False,False,9,False,1,0,0,3,False,O
101,8,7,:,1,45,9,1004,475,1056,503,1004,475,1056,503,-52,28,28,0,False,True,9,True,1,0,0,4,False,O
102,8,8,11516018000310,14,47,99999999999999,1076,475,1330,504,1076|1076|1076|1076|1076|1076|1076|1076|1076|1076|1076|1076|1076|1076,475|475|475|475|475|475|475|475|475|475|475|475|475|475,1330|1330|1330|1330|1330|1330|1330|1330|1330|1330|1330|1330|1330|1330,504|504|504|504|504|504|504|504|504|504|504|504|504|504,20,29,29,0,False,False,9,False,1,0,14,5,True,O
103,8,9,DDRESS,6,62,444444,2497,491,2637,518,2497|2497|2497|2497|2497|2497,491|491|491|491|491|491,2637|2637|2637|2637|2637|2637,518|518|518|518|518|518,1167,27,27,0,True,False,4,False,1,0,0,6,False,O
104,8,10,D.N.,4,69,9999,2699,490,2763,518,2699|2699|2699|2699,490|490|490|490,2763|2763|2763|2763,518|518|518|518,62,28,28,0,False,True,9,False,1,0,0,7,False,O
105,8,11,"ROAD,",5,74,99999,2773,491,2873,522,2773|2773|2773|2773|2773,491|491|491|491|491,2873|2873|2873|2873|2873,522|522|522|522|522,10,31,31,0,False,True,9,False,1,0,0,7,False,O
106,8,12,"FORT,",5,80,99999,2882,491,2977,522,2882|2882|2882|2882|2882,491|491|491|491|491,2977|2977|2977|2977|2977,522|522|522|522|522,9,31,31,0,False,True,9,False,1,0,0,7,False,O
107,8,13,MUMBAI,6,86,999999,2987,491,3114,518,2987|2987|2987|2987|2987|2987,491|491|491|491|491|491,3114|3114|3114|3114|3114|3114,518|518|518|518|518|518,10,27,27,0,True,False,9,False,1,0,0,7,False,O
108,8,14,400001,6,93,999999,3120,491,3225,519,3120|3120|3120|3120|3120|3120,491|491|491|491|491|491,3225|3225|3225|3225|3225|3225,519|519|519|519|519|519,6,28,28,0,False,False,9,False,1,0,6,7,True,O
109,9,0,GSTIN,5,0,99999,172,505,271,531,172|172|172|172|172,505|505|505|505|505,271|271|271|271|271,531|531|531|531|531,0,26,26,0,True,False,9,False,1,0,0,0,False,O
110,9,1,27AAACC9611L1ZI,15,6,888888888888888,312,505,604,535,312|312|312|312|312|312|312|312|312|312|312|312|312|312|312,505|505|505|505|505|505|505|505|505|505|505|505|505|505|505,604|604|604|604|604|604|604|604|604|604|604|604|604|604|604,535|535|535|535|535|535|535|535|535|535|535|535|535|535|535,41,30,30,0,False,False,8,False,1,0,7,1,False,O
111,9,2,STATE,5,22,99999,698,506,811,534,698|698|698|698|698,506|506|506|506|506,811|811|811|811|811,534|534|534|534|534,94,28,28,0,True,False,9,False,1,0,0,2,False,O
112,9,3,:,1,27,9,698,506,811,534,698,506,811,534,-113,28,28,0,False,True,9,True,1,0,0,3,False,O
113,9,4,MAHARASHTRA,11,29,99999999999,830,506,1084,535,830|830|830|830|830|830|830|830|830|830|830,506|506|506|506|506|506|506|506|506|506|506,1084|1084|1084|1084|1084|1084|1084|1084|1084|1084|1084,535|535|535|535|535|535|535|535|535|535|535,19,29,29,0,True,False,9,False,1,0,0,4,False,O
114,9,5,(27),4,41,9999,1092,508,1148,541,1092|1092|1092|1092,508|508|508|508,1148|1148|1148|1148,541|541|541|541,8,33,33,0,False,True,9,False,1,0,2,4,False,O
115,9,6,Sales,5,46,99999,1388,500,1469,528,1388|1388|1388|1388|1388,500|500|500|500|500,1469|1469|1469|1469|1469,528|528|528|528|528,240,28,28,0,False,False,9,False,1,0,0,5,False,O
116,9,7,Order,5,52,99999,1478,501,1563,528,1478|1478|1478|1478|1478,501|501|501|501|501,1563|1563|1563|1563|1563,528|528|528|528|528,9,27,27,0,False,False,9,False,1,0,0,5,False,O
117,9,8,Number,6,58,999999,1570,501,1695,529,1570|1570|1570|1570|1570|1570,501|501|501|501|501|501,1695|1695|1695|1695|1695|1695,529|529|529|529|529|529,7,28,28,0,False,False,9,False,1,0,0,5,False,O
118,9,9,:,1,64,9,1570,501,1695,529,1570,501,1695,529,-125,28,28,0,False,True,9,True,1,0,0,6,False,O
119,9,10,so,2,66,77,1753,501,1800,529,1753|1753,501|501,1800|1800,529|529,58,28,28,0,False,False,7,False,1,0,0,7,False,O
120,9,11,186833,6,69,999999,1827,501,1934,529,1827|1827|1827|1827|1827|1827,501|501|501|501|501|501,1934|1934|1934|1934|1934|1934,529|529|529|529|529|529,27,28,28,0,False,False,9,False,1,0,6,7,True,O
121,9,12,BRANCH,6,76,999999,2484,521,2618,549,2484|2484|2484|2484|2484|2484,521|521|521|521|521|521,2618|2618|2618|2618|2618|2618,549|549|549|549|549|549,550,28,28,0,True,False,9,False,1,0,0,8,False,O
122,9,13,FORT,4,83,9999,2698,522,2786,549,2698|2698|2698|2698,522|522|522|522,2786|2786|2786|2786,549|549|549|549,80,27,27,0,True,False,9,False,1,0,0,9,False,O
123,10,0,Buyer,5,0,99999,171,559,274,596,171|171|171|171|171,559|559|559|559|559,274|274|274|274|274,596|596|596|596|596,0,37,37,0,False,False,9,False,1,0,0,0,False,O
124,10,1,(if,3,6,999,283,556,320,595,283|283|283,556|556|556,320|320|320,595|595|595,9,39,39,0,False,True,9,False,1,0,0,0,False,O
125,10,2,other,5,10,99999,328,559,422,589,328|328|328|328|328,559|559|559|559|559,422|422|422|422|422,589|589|589|589|589,8,30,30,0,False,False,9,False,1,0,0,0,False,O
126,10,3,than,4,16,9999,429,559,508,590,429|429|429|429,559|559|559|559,508|508|508|508,590|590|590|590,7,31,31,0,False,False,9,False,1,0,0,0,False,O
