,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
14,3,6,"Mandir,Bhavisa",14,37,99999999999999,1289,278,1550,315,1289|1289|1289|1289|1289|1289|1289|1289|1289|1289|1289|1289|1289|1289,278|278|278|278|278|278|278|278|278|278|278|278|278|278,1550|1550|1550|1550|1550|1550|1550|1550|1550|1550|1550|1550|1550|1550,315|315|315|315|315|315|315|315|315|315|315|315|315|315,12,37,37,0,False,True,9,False,1,0,0,2,False,I-Invoice_VendorAddress
15,3,7,"Falia,",6,52,777777,1563,278,1655,315,1563|1563|1563|1563|1563|1563,278|278|278|278|278|278,1655|1655|1655|1655|1655|1655,315|315|315|315|315|315,13,37,37,0,False,True,7,False,1,0,0,2,False,I-Invoice_VendorAddress
16,3,8,Umarkui,7,59,9999999,1670,279,1816,310,1670|1670|1670|1670|1670|1670|1670,279|279|279|279|279|279|279,1816|1816|1816|1816|1816|1816|1816,310|310|310|310|310|310|310,15,31,31,0,False,False,9,False,1,0,0,2,False,I-Invoice_VendorAddress
17,3,9,"Road,",5,67,99999,1828,279,1925,316,1828|1828|1828|1828|1828,279|279|279|279|279,1925|1925|1925|1925|1925,316|316|316|316|316,12,37,37,0,False,True,9,False,1,0,0,2,False,I-Invoice_VendorAddress
18,4,0,Siivassa,8,0,66666666,911,320,1052,352,911|911|911|911|911|911|911|911,320|320|320|320|320|320|320|320,1052|1052|1052|1052|1052|1052|1052|1052,352|352|352|352|352|352|352|352,0,32,32,0,False,False,6,False,1,0,0,0,False,I-Invoice_VendorAddress
19,4,1,-,1,9,9,1064,334,1080,344,1064,334,1080,344,12,10,10,0,False,True,9,True,1,0,0,0,False,I-Invoice_VendorAddress
20,4,2,396,3,11,888,1090,322,1245,355,1090|1090|1090,322|322|322,1245|1245|1245,355|355|355,10,33,33,0,False,False,8,False,1,0,3,0,True,I-Invoice_VendorAddress
21,4,3,230.,4,15,8888,1090,322,1245,355,1090|1090|1090|1090,322|322|322|322,1245|1245|1245|1245,355|355|355|355,-155,33,33,0,False,True,8,False,1,0,3,0,True,I-Invoice_VendorAddress
22,4,4,(U.T.,5,20,99999,1270,321,1353,359,1270|1270|1270|1270|1270,321|321|321|321|321,1353|1353|1353|1353|1353,359|359|359|359|359,25,38,38,0,False,True,9,False,1,0,0,1,False,I-Invoice_VendorAddress
23,4,5,Of,2,26,99,1366,321,1407,352,1366|1366,321|321,1407|1407,352|352,13,31,31,0,False,False,9,False,1,0,0,1,False,I-Invoice_VendorAddress
24,4,6,D.,2,29,99,1416,322,1452,352,1416|1416,322|322,1452|1452,352|352,9,30,30,0,False,True,9,False,1,0,0,1,False,I-Invoice_VendorAddress
25,4,7,&,1,32,9,1466,321,1493,351,1466,321,1493,351,14,30,30,0,False,True,9,True,1,0,0,1,False,I-Invoice_VendorAddress
26,4,8,N.H.),5,34,99999,1504,320,1595,358,1504|1504|1504|1504|1504,320|320|320|320|320,1595|1595|1595|1595|1595,358|358|358|358|358,11,38,38,0,False,True,9,False,1,0,0,1,False,I-Invoice_VendorAddress
27,5,0,Tele.,5,0,99999,641,361,725,392,641|641|641|641|641,361|361|361|361|361,725|725|725|725|725,392|392|392|392|392,0,31,31,0,False,True,9,False,1,0,0,0,False,O
28,5,1,No.,3,6,888,740,361,1284,398,740|740|740,361|361|361,1284|1284|1284,398|398|398,15,37,37,0,False,True,8,False,1,0,0,0,False,O
29,5,2,:,1,9,8,740,361,1284,398,740,361,1284,398,-544,37,37,0,False,True,8,True,1,0,0,1,False,O
30,5,3,"9377006677,9904141077.",22,10,8888888888888888888888,740,361,1284,398,740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740|740,361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361|361,1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284|1284,398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398|398,-544,37,37,0,False,True,8,False,1,0,20,2,True,O
31,5,4,Email,5,33,99999,1291,363,1384,393,1291|1291|1291|1291|1291,363|363|363|363|363,1384|1384|1384|1384|1384,393|393|393|393|393,7,30,30,0,False,False,9,False,1,0,0,2,False,O
32,5,5,:,1,39,9,1399,369,1409,393,1399,369,1409,393,15,24,24,0,False,True,9,True,1,0,0,3,False,O
33,5,6,aankalge@rediffmail.com,23,41,77777777777777777777777,1422,362,1865,397,1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422|1422,362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362|362,1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865|1865,397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397|397,13,35,35,0,False,True,7,False,1,0,0,4,False,O
34,6,0,BILL,4,0,9999,1185,435,1337,483,1185|1185|1185|1185,435|435|435|435,1337|1337|1337|1337,483|483|483|483,0,48,48,0,True,False,9,False,1,0,0,0,False,O
35,7,0,"To,",3,0,999,208,542,267,578,208|208|208,542|542|542,267|267|267,578|578|578,0,36,36,0,False,True,9,False,1,0,0,0,False,O
36,7,1,NILKAMAL,8,4,99999999,299,541,502,574,299|299|299|299|299|299|299|299,541|541|541|541|541|541|541|541,502|502|502|502|502|502|502|502,574|574|574|574|574|574|574|574,32,33,33,0,True,False,9,False,1,0,0,0,False,B-Invoice_ShippingAddressRecipient
37,7,2,LIMITED,7,13,9999999,511,542,676,574,511|511|511|511|511|511|511,542|542|542|542|542|542|542,676|676|676|676|676|676|676,574|574|574|574|574|574|574,9,32,32,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddressRecipient
38,7,3,Bill,4,21,9999,1889,552,1948,582,1889|1889|1889|1889,552|552|552|552,1948|1948|1948|1948,582|582|582|582,1213,30,30,0,False,False,9,False,1,0,0,1,False,O
39,7,4,No,2,26,99,1961,552,2013,582,1961|1961,552|552,2013|2013,582|582,13,30,30,0,False,False,9,False,1,0,0,1,False,O
40,7,5,:,1,29,9,2026,548,2152,584,2026,548,2152,584,13,36,36,0,False,True,9,True,1,0,0,2,False,B-Invoice_Bill_No
41,7,6,9051,4,30,9999,2026,548,2152,584,2026|2026|2026|2026,548|548|548|548,2152|2152|2152|2152,584|584|584|584,-126,36,36,0,False,False,9,False,1,0,4,3,True,I-Invoice_Bill_No
42,8,0,SR.,3,0,999,298,593,356,626,298|298|298,593|593|593,356|356|356,626|626|626,0,33,33,0,False,True,9,False,1,0,0,0,False,B-Invoice_ShippingAddress
43,8,1,NO.,3,4,999,370,593,432,626,370|370|370,593|593|593,432|432|432,626|626|626,14,33,33,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
44,8,2,"354/2,SILVASSA",14,8,99999999999999,444,593,729,631,444|444|444|444|444|444|444|444|444|444|444|444|444|444,593|593|593|593|593|593|593|593|593|593|593|593|593|593,729|729|729|729|729|729|729|729|729|729|729|729|729|729,631|631|631|631|631|631|631|631|631|631|631|631|631|631,12,38,38,0,False,True,9,False,1,0,4,0,False,I-Invoice_ShippingAddress
45,8,3,KHANVEL,7,23,9999999,743,595,909,628,743|743|743|743|743|743|743,595|595|595|595|595|595|595,909|909|909|909|909|909|909,628|628|628|628|628|628|628,14,33,33,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
46,8,4,"ROAD,",5,31,99999,920,597,1032,632,920|920|920|920|920,597|597|597|597|597,1032|1032|1032|1032|1032,632|632|632|632|632,11,35,35,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
47,8,5,NEAR,4,37,9999,1036,598,1129,629,1036|1036|1036|1036,598|598|598|598,1129|1129|1129|1129,629|629|629|629,4,31,31,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
48,8,6,RAKHOLI,7,42,9999999,1140,598,1296,628,1140|1140|1140|1140|1140|1140|1140,598|598|598|598|598|598|598,1296|1296|1296|1296|1296|1296|1296,628|628|628|628|628|628|628,11,30,30,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
49,8,7,"BRIDGE,",7,50,9999999,1307,597,1451,632,1307|1307|1307|1307|1307|1307|1307,597|597|597|597|597|597|597,1451|1451|1451|1451|1451|1451|1451,632|632|632|632|632|632|632,11,35,35,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
50,8,8,VASONA,6,58,999999,1452,597,1602,627,1452|1452|1452|1452|1452|1452,597|597|597|597|597|597,1602|1602|1602|1602|1602|1602,627|627|627|627|627|627,1,30,30,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
51,8,9,VILLEGE,7,65,9999999,1612,596,1761,627,1612|1612|1612|1612|1612|1612|1612,596|596|596|596|596|596|596,1761|1761|1761|1761|1761|1761|1761,627|627|627|627|627|627|627,10,31,31,0,True,False,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
52,8,10,Date,4,73,9999,1893,617,1973,646,1893|1893|1893|1893,617|617|617|617,1973|1973|1973|1973,646|646|646|646,132,29,29,0,False,False,9,False,1,0,0,1,False,O
53,8,11,:,1,78,9,1981,622,1992,646,1981,622,1992,646,8,24,24,0,False,True,9,True,1,0,0,2,False,O
54,8,12,10/03/2014,10,80,9999999999,1989,612,2258,652,1989|1989|1989|1989|1989|1989|1989|1989|1989|1989,612|612|612|612|612|612|612|612|612|612,2258|2258|2258|2258|2258|2258|2258|2258|2258|2258,652|652|652|652|652|652|652|652|652|652,-3,40,40,0,False,True,9,False,1,0,8,3,False,B-Invoice_InvoiceDate
55,9,0,VASONA-SILVASSA,15,0,999999999999999,296,647,630,679,296|296|296|296|296|296|296|296|296|296|296|296|296|296|296,647|647|647|647|647|647|647|647|647|647|647|647|647|647|647,630|630|630|630|630|630|630|630|630|630|630|630|630|630|630,679|679|679|679|679|679|679|679|679|679|679|679|679|679|679,0,32,32,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
56,10,0,Being,5,0,99999,231,713,326,751,231|231|231|231|231,713|713|713|713|713,326|326|326|326|326,751|751|751|751|751,0,38,38,0,False,False,9,False,1,0,0,0,False,O
57,10,1,the,3,6,999,336,713,393,745,336|336|336,713|713|713,393|393|393,745|745|745,10,32,32,0,False,False,9,False,1,0,0,0,False,O
58,10,2,amount,6,10,999999,404,715,534,745,404|404|404|404|404|404,715|715|715|715|715|715,534|534|534|534|534|534,745|745|745|745|745|745,11,30,30,0,False,False,9,False,1,0,0,0,False,O
59,10,3,of,2,17,99,545,713,581,746,545|545,713|713,581|581,746|746,11,33,33,0,False,False,9,False,1,0,0,0,False,O
60,10,4,freight,7,20,9999999,588,713,704,752,588|588|588|588|588|588|588,713|713|713|713|713|713|713,704|704|704|704|704|704|704,752|752|752|752|752|752|752,7,39,39,0,False,False,9,False,1,0,0,0,False,O
61,10,5,charges,7,28,9999999,714,714,851,752,714|714|714|714|714|714|714,714|714|714|714|714|714|714,851|851|851|851|851|851|851,752|752|752|752|752|752|752,10,38,38,0,False,False,9,False,1,0,0,0,False,O
62,10,6,for,3,36,999,862,716,911,747,862|862|862,716|716|716,911|911|911,747|747|747,11,31,31,0,False,False,9,False,1,0,0,0,False,O
63,10,7,the,3,40,999,922,716,980,747,922|922|922,716|716|716,980|980|980,747|747|747,11,31,31,0,False,False,9,False,1,0,0,0,False,O
64,10,8,transportation,14,44,99999999999999,991,717,1236,753,991|991|991|991|991|991|991|991|991|991|991|991|991|991,717|717|717|717|717|717|717|717|717|717|717|717|717|717,1236|1236|1236|1236|1236|1236|1236|1236|1236|1236|1236|1236|1236|1236,753|753|753|753|753|753|753|753|753|753|753|753|753|753,11,36,36,0,False,False,9,False,1,0,0,0,False,O
65,10,9,of,2,59,99,1248,716,1282,747,1248|1248,716|716,1282|1282,747|747,12,31,31,0,False,False,9,False,1,0,0,0,False,O
66,10,10,your,4,62,9999,1291,723,1369,753,1291|1291|1291|1291,723|723|723|723,1369|1369|1369|1369,753|753|753|753,9,30,30,0,False,False,9,False,1,0,0,0,False,O
67,10,11,consignment.,12,67,999999999999,1380,716,1610,752,1380|1380|1380|1380|1380|1380|1380|1380|1380|1380|1380|1380,716|716|716|716|716|716|716|716|716|716|716|716,1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610,752|752|752|752|752|752|752|752|752|752|752|752,11,36,36,0,False,True,9,False,1,0,0,0,False,O
68,11,0,Srl,3,0,999,204,780,255,812,204|204|204,780|780|780,255|255|255,812|812|812,0,32,32,0,False,False,9,False,1,0,0,0,False,O
69,11,1,LR.,3,4,999,307,780,367,812,307|307|307,780|780|780,367|367|367,812|812|812,52,32,32,0,False,True,9,False,1,0,0,1,False,O
70,11,2,No.,3,8,999,380,781,442,812,380|380|380,781|781|781,442|442|442,812|812|812,13,31,31,0,False,True,9,False,1,0,0,1,False,O
71,11,3,Date,4,12,9999,542,781,631,813,542|542|542|542,781|781|781|781,631|631|631|631,813|813|813|813,100,32,32,0,False,False,9,False,1,0,0,2,False,O
72,11,4,Invoice,7,17,9999999,867,782,1014,813,867|867|867|867|867|867|867,782|782|782|782|782|782|782,1014|1014|1014|1014|1014|1014|1014,813|813|813|813|813|813|813,236,31,31,0,False,False,9,False,1,0,0,3,False,O
73,11,5,No.,3,25,999,1026,783,1089,814,1026|1026|1026,783|783|783,1089|1089|1089,814|814|814,12,31,31,0,False,True,9,False,1,0,0,3,False,O
74,11,6,Model,5,29,99999,1208,782,1317,814,1208|1208|1208|1208|1208,782|782|782|782|782,1317|1317|1317|1317|1317,814|814|814|814|814,119,32,32,0,False,False,9,False,1,0,0,4,False,O
75,11,7,Qty,3,35,999,1641,783,1710,818,1641|1641|1641,783|783|783,1710|1710|1710,818|818|818,324,35,35,0,False,False,9,False,1,0,0,5,False,O
76,11,8,FTL,3,39,999,1764,785,1833,815,1764|1764|1764,785|785|785,1833|1833|1833,815|815|815,54,30,30,0,True,False,9,False,1,0,0,6,False,O
77,11,9,Qty,3,43,999,1843,784,1910,822,1843|1843|1843,784|784|784,1910|1910|1910,822|822|822,10,38,38,0,False,False,9,False,1,0,0,6,False,O
78,11,10,Load,4,47,9999,1980,786,2069,816,1980|1980|1980|1980,786|786|786|786,2069|2069|2069|2069,816|816|816|816,70,30,30,0,False,False,9,False,1,0,0,7,False,O
79,11,11,Amount,6,52,999999,2163,784,2314,815,2163|2163|2163|2163|2163|2163,784|784|784|784|784|784,2314|2314|2314|2314|2314|2314,815|815|815|815|815|815,94,31,31,0,False,False,9,False,1,0,0,8,False,O
80,12,0,1,1,0,9,264,890,281,918,264,890,281,918,0,28,28,0,False,False,9,False,1,0,1,0,True,O
81,12,1,27967,5,2,99999,323,889,419,918,323|323|323|323|323,889|889|889|889|889,419|419|419|419|419,918|918|918|918|918,42,29,29,0,False,False,9,False,1,0,5,1,True,O
82,12,2,27/02/2014,10,8,9999999999,542,890,726,921,542|542|542|542|542|542|542|542|542|542,890|890|890|890|890|890|890|890|890|890,726|726|726|726|726|726|726|726|726|726,921|921|921|921|921|921|921|921|921|921,123,31,31,0,False,True,9,False,1,0,8,2,False,O
83,12,3,6101118505,10,19,9999999999,870,892,1069,920,870|870|870|870|870|870|870|870|870|870,892|892|892|892|892|892|892|892|892|892,1069|1069|1069|1069|1069|1069|1069|1069|1069|1069,920|920|920|920|920|920|920|920|920|920,144,28,28,0,False,False,9,False,1,0,10,3,True,B-Invoice_InvoiceId
84,12,4,FURNITURE,9,30,999999999,1209,887,1360,911,1209|1209|1209|1209|1209|1209|1209|1209|1209,887|887|887|887|887|887|887|887|887,1360|1360|1360|1360|1360|1360|1360|1360|1360,911|911|911|911|911|911|911|911|911,140,24,24,0,True,False,9,False,1,0,0,4,False,O
85,12,5,03,2,40,99,1369,887,1402,911,1369|1369,887|887,1402|1402,911|911,9,24,24,0,False,False,9,False,1,0,2,4,True,O
86,12,6,BANDAL,6,43,999999,1411,887,1523,911,1411|1411|1411|1411|1411|1411,887|887|887|887|887|887,1523|1523|1523|1523|1523|1523,911|911|911|911|911|911,9,24,24,0,True,False,9,False,1,0,0,4,False,O
87,12,7,3.00,4,50,9999,1640,892,1711,920,1640|1640|1640|1640,892|892|892|892,1711|1711|1711|1711,920|920|920|920,117,28,28,0,False,True,9,False,1,0,3,5,True,O
88,12,8,500.00,6,55,999999,2206,895,2316,922,2206|2206|2206|2206|2206|2206,895|895|895|895|895|895,2316|2316|2316|2316|2316|2316,922|922|922|922|922|922,495,27,27,0,False,True,9,False,1,0,5,6,True,O
89,13,0,20,2,0,99,1208,920,1242,944,1208|1208,920|920,1242|1242,944|944,0,24,24,0,False,False,9,False,1,0,2,0,True,O
90,13,1,FEET,4,3,9999,1250,920,1316,944,1250|1250|1250|1250,920|920|920|920,1316|1316|1316|1316,944|944|944|944,8,24,24,0,True,False,9,False,1,0,0,0,False,O
91,13,2,TURCK,5,8,99999,1323,920,1415,944,1323|1323|1323|1323|1323,920|920|920|920|920,1415|1415|1415|1415|1415,944|944|944|944|944,7,24,24,0,True,False,9,False,1,0,0,0,False,O
92,13,3,LOOD,4,14,9999,1421,919,1500,943,1421|1421|1421|1421,919|919|919|919,1500|1500|1500|1500,943|943|943|943,6,24,24,0,True,False,9,False,1,0,0,0,False,O
93,14,0,DOKMARDI,8,0,99999999,1209,952,1358,976,1209|1209|1209|1209|1209|1209|1209|1209,952|952|952|952|952|952|952|952,1358|1358|1358|1358|1358|1358|1358|1358,976|976|976|976|976|976|976|976,0,24,24,0,True,False,9,False,1,0,0,0,False,O
94,14,1,LR,2,9,99,1365,953,1399,976,1365|1365,953|953,1399|1399,976|976,7,23,23,0,True,False,9,False,1,0,0,0,False,O
95,14,2,NO,2,12,99,1407,952,1447,976,1407|1407,952|952,1447|1447,976|976,8,24,24,0,True,False,9,False,1,0,0,0,False,O
96,15,0,.27817,6,0,888888,1213,985,1301,1009,1213|1213|1213|1213|1213|1213,985|985|985|985|985|985,1301|1301|1301|1301|1301|1301,1009|1009|1009|1009|1009|1009,0,24,24,0,False,True,8,False,1,0,5,0,True,O
97,15,1,DELIVERY,8,7,99999999,1310,984,1442,1009,1310|1310|1310|1310|1310|1310|1310|1310,984|984|984|984|984|984|984|984,1442|1442|1442|1442|1442|1442|1442|1442,1009|1009|1009|1009|1009|1009|1009|1009,9,25,25,0,True,False,9,False,1,0,0,0,False,O
98,15,2,AT,2,16,99,1449,985,1487,1008,1449|1449,985|985,1487|1487,1008|1008,7,23,23,0,True,False,9,False,1,0,0,0,False,O
99,16,0,PUNE,4,0,9999,1209,1018,1280,1043,1209|1209|1209|1209,1018|1018|1018|1018,1280|1280|1280|1280,1043|1043|1043|1043,0,25,25,0,True,False,9,False,1,0,0,0,False,O
100,17,0,Lorry,5,0,99999,310,1060,379,1091,310|310|310|310|310,1060|1060|1060|1060|1060,379|379|379|379|379,1091|1091|1091|1091|1091,0,31,31,0,False,False,9,False,1,0,0,0,False,O
101,17,1,Type,4,6,9999,386,1061,451,1091,386|386|386|386,1061|1061|1061|1061,451|451|451|451,1091|1091|1091|1091,7,30,30,0,False,False,9,False,1,0,0,0,False,O
102,17,2,:,1,11,9,510,1066,519,1087,510,1066,519,1087,59,21,21,0,False,True,9,True,1,0,0,1,False,O
103,17,3,Vehicle,7,13,9999999,870,1061,967,1087,870|870|870|870|870|870|870,1061|1061|1061|1061|1061|1061|1061,967|967|967|967|967|967|967,1087|1087|1087|1087|1087|1087|1087,351,26,26,0,False,False,9,False,1,0,0,2,False,O
104,17,4,:,1,21,9,1064,1067,1072,1087,1064,1067,1072,1087,97,20,20,0,False,True,9,True,1,0,0,3,False,O
105,17,5,DN09E9915,9,23,999999999,1086,1062,1243,1087,1086|1086|1086|1086|1086|1086|1086|1086|1086,1062|1062|1062|1062|1062|1062|1062|1062|1062,1243|1243|1243|1243|1243|1243|1243|1243|1243,1087|1087|1087|1087|1087|1087|1087|1087|1087,14,25,25,0,False,False,9,False,1,0,6,4,False,O
106,17,6,Freight,7,33,9999999,1626,1061,1721,1091,1626|1626|1626|1626|1626|1626|1626,1061|1061|1061|1061|1061|1061|1061,1721|1721|1721|1721|1721|1721|1721,1091|1091|1091|1091|1091|1091|1091,383,30,30,0,False,False,9,False,1,0,0,5,False,O
107,17,7,:,1,41,9,1785,1067,1793,1086,1785,1067,1793,1086,64,19,19,0,False,True,9,True,1,0,0,6,False,O
108,17,8,500.00,6,43,999999,1893,1066,1989,1093,1893|1893|1893|1893|1893|1893,1066|1066|1066|1066|1066|1066,1989|1989|1989|1989|1989|1989,1093|1093|1093|1093|1093|1093,100,27,27,0,False,True,9,False,1,0,5,7,True,O
109,18,0,From,4,0,9999,311,1110,378,1134,311|311|311|311,1110|1110|1110|1110,378|378|378|378,1134|1134|1134|1134,0,24,24,0,False,False,9,False,1,0,0,0,False,O
110,18,1,:,1,5,9,510,1113,519,1135,510,1113,519,1135,132,22,22,0,False,True,9,True,1,0,0,1,False,O
111,18,2,Vasona,6,7,999999,541,1109,638,1134,541|541|541|541|541|541,1109|1109|1109|1109|1109|1109,638|638|638|638|638|638,1134|1134|1134|1134|1134|1134,22,25,25,0,False,False,9,False,1,0,0,2,False,O
112,18,3,Consignor,9,14,999999999,869,1110,1006,1139,869|869|869|869|869|869|869|869|869,1110|1110|1110|1110|1110|1110|1110|1110|1110,1006|1006|1006|1006|1006|1006|1006|1006|1006,1139|1139|1139|1139|1139|1139|1139|1139|1139,231,29,29,0,False,False,9,False,1,0,0,3,False,O
113,18,4,:,1,24,9,1065,1117,1072,1134,1065,1117,1072,1134,59,17,17,0,False,True,9,True,1,0,0,4,False,O
114,18,5,NILKAMAL,8,26,99999999,1086,1106,1223,1130,1086|1086|1086|1086|1086|1086|1086|1086,1106|1106|1106|1106|1106|1106|1106|1106,1223|1223|1223|1223|1223|1223|1223|1223,1130|1130|1130|1130|1130|1130|1130|1130,14,24,24,0,True,False,9,False,1,0,0,5,False,O
115,18,6,LIMITED,7,35,9999999,1230,1105,1342,1130,1230|1230|1230|1230|1230|1230|1230,1105|1105|1105|1105|1105|1105|1105,1342|1342|1342|1342|1342|1342|1342,1130|1130|1130|1130|1130|1130|1130,7,25,25,0,True,False,9,False,1,0,0,5,False,O
116,18,7,Hamali,6,43,888888,1626,1109,1719,1135,1626|1626|1626|1626|1626|1626,1109|1109|1109|1109|1109|1109,1719|1719|1719|1719|1719|1719,1135|1135|1135|1135|1135|1135,284,26,26,0,False,False,8,False,1,0,0,6,False,O
117,18,8,:,1,50,9,1786,1116,1794,1134,1786,1116,1794,1134,67,18,18,0,False,True,9,True,1,0,0,7,False,O
118,18,9,0.00,4,52,9999,1928,1115,1990,1140,1928|1928|1928|1928,1115|1115|1115|1115,1990|1990|1990|1990,1140|1140|1140|1140,134,25,25,0,False,True,9,False,1,0,3,8,True,O
119,19,0,To,2,0,99,309,1153,344,1177,309|309,1153|1153,344|344,1177|1177,0,24,24,0,False,False,9,False,1,0,0,0,False,O
120,19,1,:,1,3,9,511,1157,520,1178,511,1157,520,1178,167,21,21,0,False,True,9,True,1,0,0,1,False,O
