,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
32,32,32,32,32,9,2,$325.00,7,12,9999999,2112,929,2255,965,2112|2112|2112|2112|2112|2112|2112,929|929|929|929|929|929|929,2255|2255|2255|2255|2255|2255|2255,965|965|965|965|965|965|965,1634,36,36,0,False,True,9,False,1,0,5,1,False,English,False,O,100.0,0,0
33,33,33,33,33,10,0,Manufacture,11,0,99999999999,301,990,496,1018,301|301|301|301|301|301|301|301|301|301|301,990|990|990|990|990|990|990|990|990|990|990,496|496|496|496|496|496|496|496|496|496|496,1018|1018|1018|1018|1018|1018|1018|1018|1018|1018|1018,0,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
34,34,34,34,34,10,1,one,3,12,999,506,996,565,1018,506|506|506,996|996|996,565|565|565,1018|1018|1018,10,22,22,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
35,35,35,35,35,10,2,(1),3,16,999,577,990,617,1024,577|577|577,990|990|990,617|617|617,1024|1024|1024,12,34,34,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
36,36,36,36,36,10,3,1'7,3,20,999,631,990,672,1018,631|631|631,990|990|990,672|672|672,1018|1018|1018,14,28,28,0,False,True,9,False,1,0,2,0,False,English,False,O,100.0,0,0
37,37,37,37,37,10,4,"1/16""",5,24,99999,685,989,764,1017,685|685|685|685|685,989|989|989|989|989,764|764|764|764|764,1017|1017|1017|1017|1017,13,28,28,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
38,38,38,38,38,10,5,"""Aarons""",8,30,99999999,772,988,909,1017,772|772|772|772|772|772|772|772,988|988|988|988|988|988|988|988,909|909|909|909|909|909|909|909,1017|1017|1017|1017|1017|1017|1017|1017,8,29,29,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
39,39,39,39,39,10,6,&,1,39,9,920,988,942,1016,920,988,942,1016,11,28,28,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
40,40,40,40,40,10,7,one,3,41,999,953,994,1010,1016,953|953|953,994|994|994,1010|1010|1010,1016|1016|1016,11,22,22,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
41,41,41,41,41,10,8,(1),3,45,999,1022,987,1063,1022,1022|1022|1022,987|987|987,1063|1063|1063,1022|1022|1022,12,35,35,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
42,42,42,42,42,10,9,5,1,49,9,1075,988,1093,1015,1075,988,1093,1015,12,27,27,0,False,False,9,False,1,0,1,0,True,English,False,O,100.0,0,0
43,43,43,43,43,10,10,"9/16""",5,51,99999,1103,986,1184,1015,1103|1103|1103|1103|1103,986|986|986|986|986,1184|1184|1184|1184|1184,1015|1015|1015|1015|1015,10,29,29,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
44,44,44,44,44,10,11,Easy.,5,57,99999,1195,986,1278,1021,1195|1195|1195|1195|1195,986|986|986|986|986,1278|1278|1278|1278|1278,1021|1021|1021|1021|1021,11,35,35,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
45,45,45,45,45,10,12,Beautiful.,10,63,9999999999,1292,985,1434,1014,1292|1292|1292|1292|1292|1292|1292|1292|1292|1292,985|985|985|985|985|985|985|985|985|985,1434|1434|1434|1434|1434|1434|1434|1434|1434|1434,1014|1014|1014|1014|1014|1014|1014|1014|1014|1014,14,29,29,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
46,46,46,46,46,10,13,Affordable,10,74,9999999999,1445,985,1606,1013,1445|1445|1445|1445|1445|1445|1445|1445|1445|1445,985|985|985|985|985|985|985|985|985|985,1606|1606|1606|1606|1606|1606|1606|1606|1606|1606,1013|1013|1013|1013|1013|1013|1013|1013|1013|1013,11,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
47,47,47,47,47,10,14,interior,8,85,99999999,1617,985,1724,1013,1617|1617|1617|1617|1617|1617|1617|1617,985|985|985|985|985|985|985|985,1724|1724|1724|1724|1724|1724|1724|1724,1013|1013|1013|1013|1013|1013|1013|1013,11,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
48,48,48,48,48,10,15,sign,4,94,9999,1734,985,1796,1018,1734|1734|1734|1734,985|985|985|985,1796|1796|1796|1796,1018|1018|1018|1018,10,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
49,49,49,49,49,10,16,$755.00,7,99,9999999,2112,978,2254,1013,2112|2112|2112|2112|2112|2112|2112,978|978|978|978|978|978|978,2254|2254|2254|2254|2254|2254|2254,1013|1013|1013|1013|1013|1013|1013,316,35,35,0,False,True,9,False,1,0,5,1,False,English,False,O,100.0,0,0
50,50,50,50,50,11,0,Crate,5,0,99999,301,1040,385,1067,301|301|301|301|301,1040|1040|1040|1040|1040,385|385|385|385|385,1067|1067|1067|1067|1067,0,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
51,51,51,51,51,11,1,one,3,6,999,396,1046,454,1067,396|396|396,1046|1046|1046,454|454|454,1067|1067|1067,11,21,21,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
52,52,52,52,52,11,2,(1),3,10,999,465,1039,506,1073,465|465|465,1039|1039|1039,506|506|506,1073|1073|1073,11,34,34,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
53,53,53,53,53,11,3,1'7,3,14,999,519,1039,562,1067,519|519|519,1039|1039|1039,562|562|562,1067|1067|1067,13,28,28,0,False,True,9,False,1,0,2,0,False,English,False,O,100.0,0,0
54,54,54,54,54,11,4,"1/16""",5,18,99999,575,1038,656,1067,575|575|575|575|575,1038|1038|1038|1038|1038,656|656|656|656|656,1067|1067|1067|1067|1067,13,29,29,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
55,55,55,55,55,11,5,"""Aarons""",8,24,99999999,665,1037,800,1066,665|665|665|665|665|665|665|665,1037|1037|1037|1037|1037|1037|1037|1037,800|800|800|800|800|800|800|800,1066|1066|1066|1066|1066|1066|1066|1066,9,29,29,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
56,56,56,56,56,11,6,&,1,33,9,811,1037,833,1066,811,1037,833,1066,11,29,29,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
57,57,57,57,57,11,7,one,3,35,999,843,1044,900,1066,843|843|843,1044|1044|1044,900|900|900,1066|1066|1066,10,22,22,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
58,58,58,58,58,11,8,(1),3,39,999,912,1037,951,1072,912|912|912,1037|1037|1037,951|951|951,1072|1072|1072,12,35,35,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
59,59,59,59,59,11,9,"9/16""",5,43,99999,991,1036,1074,1065,991|991|991|991|991,1036|1036|1036|1036|1036,1074|1074|1074|1074|1074,1065|1065|1065|1065|1065,40,29,29,0,False,True,9,False,1,0,3,1,False,English,False,O,100.0,0,0
60,60,60,60,60,11,10,"""Easy.",6,49,999999,1083,1035,1182,1071,1083|1083|1083|1083|1083|1083,1035|1035|1035|1035|1035|1035,1182|1182|1182|1182|1182|1182,1071|1071|1071|1071|1071|1071,9,36,36,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
61,61,61,61,61,11,11,Beautiful.,10,56,9999999999,1194,1035,1336,1064,1194|1194|1194|1194|1194|1194|1194|1194|1194|1194,1035|1035|1035|1035|1035|1035|1035|1035|1035|1035,1336|1336|1336|1336|1336|1336|1336|1336|1336|1336,1064|1064|1064|1064|1064|1064|1064|1064|1064|1064,12,29,29,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
62,62,62,62,62,11,12,"Affordable""",11,67,99999999999,1346,1034,1523,1063,1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346,1034|1034|1034|1034|1034|1034|1034|1034|1034|1034|1034,1523|1523|1523|1523|1523|1523|1523|1523|1523|1523|1523,1063|1063|1063|1063|1063|1063|1063|1063|1063|1063|1063,10,29,29,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
63,63,63,63,63,11,13,interior,8,79,99999999,1533,1034,1639,1062,1533|1533|1533|1533|1533|1533|1533|1533,1034|1034|1034|1034|1034|1034|1034|1034,1639|1639|1639|1639|1639|1639|1639|1639,1062|1062|1062|1062|1062|1062|1062|1062,10,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
64,64,64,64,64,11,14,sign,4,88,9999,1648,1034,1711,1068,1648|1648|1648|1648,1034|1034|1034|1034,1711|1711|1711|1711,1068|1068|1068|1068,9,34,34,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
65,65,65,65,65,11,15,$55.00,6,93,999999,2124,1027,2244,1063,2124|2124|2124|2124|2124|2124,1027|1027|1027|1027|1027|1027,2244|2244|2244|2244|2244|2244,1063|1063|1063|1063|1063|1063,413,36,36,0,False,True,9,False,1,0,4,2,False,English,False,O,100.0,0,0
66,66,66,66,66,12,0,Install,7,0,9999999,302,1088,391,1116,302|302|302|302|302|302|302,1088|1088|1088|1088|1088|1088|1088,391|391|391|391|391|391|391,1116|1116|1116|1116|1116|1116|1116,0,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
67,67,67,67,67,12,1,one,3,8,999,402,1094,459,1115,402|402|402,1094|1094|1094,459|459|459,1115|1115|1115,11,21,21,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
68,68,68,68,68,12,2,(1),3,12,999,470,1087,512,1123,470|470|470,1087|1087|1087,512|512|512,1123|1123|1123,11,36,36,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
69,69,69,69,69,12,3,1'7,3,16,999,525,1087,568,1116,525|525|525,1087|1087|1087,568|568|568,1116|1116|1116,13,29,29,0,False,True,9,False,1,0,2,0,False,English,False,O,100.0,0,0
70,70,70,70,70,12,4,"1/16""",5,20,99999,581,1087,660,1115,581|581|581|581|581,1087|1087|1087|1087|1087,660|660|660|660|660,1115|1115|1115|1115|1115,13,28,28,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
71,71,71,71,71,12,5,"""Aarons""",8,26,99999999,670,1086,805,1115,670|670|670|670|670|670|670|670,1086|1086|1086|1086|1086|1086|1086|1086,805|805|805|805|805|805|805|805,1115|1115|1115|1115|1115|1115|1115|1115,10,29,29,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
72,72,72,72,72,12,6,&,1,35,9,815,1086,838,1114,815,1086,838,1114,10,28,28,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
73,73,73,73,73,12,7,one,3,37,999,848,1093,905,1114,848|848|848,1093|1093|1093,905|905|905,1114|1114|1114,10,21,21,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
74,74,74,74,74,12,8,(1),3,41,999,916,1086,958,1120,916|916|916,1086|1086|1086,958|958|958,1120|1120|1120,11,34,34,0,False,True,9,False,1,0,1,0,False,English,False,O,100.0,0,0
75,75,75,75,75,12,9,5,1,45,9,969,1085,987,1114,969,1085,987,1114,11,29,29,0,False,False,9,False,1,0,1,0,True,English,False,O,100.0,0,0
76,76,76,76,76,12,10,"9/16""",5,47,99999,998,1085,1079,1113,998|998|998|998|998,1085|1085|1085|1085|1085,1079|1079|1079|1079|1079,1113|1113|1113|1113|1113,11,28,28,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
77,77,77,77,77,12,11,"""Easy.",6,53,999999,1090,1085,1186,1119,1090|1090|1090|1090|1090|1090,1085|1085|1085|1085|1085|1085,1186|1186|1186|1186|1186|1186,1119|1119|1119|1119|1119|1119,11,34,34,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
78,78,78,78,78,12,12,Beautiful.,10,60,9999999999,1200,1084,1342,1112,1200|1200|1200|1200|1200|1200|1200|1200|1200|1200,1084|1084|1084|1084|1084|1084|1084|1084|1084|1084,1342|1342|1342|1342|1342|1342|1342|1342|1342|1342,1112|1112|1112|1112|1112|1112|1112|1112|1112|1112,14,28,28,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
79,79,79,79,79,12,13,"Affordable""",11,71,99999999999,1351,1083,1527,1111,1351|1351|1351|1351|1351|1351|1351|1351|1351|1351|1351,1083|1083|1083|1083|1083|1083|1083|1083|1083|1083|1083,1527|1527|1527|1527|1527|1527|1527|1527|1527|1527|1527,1111|1111|1111|1111|1111|1111|1111|1111|1111|1111|1111,9,28,28,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
80,80,80,80,80,12,14,interior,8,83,99999999,1538,1083,1644,1112,1538|1538|1538|1538|1538|1538|1538|1538,1083|1083|1083|1083|1083|1083|1083|1083,1644|1644|1644|1644|1644|1644|1644|1644,1112|1112|1112|1112|1112|1112|1112|1112,11,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
81,81,81,81,81,12,15,sign,4,92,9999,1654,1083,1717,1117,1654|1654|1654|1654,1083|1083|1083|1083,1717|1717|1717|1717,1117|1117|1117|1117,10,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
82,82,82,82,82,12,16,"$1,250.00",9,97,999999999,2095,1075,2271,1113,2095|2095|2095|2095|2095|2095|2095|2095|2095,1075|1075|1075|1075|1075|1075|1075|1075|1075,2271|2271|2271|2271|2271|2271|2271|2271|2271,1113|1113|1113|1113|1113|1113|1113|1113|1113,378,38,38,0,False,True,9,False,1,0,6,1,False,English,False,O,100.0,0,0
83,83,83,83,83,13,0,Removal.,8,0,88888888,301,1133,443,1161,301|301|301|301|301|301|301|301,1133|1133|1133|1133|1133|1133|1133|1133,443|443|443|443|443|443|443|443,1161|1161|1161|1161|1161|1161|1161|1161,0,28,28,0,False,True,8,False,1,0,0,0,False,English,False,O,100.0,0,0
84,84,84,84,84,13,1,and,3,9,999,450,1133,507,1161,450|450|450,1133|1133|1133,507|507|507,1161|1161|1161,7,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
85,85,85,85,85,13,2,Disposal,8,13,99999999,519,1132,653,1167,519|519|519|519|519|519|519|519,1132|1132|1132|1132|1132|1132|1132|1132,653|653|653|653|653|653|653|653,1167|1167|1167|1167|1167|1167|1167|1167,12,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
86,86,86,86,86,14,0,Front,5,0,99999,301,1177,390,1206,301|301|301|301|301,1177|1177|1177|1177|1177,390|390|390|390|390,1206|1206|1206|1206|1206,0,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
87,87,87,87,87,14,1,:,1,5,9,301,1177,390,1206,301,1177,390,1206,-89,29,29,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
88,88,88,88,88,14,2,(Qty,4,7,9999,404,1177,470,1212,404|404|404|404,1177|1177|1177|1177,470|470|470|470,1212|1212|1212|1212,14,35,35,0,False,True,9,False,1,0,0,2,False,English,False,O,100.0,0,0
89,89,89,89,89,14,3,1),2,12,99,481,1176,507,1210,481|481,1176|1176,507|507,1210|1210,11,34,34,0,False,True,9,False,1,0,1,2,False,English,False,O,100.0,0,0
90,90,90,90,90,14,4,cloud,5,15,99999,519,1176,606,1205,519|519|519|519|519,1176|1176|1176|1176|1176,606|606|606|606|606,1205|1205|1205|1205|1205,12,29,29,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
91,91,91,91,91,14,5,sign,4,21,9999,615,1177,677,1211,615|615|615|615,1177|1177|1177|1177,677|677|677|677,1211|1211|1211|1211,9,34,34,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
92,92,92,92,92,14,6,from,4,26,9999,686,1176,757,1204,686|686|686|686,1176|1176|1176|1176,757|757|757|757,1204|1204|1204|1204,9,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
93,93,93,93,93,14,7,front,5,31,99999,766,1175,838,1203,766|766|766|766|766,1175|1175|1175|1175|1175,838|838|838|838|838,1203|1203|1203|1203|1203,9,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
94,94,94,94,94,14,8,elevation,9,37,999999999,846,1176,986,1203,846|846|846|846|846|846|846|846|846,1176|1176|1176|1176|1176|1176|1176|1176|1176,986|986|986|986|986|986|986|986|986,1203|1203|1203|1203|1203|1203|1203|1203|1203,8,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
95,95,95,95,95,14,9,and,3,47,999,996,1174,1057,1202,996|996|996,1174|1174|1174,1057|1057|1057,1202|1202|1202,10,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
96,96,96,96,96,14,10,(Qty,4,51,9999,1066,1174,1134,1209,1066|1066|1066|1066,1174|1174|1174|1174,1134|1134|1134|1134,1209|1209|1209|1209,9,35,35,0,False,True,9,False,1,0,0,2,False,English,False,O,100.0,0,0
97,97,97,97,97,14,11,1),2,56,99,1144,1174,1171,1208,1144|1144,1174|1174,1171|1171,1208|1208,10,34,34,0,False,True,9,False,1,0,1,2,False,English,False,O,100.0,0,0
98,98,98,98,98,14,12,set,3,59,999,1182,1174,1231,1201,1182|1182|1182,1174|1174|1174,1231|1231|1231,1201|1201|1201,11,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
99,99,99,99,99,14,13,of,2,63,99,1239,1173,1272,1201,1239|1239,1173|1173,1272|1272,1201|1201,8,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
100,100,100,100,100,14,14,"""Furniture,",11,66,99999999999,1280,1173,1435,1206,1280|1280|1280|1280|1280|1280|1280|1280|1280|1280|1280,1173|1173|1173|1173|1173|1173|1173|1173|1173|1173|1173,1435|1435|1435|1435|1435|1435|1435|1435|1435|1435|1435,1206|1206|1206|1206|1206|1206|1206|1206|1206|1206|1206,8,33,33,0,False,True,9,False,1,0,0,2,False,English,False,O,100.0,0,0
101,101,101,101,101,14,15,"Electronics,",12,78,999999999999,1449,1172,1628,1205,1449|1449|1449|1449|1449|1449|1449|1449|1449|1449|1449|1449,1172|1172|1172|1172|1172|1172|1172|1172|1172|1172|1172|1172,1628|1628|1628|1628|1628|1628|1628|1628|1628|1628|1628|1628,1205|1205|1205|1205|1205|1205|1205|1205|1205|1205|1205|1205,14,33,33,0,False,True,9,False,1,0,0,2,False,English,False,O,100.0,0,0
