LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
4,2,Dieter,6,7,999999,1676,606,1763,632,1676|1676|1676|1676|1676|1676,606|606|606|606|606|606,1763|1763|1763|1763|1763|1763,632|632|632|632|632|632,12,26,26,0,False,False,9,False,1,0,0,0,False,I-DN_VendorAddressRecipient
4,3,HUNDT,5,14,99999,1773,606,1886,631,1773|1773|1773|1773|1773,606|606|606|606|606,1886|1886|1886|1886|1886,631|631|631|631|631,10,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_VendorAddressRecipient
5,0,WEBASTO,7,0,9999999,167,658,332,682,167|167|167|167|167|167|167,658|658|658|658|658|658|658,332|332|332|332|332|332|332,682|682|682|682|682|682|682,0,24,24,0,True,False,9,False,1,0,0,0,False,B-DN_CustomerAddressRecipient
5,1,ROOF,4,8,9999,344,657,437,682,344|344|344|344,657|657|657|657,437|437|437|437,682|682|682|682,12,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_CustomerAddressRecipient
5,2,SYSTEMS,7,13,9999999,449,656,604,681,449|449|449|449|449|449|449,656|656|656|656|656|656|656,604|604|604|604|604|604|604,681|681|681|681|681|681|681,12,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_CustomerAddressRecipient
5,3,LTD,3,21,999,616,656,676,681,616|616|616,656|656|656,676|676|676,681|681|681,12,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_CustomerAddressRecipient
5,4,57380,5,25,99999,1560,649,1650,674,1560|1560|1560|1560|1560,649|649|649|649|649,1650|1650|1650|1650|1650,674|674|674|674|674,884,25,25,0,False,False,9,False,1,0,5,1,True,B-DN_VendorAddress
5,5,Faulquemont,11,31,99999999999,1662,648,1855,679,1662|1662|1662|1662|1662|1662|1662|1662|1662|1662|1662,648|648|648|648|648|648|648|648|648|648|648,1855|1855|1855|1855|1855|1855|1855|1855|1855|1855|1855,679|679|679|679|679|679|679|679|679|679|679,12,31,31,0,False,False,9,False,1,0,0,1,False,I-DN_VendorAddress
6,0,Kingsbury,9,0,999999999,169,696,315,728,169|169|169|169|169|169|169|169|169,696|696|696|696|696|696|696|696|696,315|315|315|315|315|315|315|315|315,728|728|728|728|728|728|728|728|728,0,32,32,0,False,False,9,False,1,0,0,0,False,B-DN_CustomerAddress
6,1,Road,4,10,9999,326,696,401,722,326|326|326|326,696|696|696|696,401|401|401|401,722|722|722|722,11,26,26,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
6,2,France,6,15,999999,1561,691,1660,716,1561|1561|1561|1561|1561|1561,691|691|691|691|691|691,1660|1660|1660|1660|1660|1660,716|716|716|716|716|716,1160,25,25,0,False,False,9,False,1,0,0,1,False,I-DN_VendorAddress
7,0,Unit,4,0,9999,168,736,227,761,168|168|168|168,736|736|736|736,227|227|227|227,761|761|761|761,0,25,25,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
7,1,"7,",2,5,99,236,735,260,764,236|236,735|735,260|260,764|764,9,29,29,0,False,True,9,False,1,0,1,0,True,I-DN_CustomerAddress
7,2,Kingsbury,9,8,999999999,273,736,421,766,273|273|273|273|273|273|273|273|273,736|736|736|736|736|736|736|736|736,421|421|421|421|421|421|421|421|421,766|766|766|766|766|766|766|766|766,13,30,30,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
7,3,Business,8,18,99999999,431,735,562,760,431|431|431|431|431|431|431|431,735|735|735|735|735|735|735|735,562|562|562|562|562|562|562|562,760|760|760|760|760|760|760|760,10,25,25,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
7,4,Park,4,27,9999,574,733,641,760,574|574|574|574,733|733|733|733,641|641|641|641,760|760|760|760,12,27,27,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
7,5,Phone,5,32,99999,1560,745,1652,770,1560|1560|1560|1560|1560,745|745|745|745|745,1652|1652|1652|1652|1652,770|770|770|770|770,919,25,25,0,False,False,9,False,1,0,0,1,False,O
7,6,+33,3,38,999,1737,744,1995,770,1737|1737|1737,744|744|744,1995|1995|1995,770|770|770,85,26,26,0,False,True,9,False,1,0,2,2,True,O
7,7,387,3,42,999,1737,744,1995,770,1737|1737|1737,744|744|744,1995|1995|1995,770|770|770,-258,26,26,0,False,False,9,False,1,0,3,2,True,O
7,8,29,2,46,99,1737,744,1995,770,1737|1737,744|744,1995|1995,770|770,-258,26,26,0,False,False,9,False,1,0,2,2,True,O
7,9,24,2,49,99,1737,744,1995,770,1737|1737,744|744,1995|1995,770|770,-258,26,26,0,False,False,9,False,1,0,2,2,True,O
7,10,60,2,52,99,1737,744,1995,770,1737|1737,744|744,1995|1995,770|770,-258,26,26,0,False,False,9,False,1,0,2,2,True,O
8,0,SUTTON,6,0,999999,167,774,302,798,167|167|167|167|167|167,774|774|774|774|774|774,302|302|302|302|302|302,798|798|798|798|798|798,0,24,24,0,True,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
8,1,COLDFIELD,9,7,999999999,314,774,497,797,314|314|314|314|314|314|314|314|314,774|774|774|774|774|774|774|774|774,497|497|497|497|497|497|497|497|497,797|797|797|797|797|797|797|797|797,12,23,23,0,True,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
8,2,Fax,3,17,999,1560,787,1613,812,1560|1560|1560,787|787|787,1613|1613|1613,812|812|812,1063,25,25,0,False,False,9,False,1,0,0,1,False,O
8,3,+33,3,21,999,1736,785,1996,811,1736|1736|1736,785|785|785,1996|1996|1996,811|811|811,123,26,26,0,False,True,9,False,1,0,2,2,True,O
8,4,387,3,25,999,1736,785,1996,811,1736|1736|1736,785|785|785,1996|1996|1996,811|811|811,-260,26,26,0,False,False,9,False,1,0,3,2,True,O
8,5,91,2,29,99,1736,785,1996,811,1736|1736,785|785,1996|1996,811|811,-260,26,26,0,False,False,9,False,1,0,2,2,True,O
8,6,57,2,32,99,1736,785,1996,811,1736|1736,785|785,1996|1996,811|811,-260,26,26,0,False,False,9,False,1,0,2,2,True,O
8,7,43,2,35,99,1736,785,1996,811,1736|1736,785|785,1996|1996,811|811,-260,26,26,0,False,False,9,False,1,0,2,2,True,O
9,0,West,4,0,9999,167,811,243,836,167|167|167|167,811|811|811|811,243|243|243|243,836|836|836|836,0,25,25,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
9,1,Midlands,8,5,99999999,253,811,384,835,253|253|253|253|253|253|253|253,811|811|811|811|811|811|811|811,384|384|384|384|384|384|384|384,835|835|835|835|835|835|835|835,10,24,24,0,False,False,9,False,1,0,0,0,False,I-DN_CustomerAddress
9,2,B76,3,14,999,395,810,451,834,395|395|395,810|810|810,451|451|451,834|834|834,11,24,24,0,False,False,9,False,1,0,2,0,False,I-DN_CustomerAddress
9,3,9DL,3,18,999,463,810,521,834,463|463|463,810|810|810,521|521|521,834|834|834,12,24,24,0,False,False,9,False,1,0,1,0,False,I-DN_CustomerAddress
10,0,GROBBRITANNIEN,14,0,88888888888888,170,847,692,872,170|170|170|170|170|170|170|170|170|170|170|170|170|170,847|847|847|847|847|847|847|847|847|847|847|847|847|847,692|692|692|692|692|692|692|692|692|692|692|692|692|692,872|872|872|872|872|872|872|872|872|872|872|872|872|872,0,25,25,0,True,False,8,False,1,0,0,0,False,O
10,1,/,1,14,8,170,847,692,872,170,847,692,872,-522,25,25,0,False,True,8,True,1,0,0,0,False,O
10,2,VEREINIGTES,11,15,88888888888,170,847,692,872,170|170|170|170|170|170|170|170|170|170|170,847|847|847|847|847|847|847|847|847|847|847,692|692|692|692|692|692|692|692|692|692|692,872|872|872|872|872|872|872|872|872|872|872,-522,25,25,0,True,False,8,False,1,0,0,0,False,O
10,3,KÖNIGREICH,10,27,9999999999,707,842,913,871,707|707|707|707|707|707|707|707|707|707,842|842|842|842|842|842|842|842|842|842,913|913|913|913|913|913|913|913|913|913,871|871|871|871|871|871|871|871|871|871,15,29,29,0,True,True,9,False,1,0,0,0,False,O
10,4,aef@aef-allgaier.com,20,38,99999999999999999999,1559,839,1874,870,1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559|1559,839|839|839|839|839|839|839|839|839|839|839|839|839|839|839|839|839|839|839|839,1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874|1874,870|870|870|870|870|870|870|870|870|870|870|870|870|870|870|870|870|870|870|870,646,31,31,0,False,True,9,False,1,0,0,1,False,O
11,0,www.allgaier-group.com,22,0,9999999999999999999999,1557,880,1913,913,1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557|1557,880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880|880,1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913|1913,913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913|913,0,33,33,0,False,True,9,False,1,0,0,0,False,O
12,0,Advance,7,0,9999999,166,1057,372,1094,166|166|166|166|166|166|166,1057|1057|1057|1057|1057|1057|1057,372|372|372|372|372|372|372,1094|1094|1094|1094|1094|1094|1094,0,37,37,0,False,False,9,False,1,0,0,0,False,O
12,1,shipping,8,8,99999999,387,1055,592,1102,387|387|387|387|387|387|387|387,1055|1055|1055|1055|1055|1055|1055|1055,592|592|592|592|592|592|592|592,1102|1102|1102|1102|1102|1102|1102|1102,15,47,47,0,False,False,9,False,1,0,0,0,False,O
12,2,notice,6,17,999999,611,1057,754,1093,611|611|611|611|611|611,1057|1057|1057|1057|1057|1057,754|754|754|754|754|754,1093|1093|1093|1093|1093|1093,19,36,36,0,False,False,9,False,1,0,0,0,False,O
12,3,ID,2,24,99,771,1055,817,1092,771|771,1055|1055,817|817,1092|1092,17,37,37,0,True,False,9,False,1,0,0,0,False,O
12,4,10247567,8,27,99999999,835,1055,1053,1092,835|835|835|835|835|835|835|835,1055|1055|1055|1055|1055|1055|1055|1055,1053|1053|1053|1053|1053|1053|1053|1053,1092|1092|1092|1092|1092|1092|1092|1092,18,37,37,0,False,False,9,False,1,0,8,0,True,B-DN_ShippingNo
12,5,Date,4,36,9999,1558,1063,1626,1087,1558|1558|1558|1558,1063|1063|1063|1063,1626|1626|1626|1626,1087|1087|1087|1087,505,24,24,0,False,False,9,False,1,0,0,1,False,O
12,6,19,2,41,99,1781,1062,1813,1087,1781|1781,1062|1062,1813|1813,1087|1087,155,25,25,0,False,False,9,False,1,0,2,2,True,B-DN_DeliveryDate
12,7,August,6,44,999999,1824,1061,1927,1092,1824|1824|1824|1824|1824|1824,1061|1061|1061|1061|1061|1061,1927|1927|1927|1927|1927|1927,1092|1092|1092|1092|1092|1092,11,31,31,0,False,False,9,False,1,0,0,2,False,I-DN_DeliveryDate
12,8,2022,4,51,9999,1937,1062,2009,1086,1937|1937|1937|1937,1062|1062|1062|1062,2009|2009|2009|2009,1086|1086|1086|1086,10,24,24,0,False,False,9,False,1,0,4,2,True,I-DN_DeliveryDate
13,0,Contact,7,0,9999999,172,1166,270,1188,172|172|172|172|172|172|172,1166|1166|1166|1166|1166|1166|1166,270|270|270|270|270|270|270,1188|1188|1188|1188|1188|1188|1188,0,22,22,0,False,False,9,False,1,0,0,0,False,O
13,1,person,6,8,999999,279,1172,365,1194,279|279|279|279|279|279,1172|1172|1172|1172|1172|1172,365|365|365|365|365|365,1194|1194|1194|1194|1194|1194,9,22,22,0,False,False,9,False,1,0,0,0,False,O
13,2,Phone,5,15,99999,873,1165,955,1188,873|873|873|873|873,1165|1165|1165|1165|1165,955|955|955|955|955,1188|1188|1188|1188|1188,508,23,23,0,False,False,9,False,1,0,0,1,False,O
13,3,Fax,3,21,999,1217,1164,1265,1187,1217|1217|1217,1164|1164|1164,1265|1265|1265,1187|1187|1187,262,23,23,0,False,False,9,False,1,0,0,2,False,O
13,4,eMail,5,25,99999,1558,1163,1625,1187,1558|1558|1558|1558|1558,1163|1163|1163|1163|1163,1625|1625|1625|1625|1625,1187|1187|1187|1187|1187,293,24,24,0,False,False,9,False,1,0,0,3,False,O
14,0,Your,4,0,9999,169,1269,231,1291,169|169|169|169,1269|1269|1269|1269,231|231|231|231,1291|1291|1291|1291,0,22,22,0,False,False,9,False,1,0,0,0,False,O
14,1,order,5,5,99999,240,1269,307,1291,240|240|240|240|240,1269|1269|1269|1269|1269,307|307|307|307|307,1291|1291|1291|1291|1291,9,22,22,0,False,False,9,False,1,0,0,0,False,O
14,2,Our,3,11,999,872,1268,920,1291,872|872|872,1268|1268|1268,920|920|920,1291|1291|1291,565,23,23,0,False,False,9,False,1,0,0,1,False,O
14,3,order,5,15,99999,928,1268,995,1291,928|928|928|928|928,1268|1268|1268|1268|1268,995|995|995|995|995,1291|1291|1291|1291|1291,8,23,23,0,False,False,9,False,1,0,0,1,False,O
14,4,Additional,10,21,9999999999,1555,1267,1683,1289,1555|1555|1555|1555|1555|1555|1555|1555|1555|1555,1267|1267|1267|1267|1267|1267|1267|1267|1267|1267,1683|1683|1683|1683|1683|1683|1683|1683|1683|1683,1289|1289|1289|1289|1289|1289|1289|1289|1289|1289,560,22,22,0,False,False,9,False,1,0,0,2,False,O
14,5,information,11,32,99999999999,1693,1267,1834,1290,1693|1693|1693|1693|1693|1693|1693|1693|1693|1693|1693,1267|1267|1267|1267|1267|1267|1267|1267|1267|1267|1267,1834|1834|1834|1834|1834|1834|1834|1834|1834|1834|1834,1290|1290|1290|1290|1290|1290|1290|1290|1290|1290|1290,10,23,23,0,False,False,9,False,1,0,0,2,False,O
15,0,5500186158,10,0,9999999999,171,1311,352,1335,171|171|171|171|171|171|171|171|171|171,1311|1311|1311|1311|1311|1311|1311|1311|1311|1311,352|352|352|352|352|352|352|352|352|352,1335|1335|1335|1335|1335|1335|1335|1335|1335|1335,0,24,24,0,False,False,9,False,1,0,10,0,True,O
15,1,AC2391,6,11,999999,871,1311,986,1335,871|871|871|871|871|871,1311|1311|1311|1311|1311|1311,986|986|986|986|986|986,1335|1335|1335|1335|1335|1335,519,24,24,0,False,False,9,False,1,0,4,1,False,O
15,2,SUTC,4,18,9999,1558,1310,1645,1335,1558|1558|1558|1558,1310|1310|1310|1310,1645|1645|1645|1645,1335|1335|1335|1335,572,25,25,0,True,False,9,False,1,0,0,2,False,O
16,0,Your,4,0,9999,169,1371,230,1394,169|169|169|169,1371|1371|1371|1371,230|230|230|230,1394|1394|1394|1394,0,23,23,0,False,False,9,False,1,0,0,0,False,O
16,1,VAT,3,5,999,239,1372,293,1393,239|239|239,1372|1372|1372,293|293|293,1393|1393|1393,9,21,21,0,True,False,9,False,1,0,0,0,False,O
16,2,Id.,3,9,999,304,1372,333,1394,304|304|304,1372|1372|1372,333|333|333,1394|1394|1394,11,22,22,0,False,True,9,False,1,0,0,0,False,O
16,3,no.,3,13,999,344,1377,381,1394,344|344|344,1377|1377|1377,381|381|381,1394|1394|1394,11,17,17,0,False,True,9,False,1,0,0,0,False,O
16,4,Our,3,17,999,872,1371,920,1394,872|872|872,1371|1371|1371,920|920|920,1394|1394|1394,491,23,23,0,False,False,9,False,1,0,0,1,False,O
16,5,VAT,3,21,999,928,1371,982,1393,928|928|928,1371|1371|1371,982|982|982,1393|1393|1393,8,22,22,0,True,False,9,False,1,0,0,1,False,O
16,6,id.,3,25,999,991,1371,1021,1394,991|991|991,1371|1371|1371,1021|1021|1021,1394|1394|1394,9,23,23,0,False,True,9,False,1,0,0,1,False,O
16,7,no.,3,29,999,1031,1377,1068,1394,1031|1031|1031,1377|1377|1377,1068|1068|1068,1394|1394|1394,10,17,17,0,False,True,9,False,1,0,0,1,False,O
16,8,EORI,4,33,9999,1213,1371,1281,1394,1213|1213|1213|1213,1371|1371|1371|1371,1281|1281|1281|1281,1394|1394|1394|1394,145,23,23,0,True,False,9,False,1,0,0,2,False,O
16,9,no.,3,38,999,1292,1377,1328,1394,1292|1292|1292,1377|1377|1377,1328|1328|1328,1394|1394|1394,11,17,17,0,False,True,9,False,1,0,0,2,False,O
16,10,Customer,8,42,99999999,1556,1371,1682,1393,1556|1556|1556|1556|1556|1556|1556|1556,1371|1371|1371|1371|1371|1371|1371|1371,1682|1682|1682|1682|1682|1682|1682|1682,1393|1393|1393|1393|1393|1393|1393|1393,228,22,22,0,False,False,9,False,1,0,0,3,False,O
16,11,no.,3,51,999,1691,1377,1728,1393,1691|1691|1691,1377|1377|1377,1728|1728|1728,1393|1393|1393,9,16,16,0,False,True,9,False,1,0,0,3,False,O
16,12,Supplier,8,55,99999999,1931,1371,2036,1397,1931|1931|1931|1931|1931|1931|1931|1931,1371|1371|1371|1371|1371|1371|1371|1371,2036|2036|2036|2036|2036|2036|2036|2036,1397|1397|1397|1397|1397|1397|1397|1397,203,26,26,0,False,False,9,False,1,0,0,4,False,O
16,13,ID,2,64,99,2047,1371,2072,1393,2047|2047,1371|1371,2072|2072,1393|1393,11,22,22,0,True,False,9,False,1,0,0,4,False,O
17,0,FR39312708415,13,0,9999999999999,872,1413,1117,1438,872|872|872|872|872|872|872|872|872|872|872|872|872,1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413,1117|1117|1117|1117|1117|1117|1117|1117|1117|1117|1117|1117|1117,1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438,0,25,25,0,False,False,9,False,1,0,11,0,False,O
17,1,FR31270841500012,16,14,9999999999999999,1212,1413,1513,1438,1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212,1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413|1413,1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513|1513,1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438|1438,95,25,25,0,False,False,9,False,1,0,14,1,False,O
17,2,C00068,6,31,999999,1558,1413,1671,1438,1558|1558|1558|1558|1558|1558,1413|1413|1413|1413|1413|1413,1671|1671|1671|1671|1671|1671,1438|1438|1438|1438|1438|1438,45,25,25,0,False,False,9,False,1,0,5,2,False,B-DN_CustomerId
18,0,Shipment,8,0,99999999,169,1473,291,1500,169|169|169|169|169|169|169|169,1473|1473|1473|1473|1473|1473|1473|1473,291|291|291|291|291|291|291|291,1500|1500|1500|1500|1500|1500|1500|1500,0,27,27,0,False,False,9,False,1,0,0,0,False,O
18,1,ID,2,9,99,301,1474,326,1495,301|301,1474|1474,326|326,1495|1495,10,21,21,0,True,False,9,False,1,0,0,0,False,O
18,2,Plant,5,12,99999,872,1474,937,1497,872|872|872|872|872,1474|1474|1474|1474|1474,937|937|937|937|937,1497|1497|1497|1497|1497,546,23,23,0,False,False,9,False,1,0,0,1,False,O
18,3,Unload,6,18,999999,1095,1474,1186,1498,1095|1095|1095|1095|1095|1095,1474|1474|1474|1474|1474|1474,1186|1186|1186|1186|1186|1186,1498|1498|1498|1498|1498|1498,158,24,24,0,False,False,9,False,1,0,0,2,False,O
18,4,pt,2,25,99,1195,1476,1218,1502,1195|1195,1476|1476,1218|1218,1502|1502,9,26,26,0,False,False,9,False,1,0,0,2,False,O
18,5,Flag,4,28,9999,1329,1474,1383,1503,1329|1329|1329|1329,1474|1474|1474|1474,1383|1383|1383|1383,1503|1503|1503|1503,111,29,29,0,False,False,9,False,1,0,0,3,False,O
18,6,Call-off,8,33,99999999,1557,1474,1648,1498,1557|1557|1557|1557|1557|1557|1557|1557,1474|1474|1474|1474|1474|1474|1474|1474,1648|1648|1648|1648|1648|1648|1648|1648,1498|1498|1498|1498|1498|1498|1498|1498,174,24,24,0,False,True,9,False,1,0,0,4,False,O
19,0,00139064,8,0,99999999,168,1517,314,1541,168|168|168|168|168|168|168|168,1517|1517|1517|1517|1517|1517|1517|1517,314|314|314|314|314|314|314|314,1541|1541|1541|1541|1541|1541|1541|1541,0,24,24,0,False,False,9,False,1,0,8,0,True,B-DN_ShipmentNo
19,1,140,3,9,999,873,1517,924,1542,873|873|873,1517|1517|1517,924|924|924,1542|1542|1542,559,25,25,0,False,False,9,False,1,0,3,1,True,O
19,2,140,3,13,999,1097,1518,1148,1542,1097|1097|1097,1518|1518|1518,1148|1148|1148,1542|1542|1542,173,24,24,0,False,False,9,False,1,0,3,2,True,O
19,3,S,1,17,9,1328,1517,1347,1543,1328,1517,1347,1543,180,26,26,0,True,False,9,False,1,0,0,3,False,O
20,0,Order,5,0,99999,165,1578,253,1603,165|165|165|165|165,1578|1578|1578|1578|1578,253|253|253|253|253,1603|1603|1603|1603|1603,0,25,25,0,False,False,9,False,1,0,0,0,False,O
20,1,address,7,6,9999999,263,1577,388,1603,263|263|263|263|263|263|263,1577|1577|1577|1577|1577|1577|1577,388|388|388|388|388|388|388,1603|1603|1603|1603|1603|1603|1603,10,26,26,0,False,False,9,False,1,0,0,0,False,O
20,2,Invoice,7,14,9999999,1556,1580,1668,1605,1556|1556|1556|1556|1556|1556|1556,1580|1580|1580|1580|1580|1580|1580,1668|1668|1668|1668|1668|1668|1668,1605|1605|1605|1605|1605|1605|1605,1168,25,25,0,False,False,9,False,1,0,0,1,False,O
20,3,address,7,22,9999999,1680,1579,1804,1604,1680|1680|1680|1680|1680|1680|1680,1579|1579|1579|1579|1579|1579|1579,1804|1804|1804|1804|1804|1804|1804,1604|1604|1604|1604|1604|1604|1604,12,25,25,0,False,False,9,False,1,0,0,1,False,O
21,0,WEBASTO,7,0,9999999,163,1618,328,1643,163|163|163|163|163|163|163,1618|1618|1618|1618|1618|1618|1618,328|328|328|328|328|328|328,1643|1643|1643|1643|1643|1643|1643,0,25,25,0,True,False,9,False,1,0,0,0,False,B-DN_ShippingAddressRecipient
21,1,ROOF,4,8,9999,339,1618,432,1643,339|339|339|339,1618|1618|1618|1618,432|432|432|432,1643|1643|1643|1643,11,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_ShippingAddressRecipient
21,2,SYSTEMS,7,13,9999999,445,1619,600,1644,445|445|445|445|445|445|445,1619|1619|1619|1619|1619|1619|1619,600|600|600|600|600|600|600,1644|1644|1644|1644|1644|1644|1644,13,25,25,0,True,False,9,False,1,0,0,0,False,I-DN_ShippingAddressRecipient
21,3,LTD,3,21,999,612,1619,672,1643,612|612|612,1619|1619|1619,672|672|672,1643|1643|1643,12,24,24,0,True,False,9,False,1,0,0,0,False,I-DN_ShippingAddressRecipient
21,4,WEBASTO,7,25,9999999,1554,1621,1719,1645,1554|1554|1554|1554|1554|1554|1554,1621|1621|1621|1621|1621|1621|1621,1719|1719|1719|1719|1719|1719|1719,1645|1645|1645|1645|1645|1645|1645,882,24,24,0,True,False,9,False,1,0,0,1,False,B-DN_BillingAddressRecipient
21,5,ROOF,4,33,9999,1732,1621,1825,1646,1732|1732|1732|1732,1621|1621|1621|1621,1825|1825|1825|1825,1646|1646|1646|1646,13,25,25,0,True,False,9,False,1,0,0,1,False,I-DN_BillingAddressRecipient
21,6,SYSTEMS,7,38,9999999,1836,1621,1992,1646,1836|1836|1836|1836|1836|1836|1836,1621|1621|1621|1621|1621|1621|1621,1992|1992|1992|1992|1992|1992|1992,1646|1646|1646|1646|1646|1646|1646,11,25,25,0,True,False,9,False,1,0,0,1,False,I-DN_BillingAddressRecipient
21,7,LTD,3,46,999,2004,1621,2064,1646,2004|2004|2004,1621|1621|1621,2064|2064|2064,1646|1646|1646,12,25,25,0,True,False,9,False,1,0,0,1,False,I-DN_BillingAddressRecipient
