LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
10,0,LOT#,4,0,9999,611,612,780,643,611|611|611|611,612|612|612|612,780|780|780|780,643|643|643|643,0,31,31,0,False,True,9,False,1,0,0,0,False,O
10,1,/,1,4,9,611,612,780,643,611,612,780,643,-169,31,31,0,False,True,9,True,1,0,0,0,False,O
10,2,QTY,3,5,999,611,612,780,643,611|611|611,612|612|612,780|780|780,643|643|643,-169,31,31,0,True,False,9,False,1,0,0,0,False,O
10,3,:,1,8,9,611,612,780,643,611,612,780,643,-169,31,31,0,False,True,9,True,1,0,0,1,False,O
10,4,1,1,10,9,1252,603,1269,628,1252,603,1269,628,472,25,25,0,False,False,9,False,1,0,1,2,True,O
11,0,9,1,0,9,310,668,327,695,310,668,327,695,0,27,27,0,False,False,9,False,1,0,1,0,True,O
11,1,6EY91VECAG,10,2,9999999999,532,680,726,709,532|532|532|532|532|532|532|532|532|532,680|680|680|680|680|680|680|680|680|680,726|726|726|726|726|726|726|726|726|726,709|709|709|709|709|709|709|709|709|709,205,29,29,0,False,False,9,False,1,0,3,1,False,O
11,2,14,2,13,99,1252,674,1287,699,1252|1252,674|674,1287|1287,699|699,526,25,25,0,False,False,9,False,1,0,2,2,True,O
11,3,1,1,16,9,1429,671,1446,697,1429,671,1446,697,142,26,26,0,False,False,9,False,1,0,1,3,True,O
11,4,RCK90,5,18,99999,1547,670,1646,696,1547|1547|1547|1547|1547,670|670|670|670|670,1646|1646|1646|1646|1646,696|696|696|696|696,101,26,26,0,False,False,9,False,1,0,2,4,False,O
11,5,21,2,24,99,2048,671,2086,697,2048|2048,671|671,2086|2086,697|697,402,26,26,0,False,False,9,False,1,0,2,5,True,O
12,0,925610980,9,0,999999999,530,716,705,745,530|530|530|530|530|530|530|530|530,716|716|716|716|716|716|716|716|716,705|705|705|705|705|705|705|705|705,745|745|745|745|745|745|745|745|745,0,29,29,0,False,False,9,False,1,0,9,0,True,O
12,1,11375700,8,10,99999999,880,715,1032,743,880|880|880|880|880|880|880|880,715|715|715|715|715|715|715|715,1032|1032|1032|1032|1032|1032|1032|1032,743|743|743|743|743|743|743|743,175,28,28,0,False,False,9,False,1,0,8,1,True,O
12,2,EA,2,19,99,1210,710,1250,736,1210|1210,710|710,1250|1250,736|736,178,26,26,0,True,False,9,False,1,0,0,2,False,O
13,0,18LA,4,0,9999,609,754,687,779,609|609|609|609,754|754|754|754,687|687|687|687,779|779|779|779,0,25,25,0,False,False,9,False,1,0,2,0,False,O
13,1,WB,2,5,99,705,754,743,781,705|705,754|754,743|743,781|781,18,27,27,0,True,False,9,False,1,0,0,0,False,O
13,2,LH,2,8,99,764,754,802,779,764|764,754|754,802|802,779|779,21,25,25,0,True,False,9,False,1,0,0,1,False,O
13,3,RR,2,11,99,820,753,860,778,820|820,753|753,860|860,778|778,18,25,25,0,True,False,9,False,1,0,0,1,False,O
13,4,FLR,3,14,999,879,752,937,777,879|879|879,752|752|752,937|937|937,777|777|777,19,25,25,0,True,False,9,False,1,0,0,1,False,O
13,5,SINNAMN,7,18,9999999,956,748,1094,776,956|956|956|956|956|956|956,748|748|748|748|748|748|748,1094|1094|1094|1094|1094|1094|1094,776|776|776|776|776|776|776,19,28,28,0,True,False,9,False,1,0,0,1,False,O
13,6,STK,3,26,999,1112,747,1172,773,1112|1112|1112,747|747|747,1172|1172|1172,773|773|773,18,26,26,0,True,False,9,False,1,0,0,1,False,O
14,0,ENG,3,0,999,607,789,666,814,607|607|607,789|789|789,666|666|666,814|814|814,0,25,25,0,True,False,9,False,1,0,0,0,False,O
14,1,REV,3,4,999,684,790,743,815,684|684|684,790|790|790,743|743|743,815|815|815,18,25,25,0,True,False,9,False,1,0,0,0,False,O
14,2,LEVEL,5,8,99999,763,789,872,815,763|763|763|763|763,789|789|789|789|789,872|872|872|872|872,815|815|815|815|815,20,26,26,0,True,False,9,False,1,0,0,1,False,O
14,3,:,1,13,9,763,789,872,815,763,789,872,815,-109,26,26,0,False,True,9,True,1,0,0,2,False,O
14,4,REL,3,15,999,897,788,957,813,897|897|897,788|788|788,957|957|957,813|813|813,25,25,25,0,True,False,9,False,1,0,0,3,False,O
15,0,LOT#,4,0,9999,607,822,774,852,607|607|607|607,822|822|822|822,774|774|774|774,852|852|852|852,0,30,30,0,False,True,9,False,1,0,0,0,False,O
15,1,/,1,4,9,607,822,774,852,607,822,774,852,-167,30,30,0,False,True,9,True,1,0,0,0,False,O
15,2,QTY,3,5,999,607,822,774,852,607|607|607,822|822|822,774|774|774,852|852|852,-167,30,30,0,True,False,9,False,1,0,0,0,False,O
15,3,:,1,8,9,607,822,774,852,607,822,774,852,-167,30,30,0,False,True,9,True,1,0,0,1,False,O
15,4,/,1,10,9,1071,815,1091,848,1071,815,1091,848,297,33,33,0,False,True,9,True,1,0,0,2,False,O
15,5,9,1,12,9,1249,816,1267,843,1249,816,1267,843,158,27,27,0,False,False,9,False,1,0,1,3,True,O
16,0,1,1,0,9,307,882,325,909,307,882,325,909,0,27,27,0,False,False,9,False,1,0,1,0,True,O
16,1,0CCD1946,8,2,99999999,527,891,683,919,527|527|527|527|527|527|527|527,891|891|891|891|891|891|891|891,683|683|683|683|683|683|683|683,919|919|919|919|919|919|919|919,202,28,28,0,False,False,9,False,1,0,5,1,False,O
16,2,0,1,11,9,1267,888,1285,914,1267,888,1285,914,584,26,26,0,False,False,9,False,1,0,1,2,True,O
16,3,RCK90,5,13,99999,1543,885,1643,911,1543|1543|1543|1543|1543,885|885|885|885|885,1643|1643|1643|1643|1643,911|911|911|911|911,258,26,26,0,False,False,9,False,1,0,2,3,False,O
16,4,30864,5,19,99999,1984,885,2081,911,1984|1984|1984|1984|1984,885|885|885|885|885,2081|2081|2081|2081|2081,911|911|911|911|911,341,26,26,0,False,False,9,False,1,0,5,4,True,O
17,0,0CCD1946,8,0,99999999,528,928,681,955,528|528|528|528|528|528|528|528,928|928|928|928|928|928|928|928,681|681|681|681|681|681|681|681,955|955|955|955|955|955|955|955,0,27,27,0,False,False,9,False,1,0,5,0,False,O
17,1,11375700,8,9,99999999,877,927,1030,955,877|877|877|877|877|877|877|877,927|927|927|927|927|927|927|927,1030|1030|1030|1030|1030|1030|1030|1030,955|955|955|955|955|955|955|955,196,28,28,0,False,False,9,False,1,0,8,1,True,O
17,2,EA,2,18,99,1206,925,1248,951,1206|1206,925|925,1248|1248,951|951,176,26,26,0,True,False,9,False,1,0,0,2,False,O
18,0,LOT#,4,0,9999,605,962,773,994,605|605|605|605,962|962|962|962,773|773|773|773,994|994|994|994,0,32,32,0,False,True,9,False,1,0,0,0,False,O
18,1,/,1,4,9,605,962,773,994,605,962,773,994,-168,32,32,0,False,True,9,True,1,0,0,0,False,O
18,2,QTY,3,5,999,605,962,773,994,605|605|605,962|962|962,773|773|773,994|994|994,-168,32,32,0,True,False,9,False,1,0,0,0,False,O
18,3,:,1,8,9,605,962,773,994,605,962,773,994,-168,32,32,0,False,True,9,True,1,0,0,1,False,O
18,4,/,1,10,8,1068,957,1088,991,1068,957,1088,991,295,34,34,0,False,True,8,True,1,0,0,2,False,O
18,5,1,1,12,9,1247,959,1264,986,1247,959,1264,986,159,27,27,0,False,False,9,False,1,0,1,3,True,O
19,0,9,1,0,9,308,1025,325,1051,308,1025,325,1051,0,26,26,0,False,False,9,False,1,0,1,0,True,O
19,1,6EY91SSEAG,10,2,9999999999,527,1031,720,1060,527|527|527|527|527|527|527|527|527|527,1031|1031|1031|1031|1031|1031|1031|1031|1031|1031,720|720|720|720|720|720|720|720|720|720,1060|1060|1060|1060|1060|1060|1060|1060|1060|1060,202,29,29,0,False,False,9,False,1,0,3,1,False,O
19,2,14,2,13,99,1246,1032,1281,1059,1246|1246,1032|1032,1281|1281,1059|1059,526,27,27,0,False,False,9,False,1,0,2,2,True,O
19,3,1,1,16,9,1422,1030,1440,1057,1422,1030,1440,1057,141,27,27,0,False,False,9,False,1,0,1,3,True,O
19,4,RCK90,5,18,99999,1540,1029,1639,1056,1540|1540|1540|1540|1540,1029|1029|1029|1029|1029,1639|1639|1639|1639|1639,1056|1056|1056|1056|1056,100,27,27,0,False,False,9,False,1,0,2,4,False,O
19,5,28,2,24,99,2041,1029,2080,1056,2041|2041,1029|1029,2080|2080,1056|1056,402,27,27,0,False,False,9,False,1,0,2,5,True,O
20,0,925610929,9,0,999999999,525,1068,699,1096,525|525|525|525|525|525|525|525|525,1068|1068|1068|1068|1068|1068|1068|1068|1068,699|699|699|699|699|699|699|699|699,1096|1096|1096|1096|1096|1096|1096|1096|1096,0,28,28,0,False,False,9,False,1,0,9,0,True,O
20,1,11170298,8,10,99999999,875,1070,1028,1096,875|875|875|875|875|875|875|875,1070|1070|1070|1070|1070|1070|1070|1070,1028|1028|1028|1028|1028|1028|1028|1028,1096|1096|1096|1096|1096|1096|1096|1096,176,26,26,0,False,False,9,False,1,0,8,1,True,O
20,2,EA,2,19,99,1204,1069,1245,1095,1204|1204,1069|1069,1245|1245,1095|1095,176,26,26,0,True,False,9,False,1,0,0,2,False,O
21,0,18LA,4,0,9999,605,1105,682,1130,605|605|605|605,1105|1105|1105|1105,682|682|682|682,1130|1130|1130|1130,0,25,25,0,False,False,9,False,1,0,2,0,False,O
21,1,WB,2,5,99,699,1106,740,1131,699|699,1106|1106,740|740,1131|1131,17,25,25,0,True,False,9,False,1,0,0,0,False,O
21,2,LH,2,8,99,759,1105,797,1131,759|759,1105|1105,797|797,1131|1131,19,26,26,0,True,False,9,False,1,0,0,0,False,O
21,3,RR,2,11,99,815,1106,856,1131,815|815,1106|1106,856|856,1131|1131,18,25,25,0,True,False,9,False,1,0,0,0,False,O
21,4,FLARE,5,14,99999,876,1105,971,1130,876|876|876|876|876,1105|1105|1105|1105|1105,971|971|971|971|971,1130|1130|1130|1130|1130,20,25,25,0,True,False,9,False,1,0,0,1,False,O
21,5,ATOMIC,6,20,999999,989,1105,1108,1131,989|989|989|989|989|989,1105|1105|1105|1105|1105|1105,1108|1108|1108|1108|1108|1108,1131|1131|1131|1131|1131|1131,18,26,26,0,True,False,9,False,1,0,0,1,False,O
21,6,SLV,3,27,999,1127,1105,1185,1130,1127|1127|1127,1105|1105|1105,1185|1185|1185,1130|1130|1130,19,25,25,0,True,False,9,False,1,0,0,1,False,O
22,0,ENG,3,0,999,603,1140,660,1165,603|603|603,1140|1140|1140,660|660|660,1165|1165|1165,0,25,25,0,True,False,9,False,1,0,0,0,False,O
22,1,REV,3,4,999,680,1141,738,1166,680|680|680,1141|1141|1141,738|738|738,1166|1166|1166,20,25,25,0,True,False,9,False,1,0,0,1,False,O
22,2,LEVEL,5,8,99999,758,1141,868,1168,758|758|758|758|758,1141|1141|1141|1141|1141,868|868|868|868|868,1168|1168|1168|1168|1168,20,27,27,0,True,False,9,False,1,0,0,2,False,O
22,3,:,1,13,9,758,1141,868,1168,758,1141,868,1168,-110,27,27,0,False,True,9,True,1,0,0,3,False,O
22,4,REL,3,15,999,892,1143,953,1167,892|892|892,1143|1143|1143,953|953|953,1167|1167|1167,24,24,24,0,True,False,9,False,1,0,0,4,False,O
23,0,LOT#,4,0,9999,603,1174,771,1204,603|603|603|603,1174|1174|1174|1174,771|771|771|771,1204|1204|1204|1204,0,30,30,0,False,True,9,False,1,0,0,0,False,O
23,1,/,1,4,9,603,1174,771,1204,603,1174,771,1204,-168,30,30,0,False,True,9,True,1,0,0,0,False,O
23,2,QTY,3,5,999,603,1174,771,1204,603|603|603,1174|1174|1174,771|771|771,1204|1204|1204,-168,30,30,0,True,False,9,False,1,0,0,0,False,O
23,3,:,1,8,9,603,1174,771,1204,603,1174,771,1204,-168,30,30,0,False,True,9,True,1,0,0,1,False,O
23,4,/,1,10,9,1068,1171,1087,1205,1068,1171,1087,1205,297,34,34,0,False,True,9,True,1,0,0,2,False,O
23,5,9,1,12,9,1244,1177,1261,1203,1244,1177,1261,1203,157,26,26,0,False,False,9,False,1,0,1,3,True,O
24,0,1,1,0,9,307,1238,324,1266,307,1238,324,1266,0,28,28,0,False,False,9,False,1,0,1,0,True,O
24,1,0CCD1946,8,2,99999999,525,1245,679,1271,525|525|525|525|525|525|525|525,1245|1245|1245|1245|1245|1245|1245|1245,679|679|679|679|679|679|679|679,1271|1271|1271|1271|1271|1271|1271|1271,201,26,26,0,False,False,9,False,1,0,5,1,False,O
24,2,0,1,11,9,1262,1248,1279,1273,1262,1248,1279,1273,583,25,25,0,False,False,9,False,1,0,1,2,True,O
24,3,RCK90,5,13,99999,1535,1247,1634,1273,1535|1535|1535|1535|1535,1247|1247|1247|1247|1247,1634|1634|1634|1634|1634,1273|1273|1273|1273|1273,256,26,26,0,False,False,9,False,1,0,2,3,False,O
24,4,30865,5,19,99999,1976,1246,2075,1272,1976|1976|1976|1976|1976,1246|1246|1246|1246|1246,2075|2075|2075|2075|2075,1272|1272|1272|1272|1272,342,26,26,0,False,False,9,False,1,0,5,4,True,O
25,0,0CCD1946,8,0,99999999,523,1280,677,1305,523|523|523|523|523|523|523|523,1280|1280|1280|1280|1280|1280|1280|1280,677|677|677|677|677|677|677|677,1305|1305|1305|1305|1305|1305|1305|1305,0,25,25,0,False,False,9,False,1,0,5,0,False,O
25,1,11170298,8,9,99999999,874,1283,1026,1310,874|874|874|874|874|874|874|874,1283|1283|1283|1283|1283|1283|1283|1283,1026|1026|1026|1026|1026|1026|1026|1026,1310|1310|1310|1310|1310|1310|1310|1310,197,27,27,0,False,False,9,False,1,0,8,1,True,O
25,2,EA,2,18,99,1201,1282,1242,1310,1201|1201,1282|1282,1242|1242,1310|1310,175,28,28,0,True,False,9,False,1,0,0,2,False,O
26,0,LOT#,4,0,9999,600,1314,771,1345,600|600|600|600,1314|1314|1314|1314,771|771|771|771,1345|1345|1345|1345,0,31,31,0,False,True,9,False,1,0,0,0,False,O
26,1,/,1,4,9,600,1314,771,1345,600,1314,771,1345,-171,31,31,0,False,True,9,True,1,0,0,0,False,O
26,2,QTY,3,5,999,600,1314,771,1345,600|600|600,1314|1314|1314,771|771|771,1345|1345|1345,-171,31,31,0,True,False,9,False,1,0,0,0,False,O
26,3,:,1,8,9,600,1314,771,1345,600,1314,771,1345,-171,31,31,0,False,True,9,True,1,0,0,1,False,O
26,4,1,1,10,9,1241,1319,1259,1345,1241,1319,1259,1345,470,26,26,0,False,False,9,False,1,0,1,2,True,O
27,0,1,1,0,9,304,1378,322,1406,304,1378,322,1406,0,28,28,0,False,False,9,False,1,0,1,0,True,O
27,1,6EY91GW7AG,10,2,9999999999,522,1383,716,1411,522|522|522|522|522|522|522|522|522|522,1383|1383|1383|1383|1383|1383|1383|1383|1383|1383,716|716|716|716|716|716|716|716|716|716,1411|1411|1411|1411|1411|1411|1411|1411|1411|1411,200,28,28,0,False,False,9,False,1,0,4,1,False,O
27,2,2,1,13,9,1258,1389,1277,1416,1258,1389,1277,1416,542,27,27,0,False,False,9,False,1,0,1,2,True,O
27,3,1,1,15,9,1416,1390,1432,1416,1416,1390,1432,1416,139,26,26,0,False,False,9,False,1,0,1,3,True,O
27,4,RCK90,5,17,99999,1531,1390,1631,1415,1531|1531|1531|1531|1531,1390|1390|1390|1390|1390,1631|1631|1631|1631|1631,1415|1415|1415|1415|1415,99,25,25,0,False,False,9,False,1,0,2,4,False,O
27,5,72,2,23,99,2035,1388,2072,1416,2035|2035,1388|1388,2072|2072,1416|1416,404,28,28,0,False,False,9,False,1,0,2,5,True,O
28,0,925610691,9,0,999999999,521,1419,694,1446,521|521|521|521|521|521|521|521|521,1419|1419|1419|1419|1419|1419|1419|1419|1419,694|694|694|694|694|694|694|694|694,1446|1446|1446|1446|1446|1446|1446|1446|1446,0,27,27,0,False,False,9,False,1,0,9,0,True,O
28,1,11148474,8,10,99999999,873,1424,1023,1450,873|873|873|873|873|873|873|873,1424|1424|1424|1424|1424|1424|1424|1424,1023|1023|1023|1023|1023|1023|1023|1023,1450|1450|1450|1450|1450|1450|1450|1450,179,26,26,0,False,False,9,False,1,0,8,1,True,O
28,2,EA,2,19,99,1199,1425,1240,1451,1199|1199,1425|1425,1240|1240,1451|1451,176,26,26,0,True,False,9,False,1,0,0,2,False,O
29,0,18LA,4,0,9999,600,1454,677,1480,600|600|600|600,1454|1454|1454|1454,677|677|677|677,1480|1480|1480|1480,0,26,26,0,False,False,9,False,1,0,2,0,False,O
29,1,WB,2,5,99,694,1456,735,1481,694|694,1456|1456,735|735,1481|1481,17,25,25,0,True,False,9,False,1,0,0,0,False,O
29,2,LH,2,8,99,755,1456,793,1482,755|755,1456|1456,793|793,1482|1482,20,26,26,0,True,False,9,False,1,0,0,1,False,O
29,3,RR,2,11,99,812,1457,853,1483,812|812,1457|1457,853|853,1483|1483,19,26,26,0,True,False,9,False,1,0,0,1,False,O
29,4,FLARE,5,14,99999,870,1458,967,1484,870|870|870|870|870,1458|1458|1458|1458|1458,967|967|967|967|967,1484|1484|1484|1484|1484,17,26,26,0,True,False,9,False,1,0,0,1,False,O
29,5,BRT,3,20,999,985,1460,1046,1484,985|985|985,1460|1460|1460,1046|1046|1046,1484|1484|1484,18,24,24,0,True,False,9,False,1,0,0,1,False,O
29,6,WHT,3,24,999,1063,1459,1123,1485,1063|1063|1063,1459|1459|1459,1123|1123|1123,1485|1485|1485,17,26,26,0,True,False,9,False,1,0,0,1,False,O
