,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
13,3,2,under,5,16,99999,1837,114,1911,137,1837|1837|1837|1837|1837,114|114|114|114|114,1911|1911|1911|1911|1911,137|137|137|137|137,8,23,23,0,False,False,9,False,1,0,0,0,False,O
14,3,3,GST,3,22,999,1918,113,1977,138,1918|1918|1918,113|113|113,1977|1977|1977,138|138|138,7,25,25,0,True,False,9,False,1,0,0,0,False,O
15,3,4,Rules),6,26,999999,1985,113,2067,143,1985|1985|1985|1985|1985|1985,113|113|113|113|113|113,2067|2067|2067|2067|2067|2067,143|143|143|143|143|143,8,30,30,0,False,True,9,False,1,0,0,0,False,O
16,4,0,PRINCIPAL,9,0,999999999,491,140,643,164,491|491|491|491|491|491|491|491|491,140|140|140|140|140|140|140|140|140,643|643|643|643|643|643|643|643|643,164|164|164|164|164|164|164|164|164,0,24,24,0,True,False,9,False,1,0,0,0,False,O
17,4,1,PLACE,5,10,99999,650,139,747,164,650|650|650|650|650,139|139|139|139|139,747|747|747|747|747,164|164|164|164|164,7,25,25,0,True,False,9,False,1,0,0,0,False,O
18,4,2,-,1,16,9,753,150,772,158,753,150,772,158,6,8,8,0,False,True,9,True,1,0,0,0,False,O
19,4,3,Plot,4,18,9999,778,140,828,164,778|778|778|778,140|140|140|140,828|828|828|828,164|164|164|164,6,24,24,0,False,False,9,False,1,0,0,0,False,B-Invoice_VendorAddress
20,4,4,".341,",5,23,99999,871,141,933,168,871|871|871|871|871,141|141|141|141|141,933|933|933|933|933,168|168|168|168|168,43,27,27,0,False,True,9,False,1,0,3,1,False,I-Invoice_VendorAddress
21,4,5,2nd,3,29,999,942,140,989,164,942|942|942,140|140|140,989|989|989,164|164|164,9,24,24,0,False,False,9,False,1,0,1,1,False,I-Invoice_VendorAddress
22,4,6,"Floor,Sector1-A,",16,33,6666666666666666,998,141,1200,167,998|998|998|998|998|998|998|998|998|998|998|998|998|998|998|998,141|141|141|141|141|141|141|141|141|141|141|141|141|141|141|141,1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200|1200,167|167|167|167|167|167|167|167|167|167|167|167|167|167|167|167,9,26,26,0,False,True,6,False,1,0,1,1,False,I-Invoice_VendorAddress
23,4,7,"Gandhidham,",11,50,99999999999,1204,140,1370,167,1204|1204|1204|1204|1204|1204|1204|1204|1204|1204|1204,140|140|140|140|140|140|140|140|140|140|140,1370|1370|1370|1370|1370|1370|1370|1370|1370|1370|1370,167|167|167|167|167|167|167|167|167|167|167,4,27,27,0,False,True,9,False,1,0,0,1,False,I-Invoice_VendorAddress
24,4,8,Gujarat-,8,62,88888888,1373,141,1472,169,1373|1373|1373|1373|1373|1373|1373|1373,141|141|141|141|141|141|141|141,1472|1472|1472|1472|1472|1472|1472|1472,169|169|169|169|169|169|169|169,3,28,28,0,False,True,8,False,1,0,0,1,False,I-Invoice_VendorAddress
25,4,9,370201,6,71,888888,1473,140,1567,166,1473|1473|1473|1473|1473|1473,140|140|140|140|140|140,1567|1567|1567|1567|1567|1567,166|166|166|166|166|166,1,26,26,0,False,False,8,False,1,0,6,1,True,I-Invoice_VendorAddress
26,5,0,WAREHOUSE,9,0,999999999,488,173,684,197,488|488|488|488|488|488|488|488|488,173|173|173|173|173|173|173|173|173,684|684|684|684|684|684|684|684|684,197|197|197|197|197|197|197|197|197,0,24,24,0,True,False,9,False,1,0,0,0,False,O
27,5,1,Survey,6,10,999999,703,174,790,202,703|703|703|703|703|703,174|174|174|174|174|174,790|790|790|790|790|790,202|202|202|202|202|202,19,28,28,0,False,False,9,False,1,0,0,0,False,O
28,5,2,No.,3,17,999,799,174,841,197,799|799|799,174|174|174,841|841|841,197|197|197,9,23,23,0,False,True,9,False,1,0,0,0,False,O
29,5,3,4/2,3,21,999,850,174,898,197,850|850|850,174|174|174,898|898|898,197|197|197,9,23,23,0,False,True,9,False,1,0,2,0,False,O
30,5,4,&,1,25,9,898,174,917,197,898,174,917,197,0,23,23,0,False,True,9,True,1,0,0,0,False,O
31,5,5,"4/17(P),Village-Kerala,",23,27,99999999999999999999999,924,174,1208,203,924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924|924,174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174|174,1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208|1208,203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203|203,7,29,29,0,False,True,9,False,1,0,3,0,False,O
32,5,6,Taluk-,6,51,999999,1216,174,1294,199,1216|1216|1216|1216|1216|1216,174|174|174|174|174|174,1294|1294|1294|1294|1294|1294,199|199|199|199|199|199,8,25,25,0,False,True,9,False,1,0,0,0,False,O
33,5,7,CIN,3,58,999,2239,169,2287,193,2239|2239|2239,169|169|169,2287|2287|2287,193|193|193,945,24,24,0,True,False,9,False,1,0,0,1,False,O
34,5,8,U24111TN1998PTC040872,21,62,999999999999999999999,2443,169,2793,194,2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443|2443,169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169|169,2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793|2793,194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194|194,156,25,25,0,False,False,9,False,1,0,15,2,False,O
35,5,9,079421,6,84,999999,2887,167,3154,232,2887|2887|2887|2887|2887|2887,167|167|167|167|167|167,3154|3154|3154|3154|3154|3154,232|232|232|232|232|232,94,65,65,0,False,False,9,False,1,0,6,3,True,O
36,6,0,"Bavla,Ahmedabad,Gujarat-382220",30,0,888888888888888888888888888888,491,206,926,234,491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491|491,206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206|206,926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926|926,234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234|234,0,28,28,0,False,True,8,False,1,0,6,0,False,O
37,6,1,PAN,3,31,999,2239,203,2299,226,2239|2239|2239,203|203|203,2299|2299|2299,226|226|226,1313,23,23,0,True,False,9,False,1,0,0,1,False,O
38,6,2,AACCP3026E,10,35,9999999999,2443,203,2621,226,2443|2443|2443|2443|2443|2443|2443|2443|2443|2443,203|203|203|203|203|203|203|203|203|203,2621|2621|2621|2621|2621|2621|2621|2621|2621|2621,226|226|226|226|226|226|226|226|226|226,144,23,23,0,False,False,9,False,1,0,4,2,False,O
39,7,0,Ph.,3,0,999,490,238,530,260,490|490|490,238|238|238,530|530|530,260|260|260,0,22,22,0,False,True,9,False,1,0,0,0,False,O
40,7,1,No,2,4,99,540,239,583,261,540|540,239|239,583|583,261|261,10,22,22,0,False,False,9,False,1,0,0,0,False,O
41,7,2,:,1,6,9,540,239,583,261,540,239,583,261,-43,22,22,0,False,True,9,True,1,0,0,1,False,O
42,7,3,Website,7,8,9999999,646,238,758,263,646|646|646|646|646|646|646,238|238|238|238|238|238|238,758|758|758|758|758|758|758,263|263|263|263|263|263|263,63,25,25,0,False,False,9,False,1,0,0,2,False,O
43,7,4,:,1,15,9,646,238,758,263,646,238,758,263,-112,25,25,0,False,True,9,True,1,0,0,3,False,O
44,7,5,www.pure-chemical.com,21,17,888888888888888888888,765,240,1075,265,765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765|765,240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240|240,1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075|1075,265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265|265,7,25,25,0,False,True,8,False,1,0,0,4,False,O
45,7,6,GSTIN,5,39,99999,2240,236,2325,259,2240|2240|2240|2240|2240,236|236|236|236|236,2325|2325|2325|2325|2325,259|259|259|259|259,1165,23,23,0,True,False,9,False,1,0,0,5,False,O
46,7,7,24AACCP3026E1ZZ,15,45,999999999999999,2440,235,2703,258,2440|2440|2440|2440|2440|2440|2440|2440|2440|2440|2440|2440|2440|2440|2440,235|235|235|235|235|235|235|235|235|235|235|235|235|235|235,2703|2703|2703|2703|2703|2703|2703|2703|2703|2703|2703|2703|2703|2703|2703,258|258|258|258|258|258|258|258|258|258|258|258|258|258|258,115,23,23,0,False,False,9,False,1,0,7,6,False,O
47,8,0,Invoice,7,0,9999999,254,299,351,322,254|254|254|254|254|254|254,299|299|299|299|299|299|299,351|351|351|351|351|351|351,322|322|322|322|322|322|322,0,23,23,0,False,False,9,False,1,0,0,0,False,O
48,8,1,No,2,8,99,360,299,397,321,360|360,299|299,397|397,321|321,9,22,22,0,False,False,9,False,1,0,0,0,False,O
49,8,2,AMBD1928,8,11,99999999,832,299,979,323,832|832|832|832|832|832|832|832,299|299|299|299|299|299|299|299,979|979|979|979|979|979|979|979,323|323|323|323|323|323|323|323,435,24,24,0,False,False,9,False,1,0,4,1,False,B-Invoice_InvoiceId
50,8,3,Transport,9,20,999999999,1837,302,1973,330,1837|1837|1837|1837|1837|1837|1837|1837|1837,302|302|302|302|302|302|302|302|302,1973|1973|1973|1973|1973|1973|1973|1973|1973,330|330|330|330|330|330|330|330|330,858,28,28,0,False,False,9,False,1,0,0,2,False,O
51,8,4,Name,4,30,9999,1980,302,2057,325,1980|1980|1980|1980,302|302|302|302,2057|2057|2057|2057,325|325|325|325,7,23,23,0,False,False,9,False,1,0,0,2,False,O
52,8,5,V,1,35,9,2523,303,2543,325,2523,303,2543,325,466,22,22,0,True,False,9,False,1,0,0,3,False,O
53,8,6,TRANS,5,37,99999,2550,302,2646,325,2550|2550|2550|2550|2550,302|302|302|302|302,2646|2646|2646|2646|2646,325|325|325|325|325,7,23,23,0,True,False,9,False,1,0,0,3,False,O
54,8,7,(INDIA),7,43,9999999,2655,302,2749,330,2655|2655|2655|2655|2655|2655|2655,302|302|302|302|302|302|302,2749|2749|2749|2749|2749|2749|2749,330|330|330|330|330|330|330,9,28,28,0,False,True,9,False,1,0,0,3,False,O
55,8,8,LIMITED,7,51,9999999,2756,303,2865,326,2756|2756|2756|2756|2756|2756|2756,303|303|303|303|303|303|303,2865|2865|2865|2865|2865|2865|2865,326|326|326|326|326|326|326,7,23,23,0,True,False,9,False,1,0,0,3,False,O
56,9,0,Invoice,7,0,9999999,255,333,351,355,255|255|255|255|255|255|255,333|333|333|333|333|333|333,351|351|351|351|351|351|351,355|355|355|355|355|355|355,0,22,22,0,False,False,9,False,1,0,0,0,False,O
57,9,1,Date,4,8,9999,359,332,419,355,359|359|359|359,332|332|332|332,419|419|419|419,355|355|355|355,8,23,23,0,False,False,9,False,1,0,0,0,False,O
58,9,2,27-JUL-19,9,13,999999999,832,333,966,357,832|832|832|832|832|832|832|832|832,333|333|333|333|333|333|333|333|333,966|966|966|966|966|966|966|966|966,357|357|357|357|357|357|357|357|357,413,24,24,0,False,True,9,False,1,0,4,1,False,B-Invoice_InvoiceDate
59,9,3,LR,2,23,77,1838,335,1984,359,1838|1838,335|335,1984|1984,359|359,872,24,24,0,True,False,7,False,1,0,0,2,False,O
60,9,4,No,2,26,77,1838,335,1984,359,1838|1838,335|335,1984|1984,359|359,-146,24,24,0,False,False,7,False,1,0,0,2,False,O
61,9,5,/,1,29,7,1838,335,1984,359,1838,335,1984,359,-146,24,24,0,False,True,7,True,1,0,0,2,False,O
62,9,6,LR,2,31,77,1838,335,1984,359,1838|1838,335|335,1984|1984,359|359,-146,24,24,0,True,False,7,False,1,0,0,2,False,O
63,9,7,Date,4,34,9999,1992,336,2053,359,1992|1992|1992|1992,336|336|336|336,2053|2053|2053|2053,359|359|359|359,8,23,23,0,False,False,9,False,1,0,0,2,False,O
64,9,8,1431415,7,39,9999999,2526,336,2634,359,2526|2526|2526|2526|2526|2526|2526,336|336|336|336|336|336|336,2634|2634|2634|2634|2634|2634|2634,359|359|359|359|359|359|359,473,23,23,0,False,False,9,False,1,0,7,3,True,O
65,9,9,/,1,47,9,2656,336,2667,359,2656,336,2667,359,22,23,23,0,False,True,9,True,1,0,0,3,False,O
66,9,10,27-JUL-19,9,49,999999999,2689,336,2819,360,2689|2689|2689|2689|2689|2689|2689|2689|2689,336|336|336|336|336|336|336|336|336,2819|2819|2819|2819|2819|2819|2819|2819|2819,360|360|360|360|360|360|360|360|360,22,24,24,0,False,True,9,False,1,0,4,3,False,O
67,10,0,Customer,8,0,99999999,255,366,387,389,255|255|255|255|255|255|255|255,366|366|366|366|366|366|366|366,387|387|387|387|387|387|387|387,389|389|389|389|389|389|389|389,0,23,23,0,False,False,9,False,1,0,0,0,False,O
68,10,1,Order,5,9,99999,394,366,471,389,394|394|394|394|394,366|366|366|366|366,471|471|471|471|471,389|389|389|389|389,7,23,23,0,False,False,9,False,1,0,0,0,False,O
69,10,2,No,2,15,99,479,366,515,389,479|479,366|366,515|515,389|389,8,23,23,0,False,False,9,False,1,0,0,0,False,O
70,10,3,:,1,18,9,807,372,817,390,807,372,817,390,292,18,18,0,False,True,9,True,1,0,0,1,False,O
71,10,4,4003263635,10,20,9999999999,832,367,990,390,832|832|832|832|832|832|832|832|832|832,367|367|367|367|367|367|367|367|367|367,990|990|990|990|990|990|990|990|990|990,390|390|390|390|390|390|390|390|390|390,15,23,23,0,False,False,9,False,1,0,10,2,True,B-Invoice_PurchaseOrder
72,10,5,IRN,3,31,999,1314,368,1363,392,1314|1314|1314,368|368|368,1363|1363|1363,392|392|392,324,24,24,0,True,False,9,False,1,0,0,3,False,O
73,10,6,No,2,35,99,1371,368,1417,392,1371|1371,368|368,1417|1417,392|392,8,24,24,0,False,False,9,False,1,0,0,3,False,O
74,10,7,:,1,37,9,1371,368,1417,392,1371,368,1417,392,-46,24,24,0,False,True,9,True,1,0,0,4,False,O
75,10,8,,2,39,99,1426,368,1467,392,1426|1426,368|368,1467|1467,392|392,9,24,24,0,True,False,9,False,1,0,0,5,False,O
76,10,9,Vehicle,7,42,9999999,1838,369,1938,393,1838|1838|1838|1838|1838|1838|1838,369|369|369|369|369|369|369,1938|1938|1938|1938|1938|1938|1938,393|393|393|393|393|393|393,371,24,24,0,False,False,9,False,1,0,0,6,False,O
77,10,10,Number,6,50,999999,1946,369,2055,394,1946|1946|1946|1946|1946|1946,369|369|369|369|369|369,2055|2055|2055|2055|2055|2055,394|394|394|394|394|394,8,25,25,0,False,False,9,False,1,0,0,6,False,O
78,10,11,GJ27X2570,9,57,999999999,2523,370,2673,394,2523|2523|2523|2523|2523|2523|2523|2523|2523,370|370|370|370|370|370|370|370|370,2673|2673|2673|2673|2673|2673|2673|2673|2673,394|394|394|394|394|394|394|394|394,468,24,24,0,False,False,9,False,1,0,6,7,False,O
79,11,0,Order,5,0,99999,255,400,332,423,255|255|255|255|255,400|400|400|400|400,332|332|332|332|332,423|423|423|423|423,0,23,23,0,False,False,9,False,1,0,0,0,False,O
80,11,1,Date,4,6,9999,339,400,399,423,339|339|339|339,400|400|400|400,399|399|399|399,423|423|423|423,7,23,23,0,False,False,9,False,1,0,0,0,False,O
81,11,2,23-JUL-19,9,11,999999999,833,401,967,425,833|833|833|833|833|833|833|833|833,401|401|401|401|401|401|401|401|401,967|967|967|967|967|967|967|967|967,425|425|425|425|425|425|425|425|425,434,24,24,0,False,True,9,False,1,0,4,1,False,O
82,11,3,Mode,4,21,9999,1839,403,1912,427,1839|1839|1839|1839,403|403|403|403,1912|1912|1912|1912,427|427|427|427,872,24,24,0,False,False,9,False,1,0,0,2,False,O
83,11,4,of,2,26,99,1921,403,1949,427,1921|1921,403|403,1949|1949,427|427,9,24,24,0,False,False,9,False,1,0,0,2,False,O
84,11,5,Transport,9,29,999999999,1955,403,2088,432,1955|1955|1955|1955|1955|1955|1955|1955|1955,403|403|403|403|403|403|403|403|403,2088|2088|2088|2088|2088|2088|2088|2088|2088,432|432|432|432|432|432|432|432|432,6,29,29,0,False,False,9,False,1,0,0,2,False,O
85,11,6,Road,4,39,9999,2525,404,2592,427,2525|2525|2525|2525,404|404|404|404,2592|2592|2592|2592,427|427|427|427,437,23,23,0,False,False,9,False,1,0,0,3,False,O
86,11,7,Freight,7,44,9999999,2809,405,2904,434,2809|2809|2809|2809|2809|2809|2809,405|405|405|405|405|405|405,2904|2904|2904|2904|2904|2904|2904,434|434|434|434|434|434|434,217,29,29,0,False,False,9,False,1,0,0,4,False,O
87,11,8,Terms,5,52,99999,2911,405,3002,430,2911|2911|2911|2911|2911,405|405|405|405|405,3002|3002|3002|3002|3002,430|430|430|430|430,7,25,25,0,False,False,9,False,1,0,0,4,False,O
88,11,9,:,1,57,9,2911,405,3002,430,2911,405,3002,430,-91,25,25,0,False,True,9,True,1,0,0,5,False,O
89,11,10,Freight,7,59,9999999,3012,406,3099,434,3012|3012|3012|3012|3012|3012|3012,406|406|406|406|406|406|406,3099|3099|3099|3099|3099|3099|3099,434|434|434|434|434|434|434,10,28,28,0,False,False,9,False,1,0,0,6,False,O
90,11,11,Included,8,67,99999999,3107,406,3213,430,3107|3107|3107|3107|3107|3107|3107|3107,406|406|406|406|406|406|406|406,3213|3213|3213|3213|3213|3213|3213|3213,430|430|430|430|430|430|430|430,8,24,24,0,False,False,9,False,1,0,0,6,False,O
91,12,0,Receipt,7,0,9999999,255,434,357,462,255|255|255|255|255|255|255,434|434|434|434|434|434|434,357|357|357|357|357|357|357,462|462|462|462|462|462|462,0,28,28,0,False,False,9,False,1,0,0,0,False,O
92,12,1,Voucher,7,8,9999999,363,434,477,457,363|363|363|363|363|363|363,434|434|434|434|434|434|434,477|477|477|477|477|477|477,457|457|457|457|457|457|457,6,23,23,0,False,False,9,False,1,0,0,0,False,O
93,12,2,Number,6,16,999999,485,434,592,458,485|485|485|485|485|485,434|434|434|434|434|434,592|592|592|592|592|592,458|458|458|458|458|458,8,24,24,0,False,False,9,False,1,0,0,0,False,O
94,12,3,:,1,23,9,807,440,817,459,807,440,817,459,215,19,19,0,False,True,9,True,1,0,0,1,False,O
95,12,4,Nature,6,25,999999,1839,437,1928,461,1839|1839|1839|1839|1839|1839,437|437|437|437|437|437,1928|1928|1928|1928|1928|1928,461|461|461|461|461|461,1022,24,24,0,False,False,9,False,1,0,0,2,False,O
96,12,5,of,2,32,99,1937,437,1964,461,1937|1937,437|437,1964|1964,461|461,9,24,24,0,False,False,9,False,1,0,0,2,False,O
97,12,6,Transaction,11,35,99999999999,1971,438,2132,461,1971|1971|1971|1971|1971|1971|1971|1971|1971|1971|1971,438|438|438|438|438|438|438|438|438|438|438,2132|2132|2132|2132|2132|2132|2132|2132|2132|2132|2132,461|461|461|461|461|461|461|461|461|461|461,7,23,23,0,False,False,9,False,1,0,0,2,False,O
98,12,7,Intrastate,10,47,9999999999,2524,438,2641,462,2524|2524|2524|2524|2524|2524|2524|2524|2524|2524,438|438|438|438|438|438|438|438|438|438,2641|2641|2641|2641|2641|2641|2641|2641|2641|2641,462|462|462|462|462|462|462|462|462|462,392,24,24,0,False,False,9,False,1,0,0,3,False,O
99,13,0,Receipt,7,0,9999999,255,468,356,496,255|255|255|255|255|255|255,468|468|468|468|468|468|468,356|356|356|356|356|356|356,496|496|496|496|496|496|496,0,28,28,0,False,False,9,False,1,0,0,0,False,O
100,13,1,Voucher,7,8,9999999,364,468,477,492,364|364|364|364|364|364|364,468|468|468|468|468|468|468,477|477|477|477|477|477|477,492|492|492|492|492|492|492,8,24,24,0,False,False,9,False,1,0,0,0,False,O
101,13,2,Date,4,16,9999,485,468,545,491,485|485|485|485,468|468|468|468,545|545|545|545,491|491|491|491,8,23,23,0,False,False,9,False,1,0,0,0,False,O
102,13,3,Tax,3,21,999,1838,471,1888,495,1838|1838|1838,471|471|471,1888|1888|1888,495|495|495,1293,24,24,0,False,False,9,False,1,0,0,1,False,O
103,13,4,Payable,7,25,9999999,1897,471,2003,500,1897|1897|1897|1897|1897|1897|1897,471|471|471|471|471|471|471,2003|2003|2003|2003|2003|2003|2003,500|500|500|500|500|500|500,9,29,29,0,False,False,9,False,1,0,0,1,False,O
104,13,5,under,5,33,99999,2012,471,2091,495,2012|2012|2012|2012|2012,471|471|471|471|471,2091|2091|2091|2091|2091,495|495|495|495|495,9,24,24,0,False,False,9,False,1,0,0,1,False,O
105,13,6,Reverse,7,39,9999999,2099,472,2208,496,2099|2099|2099|2099|2099|2099|2099,472|472|472|472|472|472|472,2208|2208|2208|2208|2208|2208|2208,496|496|496|496|496|496|496,8,24,24,0,False,False,9,False,1,0,0,1,False,O
106,13,7,charge,6,47,999999,2216,472,2308,501,2216|2216|2216|2216|2216|2216,472|472|472|472|472|472,2308|2308|2308|2308|2308|2308,501|501|501|501|501|501,8,29,29,0,False,False,9,False,1,0,0,1,False,O
107,13,8,No,2,54,99,2524,473,2561,496,2524|2524,473|473,2561|2561,496|496,216,23,23,0,False,False,9,False,1,0,0,2,False,O
108,14,0,Payment,7,0,9999999,254,502,372,529,254|254|254|254|254|254|254,502|502|502|502|502|502|502,372|372|372|372|372|372|372,529|529|529|529|529|529|529,0,27,27,0,False,False,9,False,1,0,0,0,False,O
109,14,1,Term,4,8,9999,380,502,447,525,380|380|380|380,502|502|502|502,447|447|447|447,525|525|525|525,8,23,23,0,False,False,9,False,1,0,0,0,False,O
110,14,2,90,2,13,99,832,503,864,526,832|832,503|503,864|864,526|526,385,23,23,0,False,False,9,False,1,0,2,1,True,O
111,14,3,NET,3,16,999,873,503,929,526,873|873|873,503|503|503,929|929|929,526|526|526,9,23,23,0,True,False,9,False,1,0,0,1,False,O
112,14,4,Due,3,20,999,1148,504,1201,527,1148|1148|1148,504|504|504,1201|1201|1201,527|527|527,219,23,23,0,False,False,9,False,1,0,0,2,False,O
113,14,5,Date,4,24,9999,1209,504,1279,528,1209|1209|1209|1209,504|504|504|504,1279|1279|1279|1279,528|528|528|528,8,24,24,0,False,False,9,False,1,0,0,2,False,O
114,14,6,:,1,28,9,1209,504,1279,528,1209,504,1279,528,-70,24,24,0,False,True,9,True,1,0,0,3,False,O
115,14,7,25-OCT-19,9,30,999999999,1288,504,1430,529,1288|1288|1288|1288|1288|1288|1288|1288|1288,504|504|504|504|504|504|504|504|504,1430|1430|1430|1430|1430|1430|1430|1430|1430,529|529|529|529|529|529|529|529|529,9,25,25,0,False,True,9,False,1,0,4,4,False,B-Invoice_DueDate
116,14,8,Customer,8,40,99999999,1838,505,1972,529,1838|1838|1838|1838|1838|1838|1838|1838,505|505|505|505|505|505|505|505,1972|1972|1972|1972|1972|1972|1972|1972,529|529|529|529|529|529|529|529,408,24,24,0,False,False,9,False,1,0,0,5,False,O
117,14,9,Type,4,49,9999,1978,505,2046,534,1978|1978|1978|1978,505|505|505|505,2046|2046|2046|2046,534|534|534|534,6,29,29,0,False,False,9,False,1,0,0,5,False,O
118,14,10,Registered,10,54,9999999999,2525,507,2661,534,2525|2525|2525|2525|2525|2525|2525|2525|2525|2525,507|507|507|507|507|507|507|507|507|507,2661|2661|2661|2661|2661|2661|2661|2661|2661|2661,534|534|534|534|534|534|534|534|534|534,479,27,27,0,False,False,9,False,1,0,0,6,False,O
119,15,0,Name,4,0,9999,254,568,330,591,254|254|254|254,568|568|568|568,330|330|330|330,591|591|591|591,0,23,23,0,False,False,9,False,1,0,0,0,False,O
120,15,1,of,2,5,99,339,567,366,591,339|339,567|567,366|366,591|591,9,24,24,0,False,False,9,False,1,0,0,0,False,O
