LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
10,6,SID,3,25,999,1322,649,1492,688,1322|1322|1322,649|649|649,1492|1492|1492,688|688|688,-170,39,39,0,True,False,9,False,1,0,0,3,False,O
10,7,00090335,8,29,99999999,1505,674,1695,712,1505|1505|1505|1505|1505|1505|1505|1505,674|674|674|674|674|674|674|674,1695|1695|1695|1695|1695|1695|1695|1695,712|712|712|712|712|712|712|712,13,38,38,0,False,False,9,False,1,0,8,3,True,B-PL_SidNo
11,0,Supplier,8,0,99999999,125,715,302,764,125|125|125|125|125|125|125|125,715|715|715|715|715|715|715|715,302|302|302|302|302|302|302|302,764|764|764|764|764|764|764|764,0,49,49,0,False,False,9,False,1,0,0,0,False,O
11,1,Name,4,9,9999,314,716,445,757,314|314|314|314,716|716|716|716,445|445|445|445,757|757|757|757,12,41,41,0,False,False,9,False,1,0,0,0,False,O
11,2,:,1,13,9,314,716,445,757,314,716,445,757,-131,41,41,0,False,True,9,True,1,0,0,1,False,O
11,3,Kumi,4,15,9999,467,718,575,758,467|467|467|467,718|718|718|718,575|575|575|575,758|758|758|758,22,40,40,0,False,False,9,False,1,0,0,2,False,O
11,4,Canada,6,20,999999,588,720,744,761,588|588|588|588|588|588,720|720|720|720|720|720,744|744|744|744|744|744,761|761|761|761|761|761,13,41,41,0,False,False,9,False,1,0,0,2,False,O
11,5,Corporation,11,27,99999999999,755,723,998,772,755|755|755|755|755|755|755|755|755|755|755,723|723|723|723|723|723|723|723|723|723|723,998|998|998|998|998|998|998|998|998|998|998,772|772|772|772|772|772|772|772|772|772|772,11,49,49,0,False,False,9,False,1,0,0,2,False,O
11,6,(2S),4,39,9999,1403,704,1494,750,1403|1403|1403|1403,704|704|704|704,1494|1494|1494|1494,750|750|750|750,405,46,46,0,False,True,9,False,1,0,1,3,False,O
11,7,:,1,43,9,1403,704,1494,750,1403,704,1494,750,-91,46,46,0,False,True,9,True,1,0,0,4,False,O
12,0,Planned,7,0,9999999,1383,1018,1536,1057,1383|1383|1383|1383|1383|1383|1383,1018|1018|1018|1018|1018|1018|1018,1536|1536|1536|1536|1536|1536|1536,1057|1057|1057|1057|1057|1057|1057,0,39,39,0,False,False,9,False,1,0,0,0,False,O
12,1,Delivery,8,8,99999999,1548,1017,1700,1063,1548|1548|1548|1548|1548|1548|1548|1548,1017|1017|1017|1017|1017|1017|1017|1017,1700|1700|1700|1700|1700|1700|1700|1700,1063|1063|1063|1063|1063|1063|1063|1063,12,46,46,0,False,False,9,False,1,0,0,0,False,O
12,2,Date,4,17,9999,1710,1016,1811,1054,1710|1710|1710|1710,1016|1016|1016|1016,1811|1811|1811|1811,1054|1054|1054|1054,10,38,38,0,False,False,9,False,1,0,0,0,False,O
12,3,:,1,21,9,1710,1016,1811,1054,1710,1016,1811,1054,-101,38,38,0,False,True,9,True,1,0,0,1,False,O
12,4,1/4/23,6,23,999999,1832,1015,1946,1053,1832|1832|1832|1832|1832|1832,1015|1015|1015|1015|1015|1015,1946|1946|1946|1946|1946|1946,1053|1053|1053|1053|1053|1053,21,38,38,0,False,True,9,False,1,0,4,2,False,B-PL_DeliveryDate
13,0,Planned,7,0,9999999,235,1062,396,1102,235|235|235|235|235|235|235,1062|1062|1062|1062|1062|1062|1062,396|396|396|396|396|396|396,1102|1102|1102|1102|1102|1102|1102,0,40,40,0,False,False,9,False,1,0,0,0,False,O
13,1,Ship,4,8,9999,409,1063,496,1113,409|409|409|409,1063|1063|1063|1063,496|496|496|496,1113|1113|1113|1113,13,50,50,0,False,False,9,False,1,0,0,0,False,O
13,2,Date,4,13,9999,508,1065,610,1105,508|508|508|508,1065|1065|1065|1065,610|610|610|610,1105|1105|1105|1105,12,40,40,0,False,False,9,False,1,0,0,0,False,O
13,3,:,1,17,9,508,1065,610,1105,508,1065,610,1105,-102,40,40,0,False,True,9,True,1,0,0,1,False,O
13,4,1/3/23,6,19,999999,632,1067,749,1106,632|632|632|632|632|632,1067|1067|1067|1067|1067|1067,749|749|749|749|749|749,1106|1106|1106|1106|1106|1106,22,39,39,0,False,True,9,False,1,0,4,2,False,B-PL_ShipDate
13,5,Planned,7,26,9999999,1494,1096,1646,1135,1494|1494|1494|1494|1494|1494|1494,1096|1096|1096|1096|1096|1096|1096,1646|1646|1646|1646|1646|1646|1646,1135|1135|1135|1135|1135|1135|1135,745,39,39,0,False,False,9,False,1,0,0,3,False,O
13,6,Delivery,8,34,99999999,1660,1095,1812,1142,1660|1660|1660|1660|1660|1660|1660|1660,1095|1095|1095|1095|1095|1095|1095|1095,1812|1812|1812|1812|1812|1812|1812|1812,1142|1142|1142|1142|1142|1142|1142|1142,14,47,47,0,False,False,9,False,1,0,0,3,False,O
13,7,10,2,43,99,1832,1094,1933,1132,1832|1832,1094|1094,1933|1933,1132|1132,20,38,38,0,False,False,9,False,1,0,2,3,True,O
13,8,:,1,45,9,1832,1094,1933,1132,1832,1094,1933,1132,-101,38,38,0,False,True,9,True,1,0,0,4,False,O
13,9,30,2,46,99,1832,1094,1933,1132,1832|1832,1094|1094,1933|1933,1132|1132,-101,38,38,0,False,False,9,False,1,0,2,5,True,O
13,10,AM,2,49,99,1943,1094,2008,1132,1943|1943,1094|1094,2008|2008,1132|1132,10,38,38,0,True,False,9,False,1,0,0,5,False,O
14,0,Planned,7,0,9999999,235,1143,396,1183,235|235|235|235|235|235|235,1143|1143|1143|1143|1143|1143|1143,396|396|396|396|396|396|396,1183|1183|1183|1183|1183|1183|1183,0,40,40,0,False,False,9,False,1,0,0,0,False,O
14,1,Ship,4,8,9999,408,1143,495,1192,408|408|408|408,1143|1143|1143|1143,495|495|495|495,1192|1192|1192|1192,12,49,49,0,False,False,9,False,1,0,0,0,False,O
14,2,Time,4,13,9999,505,1145,613,1185,505|505|505|505,1145|1145|1145|1145,613|613|613|613,1185|1185|1185|1185,10,40,40,0,False,False,9,False,1,0,0,0,False,O
14,3,:,1,17,9,505,1145,613,1185,505,1145,613,1185,-108,40,40,0,False,True,9,True,1,0,0,1,False,O
14,4,11,2,19,99,634,1147,736,1186,634|634,1147|1147,736|736,1186|1186,21,39,39,0,False,False,9,False,1,0,2,2,True,O
14,5,:,1,21,9,634,1147,736,1186,634,1147,736,1186,-102,39,39,0,False,True,9,True,1,0,0,3,False,O
14,6,30,2,22,99,634,1147,736,1186,634|634,1147|1147,736|736,1186|1186,-102,39,39,0,False,False,9,False,1,0,2,4,True,O
14,7,AM,2,25,99,747,1147,812,1188,747|747,1147|1147,812|812,1188|1188,11,41,41,0,True,False,9,False,1,0,0,4,False,O
14,8,SCAC,4,28,9999,1678,1174,1809,1212,1678|1678|1678|1678,1174|1174|1174|1174,1809|1809|1809|1809,1212|1212|1212|1212,866,38,38,0,True,False,9,False,1,0,0,5,False,O
14,9,:,1,32,9,1678,1174,1809,1212,1678,1174,1809,1212,-131,38,38,0,False,True,9,True,1,0,0,6,False,O
14,10,CLIJ,4,34,9999,1829,1173,1916,1211,1829|1829|1829|1829,1173|1173|1173|1173,1916|1916|1916|1916,1211|1211|1211|1211,20,38,38,0,True,False,9,False,1,0,0,7,False,B-PL_CarrierName
15,0,Project,7,0,9999999,403,1225,538,1273,403|403|403|403|403|403|403,1225|1225|1225|1225|1225|1225|1225,538|538|538|538|538|538|538,1273|1273|1273|1273|1273|1273|1273,0,48,48,0,False,False,9,False,1,0,0,0,False,O
15,1,No,2,8,99,549,1226,615,1266,549|549,1226|1226,615|615,1266|1266,11,40,40,0,False,False,9,False,1,0,0,0,False,O
15,2,:,1,10,9,549,1226,615,1266,549,1226,615,1266,-66,40,40,0,False,True,9,True,1,0,0,1,False,O
15,3,Trailer,7,12,9999999,1600,1254,1729,1291,1600|1600|1600|1600|1600|1600|1600,1254|1254|1254|1254|1254|1254|1254,1729|1729|1729|1729|1729|1729|1729,1291|1291|1291|1291|1291|1291|1291,985,37,37,0,False,False,9,False,1,0,0,2,False,O
15,4,No,2,20,99,1741,1253,1808,1290,1741|1741,1253|1253,1808|1808,1290|1290,12,37,37,0,False,False,9,False,1,0,0,2,False,O
15,5,:,1,22,9,1741,1253,1808,1290,1741,1253,1808,1290,-67,37,37,0,False,True,9,True,1,0,0,3,False,O
15,6,11845VL,7,24,9999999,1830,1252,1993,1290,1830|1830|1830|1830|1830|1830|1830,1252|1252|1252|1252|1252|1252|1252,1993|1993|1993|1993|1993|1993|1993,1290|1290|1290|1290|1290|1290|1290,22,38,38,0,False,False,9,False,1,0,5,4,False,B-PL_TrailerName
16,0,Bill,4,0,9999,1464,1334,1528,1371,1464|1464|1464|1464,1334|1334|1334|1334,1528|1528|1528|1528,1371|1371|1371|1371,0,37,37,0,False,False,9,False,1,0,0,0,False,O
16,1,of,2,5,99,1539,1333,1581,1371,1539|1539,1333|1333,1581|1581,1371|1371,11,38,38,0,False,False,9,False,1,0,0,0,False,O
16,2,Lading,6,8,999999,1591,1333,1727,1378,1591|1591|1591|1591|1591|1591,1333|1333|1333|1333|1333|1333,1727|1727|1727|1727|1727|1727,1378|1378|1378|1378|1378|1378,10,45,45,0,False,False,9,False,1,0,0,0,False,O
16,3,No,2,15,99,1739,1331,1808,1369,1739|1739,1331|1331,1808|1808,1369|1369,12,38,38,0,False,False,9,False,1,0,0,0,False,O
16,4,:,1,17,9,1739,1331,1808,1369,1739,1331,1808,1369,-69,38,38,0,False,True,9,True,1,0,0,1,False,O
16,5,90335,5,19,99999,1827,1330,1943,1368,1827|1827|1827|1827|1827,1330|1330|1330|1330|1330,1943|1943|1943|1943|1943,1368|1368|1368|1368|1368,19,38,38,0,False,False,9,False,1,0,5,2,True,B-PL_BolNo
17,0,Design,6,0,999999,1012,1432,1140,1476,1012|1012|1012|1012|1012|1012,1432|1432|1432|1432|1432|1432,1140|1140|1140|1140|1140|1140,1476|1476|1476|1476|1476|1476,0,44,44,0,False,False,9,False,1,0,0,0,False,O
17,1,Shipment,8,7,99999999,1326,1430,1501,1474,1326|1326|1326|1326|1326|1326|1326|1326,1430|1430|1430|1430|1430|1430|1430|1430,1501|1501|1501|1501|1501|1501|1501|1501,1474|1474|1474|1474|1474|1474|1474|1474,186,44,44,0,False,False,9,False,1,0,0,1,False,O
18,0,Change,6,0,999999,1012,1476,1155,1520,1012|1012|1012|1012|1012|1012,1476|1476|1476|1476|1476|1476,1155|1155|1155|1155|1155|1155,1520|1520|1520|1520|1520|1520,0,44,44,0,False,False,9,False,1,0,0,0,False,O
18,1,Authorization,13,7,9999999999999,1323,1474,1566,1511,1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323,1474|1474|1474|1474|1474|1474|1474|1474|1474|1474|1474|1474|1474,1566|1566|1566|1566|1566|1566|1566|1566|1566|1566|1566|1566|1566,1511|1511|1511|1511|1511|1511|1511|1511|1511|1511|1511|1511|1511,168,37,37,0,False,False,9,False,1,0,0,1,False,O
18,2,Delivery,8,21,99999999,1880,1469,2031,1514,1880|1880|1880|1880|1880|1880|1880|1880,1469|1469|1469|1469|1469|1469|1469|1469,2031|2031|2031|2031|2031|2031|2031|2031,1514|1514|1514|1514|1514|1514|1514|1514,314,45,45,0,False,False,9,False,1,0,0,2,False,O
19,0,Part,4,0,9999,29,1523,110,1560,29|29|29|29,1523|1523|1523|1523,110|110|110|110,1560|1560|1560|1560,0,37,37,0,False,False,9,False,1,0,0,0,False,O
19,1,Number,6,5,999999,120,1522,276,1559,120|120|120|120|120|120,1522|1522|1522|1522|1522|1522,276|276|276|276|276|276,1559|1559|1559|1559|1559|1559,10,37,37,0,False,False,9,False,1,0,0,0,False,O
19,2,Color,5,12,99999,747,1525,849,1560,747|747|747|747|747,1525|1525|1525|1525|1525,849|849|849|849|849,1560|1560|1560|1560|1560,471,35,35,0,False,False,9,False,1,0,0,1,False,O
19,3,Level,5,18,99999,1013,1523,1111,1558,1013|1013|1013|1013|1013,1523|1523|1523|1523|1523,1111|1111|1111|1111|1111,1558|1558|1558|1558|1558,164,35,35,0,False,False,9,False,1,0,0,2,False,O
19,4,Number,6,24,999999,1325,1521,1473,1556,1325|1325|1325|1325|1325|1325,1521|1521|1521|1521|1521|1521,1473|1473|1473|1473|1473|1473,1556|1556|1556|1556|1556|1556,214,35,35,0,False,False,9,False,1,0,0,3,False,O
19,5,Quantity,8,31,99999999,1874,1514,2032,1559,1874|1874|1874|1874|1874|1874|1874|1874,1514|1514|1514|1514|1514|1514|1514|1514,2032|2032|2032|2032|2032|2032|2032|2032,1559|1559|1559|1559|1559|1559|1559|1559,401,45,45,0,False,False,9,False,1,0,0,4,False,O
20,0,84101-T20,9,0,999999999,33,1619,244,1655,33|33|33|33|33|33|33|33|33,1619|1619|1619|1619|1619|1619|1619|1619|1619,244|244|244|244|244|244|244|244|244,1655|1655|1655|1655|1655|1655|1655|1655|1655,0,36,36,0,False,True,9,False,1,0,7,0,False,O
20,1,-A110-M1,8,10,99999999,252,1618,437,1655,252|252|252|252|252|252|252|252,1618|1618|1618|1618|1618|1618|1618|1618,437|437|437|437|437|437|437|437,1655|1655|1655|1655|1655|1655|1655|1655,8,37,37,0,False,True,9,False,1,0,4,0,False,O
20,2,NH882L,6,19,999999,749,1617,901,1653,749|749|749|749|749|749,1617|1617|1617|1617|1617|1617,901|901|901|901|901|901,1653|1653|1653|1653|1653|1653,312,36,36,0,False,False,9,False,1,0,3,1,False,O
20,3,15-M1-01,8,26,99999999,1017,1616,1184,1652,1017|1017|1017|1017|1017|1017|1017|1017,1616|1616|1616|1616|1616|1616|1616|1616,1184|1184|1184|1184|1184|1184|1184|1184,1652|1652|1652|1652|1652|1652|1652|1652,116,36,36,0,False,True,9,False,1,0,5,2,False,O
20,4,S-825177,8,35,99999999,1326,1615,1502,1651,1326|1326|1326|1326|1326|1326|1326|1326,1615|1615|1615|1615|1615|1615|1615|1615,1502|1502|1502|1502|1502|1502|1502|1502,1651|1651|1651|1651|1651|1651|1651|1651,142,36,36,0,False,True,9,False,1,0,6,3,False,O
20,5,60,2,44,99,1982,1611,2029,1647,1982|1982,1611|1611,2029|2029,1647|1647,480,36,36,0,False,False,9,False,1,0,2,4,True,O
21,0,84101-T20,9,0,999999999,34,1663,245,1699,34|34|34|34|34|34|34|34|34,1663|1663|1663|1663|1663|1663|1663|1663|1663,245|245|245|245|245|245|245|245|245,1699|1699|1699|1699|1699|1699|1699|1699|1699,0,36,36,0,False,True,9,False,1,0,7,0,False,O
21,1,-A110-M1,8,10,99999999,255,1662,439,1698,255|255|255|255|255|255|255|255,1662|1662|1662|1662|1662|1662|1662|1662,439|439|439|439|439|439|439|439,1698|1698|1698|1698|1698|1698|1698|1698,10,36,36,0,False,True,9,False,1,0,4,0,False,O
21,2,NH900L,6,19,999999,751,1660,902,1696,751|751|751|751|751|751,1660|1660|1660|1660|1660|1660,902|902|902|902|902|902,1696|1696|1696|1696|1696|1696,312,36,36,0,False,False,9,False,1,0,3,1,False,O
21,3,15-M1-01,8,26,99999999,1016,1659,1184,1694,1016|1016|1016|1016|1016|1016|1016|1016,1659|1659|1659|1659|1659|1659|1659|1659,1184|1184|1184|1184|1184|1184|1184|1184,1694|1694|1694|1694|1694|1694|1694|1694,114,35,35,0,False,True,9,False,1,0,5,2,False,O
21,4,S-825177,8,35,99999999,1326,1658,1503,1693,1326|1326|1326|1326|1326|1326|1326|1326,1658|1658|1658|1658|1658|1658|1658|1658,1503|1503|1503|1503|1503|1503|1503|1503,1693|1693|1693|1693|1693|1693|1693|1693,142,35,35,0,False,True,9,False,1,0,6,3,False,O
21,5,120,3,44,999,1960,1654,2028,1692,1960|1960|1960,1654|1654|1654,2028|2028|2028,1692|1692|1692,457,38,38,0,False,False,9,False,1,0,3,4,True,O
