,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
17,17,17,17,17,3,4,"25,",3,22,999,2117,584,2165,618,2117|2117|2117,584|584|584,2165|2165|2165,618|618|618,7,34,34,0,False,True,9,False,1,0,2,2,True,English,False,I-Invoice_DueDate,100.0,0,0
18,18,18,18,18,3,5,2019,4,26,9999,2176,586,2251,613,2176|2176|2176|2176,586|586|586|586,2251|2251|2251|2251,613|613|613|613,11,27,27,0,False,False,9,False,1,0,4,2,True,English,False,I-Invoice_DueDate,100.0,0,0
19,19,19,19,19,4,0,ATTN,4,0,9999,257,622,346,647,257|257|257|257,622|622|622|622,346|346|346|346,647|647|647|647,0,25,25,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
20,20,20,20,20,4,1,:,1,4,9,257,622,346,647,257,622,346,647,-89,25,25,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
21,21,21,21,21,4,2,ACCOUNTS,8,6,99999999,356,622,530,648,356|356|356|356|356|356|356|356,622|622|622|622|622|622|622|622,530|530|530|530|530|530|530|530,648|648|648|648|648|648|648|648,10,26,26,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
22,22,22,22,22,4,3,PAYABLE,7,15,9999999,540,622,674,648,540|540|540|540|540|540|540,622|622|622|622|622|622|622,674|674|674|674|674|674|674,648|648|648|648|648|648|648,10,26,26,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
23,23,23,23,23,4,4,Invoice,7,23,9999999,1649,629,1758,659,1649|1649|1649|1649|1649|1649|1649,629|629|629|629|629|629|629,1758|1758|1758|1758|1758|1758|1758,659|659|659|659|659|659|659,975,30,30,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
24,24,24,24,24,4,5,Number,6,31,999999,1769,632,1898,659,1769|1769|1769|1769|1769|1769,632|632|632|632|632|632,1898|1898|1898|1898|1898|1898,659|659|659|659|659|659,11,27,27,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
25,25,25,25,25,4,6,:,1,37,9,1769,632,1898,659,1769,632,1898,659,-129,27,27,0,False,True,9,True,1,0,0,4,False,English,False,O,100.0,0,0
26,26,26,26,26,4,7,6110282090,10,39,9999999999,2062,631,2254,659,2062|2062|2062|2062|2062|2062|2062|2062|2062|2062,631|631|631|631|631|631|631|631|631|631,2254|2254|2254|2254|2254|2254|2254|2254|2254|2254,659|659|659|659|659|659|659|659|659|659,164,28,28,0,False,False,9,False,1,0,10,5,True,English,False,B-Invoice_InvoiceId,100.0,27,27
27,27,27,27,27,5,0,"AARON'S,",8,0,99999999,256,666,405,696,256|256|256|256|256|256|256|256,666|666|666|666|666|666|666|666,405|405|405|405|405|405|405|405,696|696|696|696|696|696|696|696,0,30,30,0,False,True,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddressRecipient ,100.0,28,28
28,28,28,28,28,5,1,INC.,4,9,9999,415,666,475,692,415|415|415|415,666|666|666|666,475|475|475|475,692|692|692|692,10,26,26,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,28,28
29,29,29,29,29,5,2,APPROVED,8,14,99999999,1183,653,1427,686,1183|1183|1183|1183|1183|1183|1183|1183,653|653|653|653|653|653|653|653,1427|1427|1427|1427|1427|1427|1427|1427,686|686|686|686|686|686|686|686,708,33,33,0,True,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
30,30,30,30,30,5,3,Invoice,7,23,9999999,1651,679,1759,707,1651|1651|1651|1651|1651|1651|1651,679|679|679|679|679|679|679,1759|1759|1759|1759|1759|1759|1759,707|707|707|707|707|707|707,224,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
31,31,31,31,31,5,4,Date,4,31,9999,1770,679,1850,707,1770|1770|1770|1770,679|679|679|679,1850|1850|1850|1850,707|707|707|707,11,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
32,32,32,32,32,5,5,:,1,35,9,1770,679,1850,707,1770,679,1850,707,-80,28,28,0,False,True,9,True,1,0,0,3,False,English,False,O,100.0,0,0
33,33,33,33,33,5,6,December,8,37,99999999,1970,679,2128,707,1970|1970|1970|1970|1970|1970|1970|1970,679|679|679|679|679|679|679|679,2128|2128|2128|2128|2128|2128|2128|2128,707|707|707|707|707|707|707|707,120,28,28,0,False,False,9,False,1,0,0,4,False,English,False,B-Invoice_InvoiceDate,100.0,33,33
34,34,34,34,34,5,7,"5,",2,46,99,2136,679,2165,711,2136|2136,679|679,2165|2165,711|711,8,32,32,0,False,True,9,False,1,0,1,4,True,English,False,I-Invoice_InvoiceDate,100.0,33,33
35,35,35,35,35,5,8,2019,4,49,9999,2175,679,2252,707,2175|2175|2175|2175,679|679|679|679,2252|2252|2252|2252,707|707|707|707,10,28,28,0,False,False,9,False,1,0,4,4,True,English,False,I-Invoice_InvoiceDate,100.0,33,33
36,36,36,36,36,6,0,PO,2,0,99,259,709,303,735,259|259,709|709,303|303,735|735,0,26,26,0,True,False,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddress,100.0,34,34
37,37,37,37,37,6,1,BOX,3,3,999,313,709,379,735,313|313|313,709|709|709,379|379|379,735|735|735,10,26,26,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,34,34
38,38,38,38,38,6,2,100039,6,7,999999,388,709,491,735,388|388|388|388|388|388,709|709|709|709|709|709,491|491|491|491|491|491,735|735|735|735|735|735,9,26,26,0,False,False,9,False,1,0,6,0,True,English,False,I-Invoice_CustomerAddress,100.0,34,34
39,39,39,39,39,6,3,rfjackso,8,14,99999999,1122,707,1297,747,1122|1122|1122|1122|1122|1122|1122|1122,707|707|707|707|707|707|707|707,1297|1297|1297|1297|1297|1297|1297|1297,747|747|747|747|747|747|747|747,631,40,40,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
40,40,40,40,40,6,4,02/05/20,8,23,99999999,1311,707,1491,739,1311|1311|1311|1311|1311|1311|1311|1311,707|707|707|707|707|707|707|707,1491|1491|1491|1491|1491|1491|1491|1491,739|739|739|739|739|739|739|739,14,32,32,0,False,True,9,False,1,0,6,1,False,English,False,O,100.0,0,0
41,41,41,41,41,7,0,"KENNESAW,",9,0,999999999,258,752,443,783,258|258|258|258|258|258|258|258|258,752|752|752|752|752|752|752|752|752,443|443|443|443|443|443|443|443|443,783|783|783|783|783|783|783|783|783,0,31,31,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,37,34
42,42,42,42,42,7,1,GA,2,10,99,452,753,498,779,452|452,753|753,498|498,779|779,9,26,26,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,37,34
43,43,43,43,43,7,2,30156,5,13,99999,505,753,592,779,505|505|505|505|505,753|753|753|753|753,592|592|592|592|592,779|779|779|779|779,7,26,26,0,False,False,9,False,1,0,5,0,True,English,False,I-Invoice_CustomerAddress,100.0,37,34
44,44,44,44,44,7,3,Pay,3,19,999,1652,757,1713,791,1652|1652|1652,757|757|757,1713|1713|1713,791|791|791,1060,34,34,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
45,45,45,45,45,7,4,online,6,23,999999,1720,756,1822,785,1720|1720|1720|1720|1720|1720,756|756|756|756|756|756,1822|1822|1822|1822|1822|1822,785|785|785|785|785|785,7,29,29,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
46,46,46,46,46,7,5,at,2,30,99,1832,757,1863,784,1832|1832,757|757,1863|1863,784|784,10,27,27,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
47,47,47,47,47,8,0,www.chrobinson.com,18,0,999999999999999999,1650,803,2044,838,1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650|1650,803|803|803|803|803|803|803|803|803|803|803|803|803|803|803|803|803|803,2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044|2044,838|838|838|838|838|838|838|838|838|838|838|838|838|838|838|838|838|838,0,35,35,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
48,48,48,48,48,8,1,/,1,18,9,1650,803,2044,838,1650,803,2044,838,-394,35,35,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
49,49,49,49,49,8,2,pay,3,19,999,1650,803,2044,838,1650|1650|1650,803|803|803,2044|2044|2044,838|838|838,-394,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
50,50,50,50,50,9,0,CHR,3,0,999,196,1047,272,1076,196|196|196,1047|1047|1047,272|272|272,1076|1076|1076,0,29,29,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
51,51,51,51,51,9,1,Load,4,4,9999,281,1047,372,1076,281|281|281|281,1047|1047|1047|1047,372|372|372|372,1076|1076|1076|1076,9,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
52,52,52,52,52,9,2,:,1,8,9,281,1047,372,1076,281,1047,372,1076,-91,29,29,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
53,53,53,53,53,9,3,309614849,9,10,999999999,383,1047,554,1076,383|383|383|383|383|383|383|383|383,1047|1047|1047|1047|1047|1047|1047|1047|1047,554|554|554|554|554|554|554|554|554,1076|1076|1076|1076|1076|1076|1076|1076|1076,11,29,29,0,False,False,9,False,1,0,9,2,True,English,False,O,100.0,0,0
54,54,54,54,54,9,4,Reference,9,20,999999999,619,1047,784,1076,619|619|619|619|619|619|619|619|619,1047|1047|1047|1047|1047|1047|1047|1047|1047,784|784|784|784|784|784|784|784|784,1076|1076|1076|1076|1076|1076|1076|1076|1076,65,29,29,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
55,55,55,55,55,9,5,Number,6,30,999999,794,1047,932,1076,794|794|794|794|794|794,1047|1047|1047|1047|1047|1047,932|932|932|932|932|932,1076|1076|1076|1076|1076|1076,10,29,29,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
56,56,56,56,56,9,6,:,1,36,9,794,1047,932,1076,794,1047,932,1076,-138,29,29,0,False,True,9,True,1,0,0,4,False,English,False,O,100.0,0,0
57,57,57,57,57,9,7,5169190,7,38,9999999,944,1047,1077,1076,944|944|944|944|944|944|944,1047|1047|1047|1047|1047|1047|1047,1077|1077|1077|1077|1077|1077|1077,1076|1076|1076|1076|1076|1076|1076,12,29,29,0,False,False,9,False,1,0,7,5,True,English,False,O,100.0,0,0
58,58,58,58,58,9,8,Ship,4,46,9999,1141,1047,1215,1082,1141|1141|1141|1141,1047|1047|1047|1047,1215|1215|1215|1215,1082|1082|1082|1082,64,35,35,0,False,False,9,False,1,0,0,6,False,English,False,O,100.0,0,0
59,59,59,59,59,9,9,Date,4,51,9999,1226,1048,1309,1077,1226|1226|1226|1226,1048|1048|1048|1048,1309|1309|1309|1309,1077|1077|1077|1077,11,29,29,0,False,False,9,False,1,0,0,6,False,English,False,O,100.0,0,0
60,60,60,60,60,9,10,:,1,55,9,1226,1048,1309,1077,1226,1048,1309,1077,-83,29,29,0,False,True,9,True,1,0,0,7,False,English,False,O,100.0,0,0
61,61,61,61,61,9,11,11/25/2019,10,57,9999999999,1321,1047,1489,1076,1321|1321|1321|1321|1321|1321|1321|1321|1321|1321,1047|1047|1047|1047|1047|1047|1047|1047|1047|1047,1489|1489|1489|1489|1489|1489|1489|1489|1489|1489,1076|1076|1076|1076|1076|1076|1076|1076|1076|1076,12,29,29,0,False,True,9,False,1,0,8,8,False,English,False,O,100.0,0,0
62,62,62,62,62,9,12,Mode,4,68,9999,1554,1047,1652,1076,1554|1554|1554|1554,1047|1047|1047|1047,1652|1652|1652|1652,1076|1076|1076|1076,65,29,29,0,False,False,9,False,1,0,0,9,False,English,False,O,100.0,0,0
63,63,63,63,63,9,13,:,1,72,9,1554,1047,1652,1076,1554,1047,1652,1076,-98,29,29,0,False,True,9,True,1,0,0,10,False,English,False,O,100.0,0,0
64,64,64,64,64,9,14,V,1,74,9,1662,1047,1689,1076,1662,1047,1689,1076,10,29,29,0,True,False,9,False,1,0,0,11,False,English,False,O,100.0,0,0
65,65,65,65,65,10,0,BOL,3,0,999,197,1109,278,1138,197|197|197,1109|1109|1109,278|278|278,1138|1138|1138,0,29,29,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
66,66,66,66,66,10,1,:,1,3,9,197,1109,278,1138,197,1109,278,1138,-81,29,29,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
67,67,67,67,67,10,2,40023,5,5,99999,289,1109,385,1137,289|289|289|289|289,1109|1109|1109|1109|1109,385|385|385|385|385,1137|1137|1137|1137|1137,11,28,28,0,False,False,9,False,1,0,5,2,True,English,False,O,100.0,0,0
68,68,68,68,68,10,3,Load,4,11,9999,450,1109,528,1137,450|450|450|450,1109|1109|1109|1109,528|528|528|528,1137|1137|1137|1137,65,28,28,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
69,69,69,69,69,10,4,Customer,8,16,99999999,538,1109,701,1137,538|538|538|538|538|538|538|538,1109|1109|1109|1109|1109|1109|1109|1109,701|701|701|701|701|701|701|701,1137|1137|1137|1137|1137|1137|1137|1137,10,28,28,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
70,70,70,70,70,10,5,Ref,3,25,999,710,1109,766,1137,710|710|710,1109|1109|1109,766|766|766,1137|1137|1137,9,28,28,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
71,71,71,71,71,10,6,Num,3,29,999,774,1109,860,1138,774|774|774,1109|1109|1109,860|860|860,1138|1138|1138,8,29,29,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
72,72,72,72,72,10,7,:,1,32,9,774,1109,860,1138,774,1109,860,1138,-86,29,29,0,False,True,9,True,1,0,0,4,False,English,False,O,100.0,0,0
73,73,73,73,73,10,8,40023,5,34,99999,872,1109,967,1137,872|872|872|872|872,1109|1109|1109|1109|1109,967|967|967|967|967,1137|1137|1137|1137|1137,12,28,28,0,False,False,9,False,1,0,5,5,True,English,False,O,100.0,0,0
74,74,74,74,74,10,9,SCAC,4,40,9999,1030,1109,1136,1137,1030|1030|1030|1030,1109|1109|1109|1109,1136|1136|1136|1136,1137|1137|1137|1137,63,28,28,0,True,False,9,False,1,0,0,6,False,English,False,O,100.0,0,0
75,75,75,75,75,10,10,:,1,44,9,1030,1109,1136,1137,1030,1109,1136,1137,-106,28,28,0,False,True,9,True,1,0,0,7,False,English,False,O,100.0,0,0
76,76,76,76,76,10,11,RBTW,4,46,9999,1149,1109,1250,1137,1149|1149|1149|1149,1109|1109|1109|1109,1250|1250|1250|1250,1137|1137|1137|1137,13,28,28,0,True,False,9,False,1,0,0,8,False,English,False,O,100.0,0,0
77,77,77,77,77,10,12,SREF,4,51,9999,1312,1109,1414,1138,1312|1312|1312|1312,1109|1109|1109|1109,1414|1414|1414|1414,1138|1138|1138|1138,62,29,29,0,True,False,9,False,1,0,0,9,False,English,False,O,100.0,0,0
78,78,78,78,78,10,13,:,1,55,9,1312,1109,1414,1138,1312,1109,1414,1138,-102,29,29,0,False,True,9,True,1,0,0,10,False,English,False,O,100.0,0,0
79,79,79,79,79,10,14,40023,5,57,99999,1425,1109,1520,1137,1425|1425|1425|1425|1425,1109|1109|1109|1109|1109,1520|1520|1520|1520|1520,1137|1137|1137|1137|1137,11,28,28,0,False,False,9,False,1,0,5,11,True,English,False,O,100.0,0,0
80,80,80,80,80,11,0,Origin,6,0,999999,205,1188,298,1223,205|205|205|205|205|205,1188|1188|1188|1188|1188|1188,298|298|298|298|298|298,1223|1223|1223|1223|1223|1223,0,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
81,81,81,81,81,11,1,Pickup,6,7,999999,746,1188,851,1223,746|746|746|746|746|746,1188|1188|1188|1188|1188|1188,851|851|851|851|851|851,1223|1223|1223|1223|1223|1223,448,35,35,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
82,82,82,82,82,11,2,Date,4,14,9999,858,1188,932,1218,858|858|858|858,1188|1188|1188|1188,932|932|932|932,1218|1218|1218|1218,7,30,30,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
83,83,83,83,83,11,3,Destination,11,19,99999999999,1287,1188,1459,1217,1287|1287|1287|1287|1287|1287|1287|1287|1287|1287|1287,1188|1188|1188|1188|1188|1188|1188|1188|1188|1188|1188,1459|1459|1459|1459|1459|1459|1459|1459|1459|1459|1459,1217|1217|1217|1217|1217|1217|1217|1217|1217|1217|1217,355,29,29,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
84,84,84,84,84,11,4,Delivery,8,31,99999999,1823,1188,1951,1224,1823|1823|1823|1823|1823|1823|1823|1823,1188|1188|1188|1188|1188|1188|1188|1188,1951|1951|1951|1951|1951|1951|1951|1951,1224|1224|1224|1224|1224|1224|1224|1224,364,36,36,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
85,85,85,85,85,11,5,Date,4,40,9999,1955,1188,2030,1218,1955|1955|1955|1955,1188|1188|1188|1188,2030|2030|2030|2030,1218|1218|1218|1218,4,30,30,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
86,86,86,86,86,12,0,United,6,0,999999,206,1254,303,1282,206|206|206|206|206|206,1254|1254|1254|1254|1254|1254,303|303|303|303|303|303,1282|1282|1282|1282|1282|1282,0,28,28,0,False,False,9,False,1,0,0,0,False,English,False,B-Invoice_Ship_From_Name,100.0,80,80
87,87,87,87,87,12,1,Furniture,9,7,999999999,316,1254,452,1282,316|316|316|316|316|316|316|316|316,1254|1254|1254|1254|1254|1254|1254|1254|1254,452|452|452|452|452|452|452|452|452,1282|1282|1282|1282|1282|1282|1282|1282|1282,13,28,28,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_Ship_From_Name,100.0,80,80
88,88,88,88,88,12,2,11/25/2019,10,17,9999999999,746,1254,915,1282,746|746|746|746|746|746|746|746|746|746,1254|1254|1254|1254|1254|1254|1254|1254|1254|1254,915|915|915|915|915|915|915|915|915|915,1282|1282|1282|1282|1282|1282|1282|1282|1282|1282,294,28,28,0,False,True,9,False,1,0,8,1,False,English,False,O,100.0,0,0
89,89,89,89,89,12,3,Aaron's,7,28,9999999,1285,1254,1402,1282,1285|1285|1285|1285|1285|1285|1285,1254|1254|1254|1254|1254|1254|1254,1402|1402|1402|1402|1402|1402|1402,1282|1282|1282|1282|1282|1282|1282,370,28,28,0,False,True,9,False,1,0,0,2,False,English,False,B-Invoice_ShippingAddressRecipient,100.0,82,82
90,90,90,90,90,12,4,Rents,5,36,99999,1413,1254,1501,1282,1413|1413|1413|1413|1413,1254|1254|1254|1254|1254,1501|1501|1501|1501|1501,1282|1282|1282|1282|1282,11,28,28,0,False,False,9,False,1,0,0,2,False,English,False,I-Invoice_ShippingAddressRecipient,100.0,82,82
91,91,91,91,91,12,5,#COD15,6,42,999999,1510,1253,1637,1282,1510|1510|1510|1510|1510|1510,1253|1253|1253|1253|1253|1253,1637|1637|1637|1637|1637|1637,1282|1282|1282|1282|1282|1282,9,29,29,0,False,True,9,False,1,0,2,2,False,English,False,I-Invoice_ShippingAddressRecipient,100.0,82,82
92,92,92,92,92,12,6,11/27/2019,10,49,9999999999,1824,1253,1993,1282,1824|1824|1824|1824|1824|1824|1824|1824|1824|1824,1253|1253|1253|1253|1253|1253|1253|1253|1253|1253,1993|1993|1993|1993|1993|1993|1993|1993|1993|1993,1282|1282|1282|1282|1282|1282|1282|1282|1282|1282,187,29,29,0,False,True,9,False,1,0,8,3,False,English,False,O,100.0,0,0
93,93,93,93,93,13,0,13133,5,0,99999,206,1294,301,1323,206|206|206|206|206,1294|1294|1294|1294|1294,301|301|301|301|301,1323|1323|1323|1323|1323,0,29,29,0,False,False,9,False,1,0,5,0,True,English,False,B-Invoice_ShipperAddress,100.0,84,84
94,94,94,94,94,13,1,Innovation,10,6,9999999999,311,1294,469,1323,311|311|311|311|311|311|311|311|311|311,1294|1294|1294|1294|1294|1294|1294|1294|1294|1294,469|469|469|469|469|469|469|469|469|469,1323|1323|1323|1323|1323|1323|1323|1323|1323|1323,10,29,29,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShipperAddress,100.0,84,84
95,95,95,95,95,13,2,Dr,2,17,99,480,1295,515,1323,480|480,1295|1295,515|515,1323|1323,11,28,28,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShipperAddress,100.0,84,84
96,96,96,96,96,13,3,8929,4,20,9999,1287,1295,1363,1323,1287|1287|1287|1287,1295|1295|1295|1295,1363|1363|1363|1363,1323|1323|1323|1323,772,28,28,0,False,False,9,False,1,0,4,1,True,English,False,B-Invoice_ShippingAddress,100.0,85,85
97,97,97,97,97,13,4,North,5,25,99999,1374,1294,1456,1324,1374|1374|1374|1374|1374,1294|1294|1294|1294|1294,1456|1456|1456|1456|1456,1324|1324|1324|1324|1324,11,30,30,0,False,False,9,False,1,0,0,1,False,English,False,I-Invoice_ShippingAddress,100.0,85,85
98,98,98,98,98,13,5,Ramsey,6,31,999999,1466,1294,1592,1329,1466|1466|1466|1466|1466|1466,1294|1294|1294|1294|1294|1294,1592|1592|1592|1592|1592|1592,1329|1329|1329|1329|1329|1329,10,35,35,0,False,False,9,False,1,0,0,1,False,English,False,I-Invoice_ShippingAddress,100.0,85,85
99,99,99,99,99,13,6,Blvd,4,38,9999,1603,1294,1668,1323,1603|1603|1603|1603,1294|1294|1294|1294,1668|1668|1668|1668,1323|1323|1323|1323,11,29,29,0,False,False,9,False,1,0,0,1,False,English,False,I-Invoice_ShippingAddress,100.0,85,85
100,100,100,100,100,14,0,"VICTORVILLE,",12,0,999999999999,204,1334,437,1367,204|204|204|204|204|204|204|204|204|204|204|204,1334|1334|1334|1334|1334|1334|1334|1334|1334|1334|1334|1334,437|437|437|437|437|437|437|437|437|437|437|437,1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367|1367,0,33,33,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_ShipperAddress,100.0,86,84
101,101,101,101,101,14,1,CA,2,13,99,448,1335,495,1363,448|448,1335|1335,495|495,1363|1363,11,28,28,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShipperAddress,100.0,86,84
