,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
30,4,16,29-Jul-2019,11,50,99999999999,1860,269,2089,306,1860|1860|1860|1860|1860|1860|1860|1860|1860|1860|1860,269|269|269|269|269|269|269|269|269|269|269,2089|2089|2089|2089|2089|2089|2089|2089|2089|2089|2089,306|306|306|306|306|306|306|306|306|306|306,22,37,37,0,False,True,9,False,1,0,6,4,False,B-Invoice_InvoiceDate
31,5,0,G.I.D.C.,8,0,99999999,229,309,375,345,229|229|229|229|229|229|229|229,309|309|309|309|309|309|309|309,375|375|375|375|375|375|375|375,345|345|345|345|345|345|345|345,0,36,36,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddressRecipient
32,5,1,MANJUSAR,8,9,99999999,400,309,629,345,400|400|400|400|400|400|400|400,309|309|309|309|309|309|309|309,629|629|629|629|629|629|629|629,345|345|345|345|345|345|345|345,25,36,36,0,True,False,9,False,1,0,0,0,False,I-Invoice_VendorAddressRecipient
33,5,2,Delivery,8,18,99999999,1322,316,1456,353,1322|1322|1322|1322|1322|1322|1322|1322,316|316|316|316|316|316|316|316,1456|1456|1456|1456|1456|1456|1456|1456,353|353|353|353|353|353|353|353,693,37,37,0,False,False,9,False,1,0,0,1,False,O
34,5,3,Note,4,27,9999,1467,317,1544,347,1467|1467|1467|1467,317|317|317|317,1544|1544|1544|1544,347|347|347|347,11,30,30,0,False,False,9,False,1,0,0,1,False,O
35,5,4,Mode,4,32,9999,1861,317,2071,349,1861|1861|1861|1861,317|317|317|317,2071|2071|2071|2071,349|349|349|349,317,32,32,0,False,False,9,False,1,0,0,2,False,O
36,5,5,/,1,36,9,1861,317,2071,349,1861,317,2071,349,-210,32,32,0,False,True,9,True,1,0,0,2,False,O
37,5,6,Terms,5,37,99999,1861,317,2071,349,1861|1861|1861|1861|1861,317|317|317|317|317,2071|2071|2071|2071|2071,349|349|349|349|349,-210,32,32,0,False,False,9,False,1,0,0,2,False,O
38,5,7,of,2,43,99,2081,319,2114,349,2081|2081,319|319,2114|2114,349|349,10,30,30,0,False,False,9,False,1,0,0,2,False,O
39,5,8,Payment,7,46,9999999,2123,319,2270,356,2123|2123|2123|2123|2123|2123|2123,319|319|319|319|319|319|319,2270|2270|2270|2270|2270|2270|2270,356|356|356|356|356|356|356,9,37,37,0,False,False,9,False,1,0,0,2,False,O
40,6,0,"SAVLI,",6,0,999999,231,356,351,392,231|231|231|231|231|231,356|356|356|356|356|356,351|351|351|351|351|351,392|392|392|392|392|392,0,36,36,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddressRecipient
41,6,1,BARODA,6,7,999999,379,354,556,389,379|379|379|379|379|379,354|354|354|354|354|354,556|556|556|556|556|556,389|389|389|389|389|389,28,35,35,0,True,False,9,False,1,0,0,0,False,I-Invoice_VendorAddressRecipient
42,6,2,SLG,3,14,999,1323,372,1603,408,1323|1323|1323,372|372|372,1603|1603|1603,408|408|408,767,36,36,0,True,False,9,False,1,0,0,1,False,O
43,6,3,/,1,17,9,1323,372,1603,408,1323,372,1603,408,-280,36,36,0,False,True,9,True,1,0,0,1,False,O
44,6,4,767,3,18,999,1323,372,1603,408,1323|1323|1323,372|372|372,1603|1603|1603,408|408|408,-280,36,36,0,False,False,9,False,1,0,3,1,True,O
45,6,5,/,1,21,9,1323,372,1603,408,1323,372,1603,408,-280,36,36,0,False,True,9,True,1,0,0,1,False,O
46,6,6,19-20,5,22,99999,1323,372,1603,408,1323|1323|1323|1323|1323,372|372|372|372|372,1603|1603|1603|1603|1603,408|408|408|408|408,-280,36,36,0,False,True,9,False,1,0,4,1,False,O
47,6,7,45,2,28,99,1859,375,1907,408,1859|1859,375|375,1907|1907,408|408,256,33,33,0,False,False,9,False,1,0,2,2,True,O
48,6,8,Days,4,31,9999,1918,376,2014,416,1918|1918|1918|1918,376|376|376|376,2014|2014|2014|2014,416|416|416|416,11,40,40,0,False,False,9,False,1,0,0,2,False,O
49,7,0,GSTIN,5,0,99999,229,397,447,433,229|229|229|229|229,397|397|397|397|397,447|447|447|447|447,433|433|433|433|433,0,36,36,0,True,False,9,False,1,0,0,0,False,O
50,7,1,/,1,5,9,229,397,447,433,229,397,447,433,-218,36,36,0,False,True,9,True,1,0,0,0,False,O
51,7,2,UIN,3,6,999,229,397,447,433,229|229|229,397|397|397,447|447|447,433|433|433,-218,36,36,0,True,False,9,False,1,0,0,0,False,O
52,7,3,:,1,9,9,229,397,447,433,229,397,447,433,-218,36,36,0,False,True,9,True,1,0,0,1,False,O
53,7,4,24AACFN3574C1ZM,15,11,999999999999999,458,398,851,436,458|458|458|458|458|458|458|458|458|458|458|458|458|458|458,398|398|398|398|398|398|398|398|398|398|398|398|398|398|398,851|851|851|851|851|851|851|851|851|851|851|851|851|851|851,436|436|436|436|436|436|436|436|436|436|436|436|436|436|436,11,38,38,0,False,False,9,False,1,0,7,2,False,O
54,7,5,Supplier's,10,27,9999999999,1322,420,1486,456,1322|1322|1322|1322|1322|1322|1322|1322|1322|1322,420|420|420|420|420|420|420|420|420|420,1486|1486|1486|1486|1486|1486|1486|1486|1486|1486,456|456|456|456|456|456|456|456|456|456,471,36,36,0,False,True,9,False,1,0,0,3,False,O
55,7,6,Ref.,4,38,9999,1497,420,1562,451,1497|1497|1497|1497,420|420|420|420,1562|1562|1562|1562,451|451|451|451,11,31,31,0,False,True,9,False,1,0,0,3,False,O
56,7,7,Other,5,43,99999,1861,421,1954,452,1861|1861|1861|1861|1861,421|421|421|421|421,1954|1954|1954|1954|1954,452|452|452|452|452,299,31,31,0,False,False,9,False,1,0,0,4,False,O
57,7,8,Reference(s),12,49,999999999999,1965,421,2179,459,1965|1965|1965|1965|1965|1965|1965|1965|1965|1965|1965|1965,421|421|421|421|421|421|421|421|421|421|421|421,2179|2179|2179|2179|2179|2179|2179|2179|2179|2179|2179|2179,459|459|459|459|459|459|459|459|459|459|459|459,11,38,38,0,False,True,9,False,1,0,0,4,False,O
58,8,0,State,5,0,99999,227,442,322,475,227|227|227|227|227,442|442|442|442|442,322|322|322|322|322,475|475|475|475|475,0,33,33,0,False,False,9,False,1,0,0,0,False,O
59,8,1,Name,4,6,8888,335,443,468,476,335|335|335|335,443|443|443|443,468|468|468|468,476|476|476|476,13,33,33,0,False,False,8,False,1,0,0,0,False,O
60,8,2,:,1,11,8,335,443,468,476,335,443,468,476,-133,33,33,0,False,True,8,True,1,0,0,1,False,O
61,8,3,"Gujarat,",8,13,99999999,489,443,638,484,489|489|489|489|489|489|489|489,443|443|443|443|443|443|443|443,638|638|638|638|638|638|638|638,484|484|484|484|484|484|484|484,21,41,41,0,False,True,9,False,1,0,0,2,False,O
62,8,4,Code,4,22,9999,651,444,756,478,651|651|651|651,444|444|444|444,756|756|756|756,478|478|478|478,13,34,34,0,False,False,9,False,1,0,0,2,False,O
63,8,5,24,2,27,99,784,446,831,478,784|784,446|446,831|831,478|478,28,32,32,0,False,False,9,False,1,0,2,2,True,O
64,8,6,4003247187,10,30,9999999999,1320,477,1550,510,1320|1320|1320|1320|1320|1320|1320|1320|1320|1320,477|477|477|477|477|477|477|477|477|477,1550|1550|1550|1550|1550|1550|1550|1550|1550|1550,510|510|510|510|510|510|510|510|510|510,489,33,33,0,False,False,9,False,1,0,10,3,True,O
65,9,0,E-Mail,6,0,999999,228,487,345,521,228|228|228|228|228|228,487|487|487|487|487|487,345|345|345|345|345|345,521|521|521|521|521|521,0,34,34,0,False,True,9,False,1,0,0,0,False,O
66,9,1,osadhwani@hotmail.com,21,7,777777777777777777777,376,487,842,530,376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376|376,487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487|487,842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842|842,530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530|530,31,43,43,0,False,True,7,False,1,0,0,0,False,O
67,9,2,Buyer's,7,29,9999999,1322,524,1443,560,1322|1322|1322|1322|1322|1322|1322,524|524|524|524|524|524|524,1443|1443|1443|1443|1443|1443|1443,560|560|560|560|560|560|560,480,36,36,0,False,True,9,False,1,0,0,1,False,O
68,9,3,Order,5,37,99999,1455,524,1550,555,1455|1455|1455|1455|1455,524|524|524|524|524,1550|1550|1550|1550|1550,555|555|555|555|555,12,31,31,0,False,False,9,False,1,0,0,1,False,O
69,9,4,No.,3,43,999,1560,524,1615,555,1560|1560|1560,524|524|524,1615|1615|1615,555|555|555,10,31,31,0,False,True,9,False,1,0,0,1,False,O
70,9,5,Dated,5,47,99999,1861,525,1961,556,1861|1861|1861|1861|1861,525|525|525|525|525,1961|1961|1961|1961|1961,556|556|556|556|556,246,31,31,0,False,False,9,False,1,0,0,2,False,O
71,10,0,Consignee,9,0,999999999,227,536,405,577,227|227|227|227|227|227|227|227|227,536|536|536|536|536|536|536|536|536,405|405|405|405|405|405|405|405|405,577|577|577|577|577|577|577|577|577,0,41,41,0,False,False,9,False,1,0,0,0,False,O
72,11,0,Axalta,6,0,999999,224,590,350,626,224|224|224|224|224|224,590|590|590|590|590|590,350|350|350|350|350|350,626|626|626|626|626|626,0,36,36,0,False,False,9,False,1,0,0,0,False,B-Invoice_ShipperAddressRecipient
73,11,1,Coating,7,7,9999999,361,590,513,634,361|361|361|361|361|361|361,590|590|590|590|590|590|590,513|513|513|513|513|513|513,634|634|634|634|634|634|634,11,44,44,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddressRecipient
74,11,2,Systems,7,15,9999999,526,592,696,636,526|526|526|526|526|526|526,592|592|592|592|592|592|592,696|696|696|696|696|696|696,636|636|636|636|636|636|636,13,44,44,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddressRecipient
75,11,3,India,5,23,99999,709,593,804,628,709|709|709|709|709,593|593|593|593|593,804|804|804|804|804,628|628|628|628|628,13,35,35,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddressRecipient
76,11,4,Pvt.,4,29,9999,817,594,891,629,817|817|817|817,594|594|594|594,891|891|891|891,629|629|629|629,13,35,35,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShipperAddressRecipient
77,11,5,Ltd,3,34,999,903,595,965,628,903|903|903,595|595|595,965|965|965,628|628|628,12,33,33,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddressRecipient
78,11,6,4003247187,10,38,9999999999,1319,580,1550,615,1319|1319|1319|1319|1319|1319|1319|1319|1319|1319,580|580|580|580|580|580|580|580|580|580,1550|1550|1550|1550|1550|1550|1550|1550|1550|1550,615|615|615|615|615|615|615|615|615|615,354,35,35,0,False,False,9,False,1,0,10,1,True,B-Invoice_PurchaseOrder
79,11,7,28-Jun-2019,11,49,99999999999,1861,581,2101,618,1861|1861|1861|1861|1861|1861|1861|1861|1861|1861|1861,581|581|581|581|581|581|581|581|581|581|581,2101|2101|2101|2101|2101|2101|2101|2101|2101|2101|2101,618|618|618|618|618|618|618|618|618|618|618,311,37,37,0,False,True,9,False,1,0,6,2,False,B-Invoice_DueDate
80,12,0,Plot,4,0,9999,227,638,298,672,227|227|227|227,638|638|638|638,298|298|298|298,672|672|672|672,0,34,34,0,False,False,9,False,1,0,0,0,False,B-Invoice_ShipperAddress
81,12,1,No.,3,5,999,309,638,369,672,309|309|309,638|638|638,369|369|369,672|672|672,11,34,34,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShipperAddress
82,12,2,"KV-1/2,",7,9,9999999,384,638,518,678,384|384|384|384|384|384|384,638|638|638|638|638|638|638,518|518|518|518|518|518|518,678|678|678|678|678|678|678,15,40,40,0,False,True,9,False,1,0,2,0,False,I-Invoice_ShipperAddress
83,12,3,Savli,5,17,99999,533,639,622,673,533|533|533|533|533,639|639|639|639|639,622|622|622|622|622,673|673|673|673|673,15,34,34,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddress
84,12,4,"GIDC,",5,23,99999,634,640,746,679,634|634|634|634|634,640|640|640|640|640,746|746|746|746|746,679|679|679|679|679,12,39,39,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShipperAddress
85,12,5,Village,7,29,9999999,758,640,884,683,758|758|758|758|758|758|758,640|640|640|640|640|640|640,884|884|884|884|884|884|884,683|683|683|683|683|683|683,12,43,43,0,False,False,9,False,1,0,0,0,False,I-Invoice_ShipperAddress
86,12,6,"Alindra,",8,37,99999999,893,641,1032,680,893|893|893|893|893|893|893|893,641|641|641|641|641|641|641|641,1032|1032|1032|1032|1032|1032|1032|1032,680|680|680|680|680|680|680|680,9,39,39,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShipperAddress
87,12,7,"Vadodara.,",10,46,6666666666,1044,641,1243,680,1044|1044|1044|1044|1044|1044|1044|1044|1044|1044,641|641|641|641|641|641|641|641|641|641,1243|1243|1243|1243|1243|1243|1243|1243|1243|1243,680|680|680|680|680|680|680|680|680|680,12,39,39,0,False,True,6,False,1,0,0,0,False,I-Invoice_ShipperAddress
88,12,8,Despatch,8,57,99999999,1322,629,1478,664,1322|1322|1322|1322|1322|1322|1322|1322,629|629|629|629|629|629|629|629,1478|1478|1478|1478|1478|1478|1478|1478,664|664|664|664|664|664|664|664,79,35,35,0,False,False,9,False,1,0,0,1,False,O
89,12,9,Document,8,66,99999999,1488,629,1661,661,1488|1488|1488|1488|1488|1488|1488|1488,629|629|629|629|629|629|629|629,1661|1661|1661|1661|1661|1661|1661|1661,661|661|661|661|661|661|661|661,10,32,32,0,False,False,9,False,1,0,0,1,False,O
90,12,10,No.,3,75,999,1672,629,1728,659,1672|1672|1672,629|629|629,1728|1728|1728,659|659|659,11,30,30,0,False,True,9,False,1,0,0,1,False,O
91,12,11,Delivery,8,79,99999999,1860,629,1994,668,1860|1860|1860|1860|1860|1860|1860|1860,629|629|629|629|629|629|629|629,1994|1994|1994|1994|1994|1994|1994|1994,668|668|668|668|668|668|668|668,132,39,39,0,False,False,9,False,1,0,0,2,False,O
92,12,12,Note,4,88,9999,2006,629,2084,662,2006|2006|2006|2006,629|629|629|629,2084|2084|2084|2084,662|662|662|662,12,33,33,0,False,False,9,False,1,0,0,2,False,O
93,12,13,Date,4,93,9999,2096,630,2173,661,2096|2096|2096|2096,630|630|630|630,2173|2173|2173|2173,661|661|661|661,12,31,31,0,False,False,9,False,1,0,0,2,False,O
94,13,0,Ph.,3,0,999,227,685,283,718,227|227|227,685|685|685,283|283|283,718|718|718,0,33,33,0,False,True,9,False,1,0,0,0,False,O
95,13,1,02667-666100/666040,19,4,9999999999999999999,296,683,714,722,296|296|296|296|296|296|296|296|296|296|296|296|296|296|296|296|296|296|296,683|683|683|683|683|683|683|683|683|683|683|683|683|683|683|683|683|683|683,714|714|714|714|714|714|714|714|714|714|714|714|714|714|714|714|714|714|714,722|722|722|722|722|722|722|722|722|722|722|722|722|722|722|722|722|722|722,13,39,39,0,False,True,9,False,1,0,17,0,False,O
96,13,2,29-Jul-2019,11,24,99999999999,1858,685,2086,722,1858|1858|1858|1858|1858|1858|1858|1858|1858|1858|1858,685|685|685|685|685|685|685|685|685|685|685,2086|2086|2086|2086|2086|2086|2086|2086|2086|2086|2086,722|722|722|722|722|722|722|722|722|722|722,1144,37,37,0,False,True,9,False,1,0,6,1,False,O
97,14,0,GSTIN,5,0,99999,226,731,432,767,226|226|226|226|226,731|731|731|731|731,432|432|432|432|432,767|767|767|767|767,0,36,36,0,True,False,9,False,1,0,0,0,False,O
98,14,1,/,1,5,9,226,731,432,767,226,731,432,767,-206,36,36,0,False,True,9,True,1,0,0,0,False,O
99,14,2,UIN,3,6,999,226,731,432,767,226|226|226,731|731|731,432|432|432,767|767|767,-206,36,36,0,True,False,9,False,1,0,0,0,False,O
100,14,3,:,1,10,9,577,743,587,767,577,743,587,767,145,24,24,0,False,True,9,True,1,0,0,1,False,O
101,14,4,24AAECD2713N1ZQ,15,12,999999999999999,608,732,1000,770,608|608|608|608|608|608|608|608|608|608|608|608|608|608|608,732|732|732|732|732|732|732|732|732|732|732|732|732|732|732,1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000|1000,770|770|770|770|770|770|770|770|770|770|770|770|770|770|770,21,38,38,0,False,False,9,False,1,0,7,2,False,O
102,14,5,Despatched,10,28,9999999999,1320,732,1520,770,1320|1320|1320|1320|1320|1320|1320|1320|1320|1320,732|732|732|732|732|732|732|732|732|732,1520|1520|1520|1520|1520|1520|1520|1520|1520|1520,770|770|770|770|770|770|770|770|770|770,320,38,38,0,False,False,9,False,1,0,0,3,False,O
103,14,6,through,7,39,9999999,1530,733,1658,770,1530|1530|1530|1530|1530|1530|1530,733|733|733|733|733|733|733,1658|1658|1658|1658|1658|1658|1658,770|770|770|770|770|770|770,10,37,37,0,False,False,9,False,1,0,0,3,False,O
104,14,7,Destination,11,47,99999999999,1859,733,2048,766,1859|1859|1859|1859|1859|1859|1859|1859|1859|1859|1859,733|733|733|733|733|733|733|733|733|733|733,2048|2048|2048|2048|2048|2048|2048|2048|2048|2048|2048,766|766|766|766|766|766|766|766|766|766|766,201,33,33,0,False,False,9,False,1,0,0,4,False,O
105,15,0,PAN,3,0,999,225,778,345,808,225|225|225,778|778|778,345|345|345,808|808|808,0,30,30,0,True,False,9,False,1,0,0,0,False,O
106,15,1,/,1,3,9,225,778,345,808,225,778,345,808,-120,30,30,0,False,True,9,True,1,0,0,0,False,O
107,15,2,IT,2,4,99,225,778,345,808,225|225,778|778,345|345,808|808,-120,30,30,0,True,False,9,False,1,0,0,0,False,O
108,15,3,No,2,7,99,355,779,402,808,355|355,779|779,402|402,808|808,10,29,29,0,False,False,9,False,1,0,0,0,False,O
109,15,4,:,1,10,9,578,786,588,813,578,786,588,813,176,27,27,0,False,True,9,True,1,0,0,1,False,O
110,15,5,AAECD2713N,10,12,9999999999,606,779,874,815,606|606|606|606|606|606|606|606|606|606,779|779|779|779|779|779|779|779|779|779,874|874|874|874|874|874|874|874|874|874,815|815|815|815|815|815|815|815|815|815,18,36,36,0,False,False,9,False,1,0,4,2,False,O
111,15,6,Parth,5,23,99999,1319,790,1421,823,1319|1319|1319|1319|1319,790|790|790|790|790,1421|1421|1421|1421|1421,823|823|823|823|823,445,33,33,0,False,False,9,False,1,0,0,3,False,O
112,15,7,Carrier,7,29,9999999,1435,790,1573,824,1435|1435|1435|1435|1435|1435|1435,790|790|790|790|790|790|790,1573|1573|1573|1573|1573|1573|1573,824|824|824|824|824|824|824,14,34,34,0,False,False,9,False,1,0,0,3,False,O
113,15,8,&,1,37,9,1582,791,1611,824,1582,791,1611,824,9,33,33,0,False,True,9,True,1,0,0,3,False,O
114,15,9,Cargo,5,39,99999,1624,790,1743,832,1624|1624|1624|1624|1624,790|790|790|790|790,1743|1743|1743|1743|1743,832|832|832|832|832,13,42,42,0,False,False,9,False,1,0,0,3,False,O
115,16,0,Bill,4,0,9999,1318,836,1368,867,1318|1318|1318|1318,836|836|836|836,1368|1368|1368|1368,867|867|867|867,0,31,31,0,False,False,9,False,1,0,0,0,False,O
116,16,1,of,2,5,99,1379,836,1413,867,1379|1379,836|836,1413|1413,867|867,11,31,31,0,False,False,9,False,1,0,0,0,False,O
117,16,2,Lading,6,8,999999,1423,835,1659,875,1423|1423|1423|1423|1423|1423,835|835|835|835|835|835,1659|1659|1659|1659|1659|1659,875|875|875|875|875|875,10,40,40,0,False,False,9,False,1,0,0,0,False,O
118,16,3,/,1,14,9,1423,835,1659,875,1423,835,1659,875,-236,40,40,0,False,True,9,True,1,0,0,0,False,O
119,16,4,LR-RR,5,15,99999,1423,835,1659,875,1423|1423|1423|1423|1423,835|835|835|835|835,1659|1659|1659|1659|1659,875|875|875|875|875,-236,40,40,0,False,True,9,False,1,0,0,0,False,O
120,16,5,No.,3,21,999,1671,837,1727,868,1671|1671|1671,837|837|837,1727|1727|1727,868|868|868,12,31,31,0,False,True,9,False,1,0,0,0,False,O
121,16,6,Motor,5,25,99999,1857,838,1954,868,1857|1857|1857|1857|1857,838|838|838|838|838,1954|1954|1954|1954|1954,868|868|868|868|868,130,30,30,0,False,False,9,False,1,0,0,1,False,O
122,16,7,Vehicle,7,31,9999999,1962,838,2085,869,1962|1962|1962|1962|1962|1962|1962,838|838|838|838|838|838|838,2085|2085|2085|2085|2085|2085|2085,869|869|869|869|869|869|869,8,31,31,0,False,False,9,False,1,0,0,1,False,O
123,16,8,No.,3,39,999,2097,839,2153,869,2097|2097|2097,839|839|839,2153|2153|2153,869|869|869,12,30,30,0,False,True,9,False,1,0,0,1,False,O
124,17,0,Buyer,5,0,99999,224,870,322,908,224|224|224|224|224,870|870|870|870|870,322|322|322|322|322,908|908|908|908|908,0,38,38,0,False,False,9,False,1,0,0,0,False,O
125,17,1,(if,3,6,999,333,870,366,907,333|333|333,870|870|870,366|366|366,907|907|907,11,37,37,0,False,True,9,False,1,0,0,0,False,O
