,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
23,4,10,Nagar,5,46,99999,1628,322,1767,373,1628|1628|1628|1628|1628,322|322|322|322|322,1767|1767|1767|1767|1767,373|373|373|373|373,13,51,51,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
24,4,11,Haveli),7,52,9999999,1779,323,1933,375,1779|1779|1779|1779|1779|1779|1779,323|323|323|323|323|323|323,1933|1933|1933|1933|1933|1933|1933,375|375|375|375|375|375|375,12,52,52,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
25,5,0,BILL,4,0,9999,1217,413,1335,452,1217|1217|1217|1217,413|413|413|413,1335|1335|1335|1335,452|452|452|452,0,39,39,0,True,False,9,False,1,0,0,0,False,O
26,6,0,Nilkamal,8,0,99999999,146,548,384,588,146|146|146|146|146|146|146|146,548|548|548|548|548|548|548|548,384|384|384|384|384|384|384|384,588|588|588|588|588|588|588|588,0,40,40,0,False,False,9,False,1,0,0,0,False,B-Invoice_ShippingAddressRecipient
27,6,1,Limited.,8,9,99999999,421,549,649,589,421|421|421|421|421|421|421|421,549|549|549|549|549|549|549|549,649|649|649|649|649|649|649|649,589|589|589|589|589|589|589|589,37,40,40,0,False,True,9,False,1,0,0,1,False,I-Invoice_ShippingAddressRecipient
28,6,2,SAP,3,18,999,898,523,1163,571,898|898|898,523|523|523,1163|1163|1163,571|571|571,249,48,48,0,True,False,9,False,1,0,0,2,False,O
29,6,3,ENTRY,5,22,99999,898,523,1163,571,898|898|898|898|898,523|523|523|523|523,1163|1163|1163|1163|1163,571|571|571|571|571,-265,48,48,0,True,False,9,False,1,0,0,2,False,O
30,6,4,IN,2,28,99,1181,521,1228,568,1181|1181,521|521,1228|1228,568|568,18,47,47,0,True,False,9,False,1,0,0,2,False,O
31,6,5,KHARAD,6,31,999999,1240,517,1439,567,1240|1240|1240|1240|1240|1240,517|517|517|517|517|517,1439|1439|1439|1439|1439|1439,567|567|567|567|567|567,12,50,50,0,True,False,9,False,1,0,0,2,False,O
32,6,6,PADA,4,38,9999,1453,512,1584,564,1453|1453|1453|1453,512|512|512|512,1584|1584|1584|1584,564|564|564|564,14,52,52,0,True,False,9,False,1,0,0,2,False,O
33,6,7,Bill,4,43,9999,1615,544,1723,580,1615|1615|1615|1615,544|544|544|544,1723|1723|1723|1723,580|580|580|580,31,36,36,0,False,False,9,False,1,0,0,2,False,O
34,6,8,No,2,48,99,1751,545,1807,583,1751|1751,545|545,1807|1807,583|583,28,38,38,0,False,False,9,False,1,0,0,2,False,O
35,6,9,:,1,51,9,1842,555,1856,582,1842,555,1856,582,35,27,27,0,False,True,9,True,1,0,0,3,False,O
36,6,10,00905,5,53,99999,1867,547,2005,584,1867|1867|1867|1867|1867,547|547|547|547|547,2005|2005|2005|2005|2005,584|584|584|584|584,11,37,37,0,False,False,9,False,1,0,5,4,True,B-Invoice_Bill_No
37,6,11,1,1,59,9,2096,549,2119,584,2096,549,2119,584,91,35,35,0,False,False,9,False,1,0,1,5,True,I-Invoice_Bill_No
38,7,0,"Kharadpada,",11,0,99999999999,148,616,441,658,148|148|148|148|148|148|148|148|148|148|148,616|616|616|616|616|616|616|616|616|616|616,441|441|441|441|441|441|441|441|441|441|441,658|658|658|658|658|658|658|658|658|658|658,0,42,42,0,False,True,9,False,1,0,0,0,False,B-Invoice_ShippingAddress
39,7,1,Silvassa.,9,12,999999999,453,616,693,653,453|453|453|453|453|453|453|453|453,616|616|616|616|616|616|616|616|616,693|693|693|693|693|693|693|693|693,653|653|653|653|653|653|653|653|653,12,37,37,0,False,True,9,False,1,0,0,0,False,I-Invoice_ShippingAddress
40,7,2,Date,4,22,9999,1690,620,1800,657,1690|1690|1690|1690,620|620|620|620,1800|1800|1800|1800,657|657|657|657,997,37,37,0,False,False,9,False,1,0,0,1,False,O
41,7,3,:,1,27,9,1836,627,1851,657,1836,627,1851,657,36,30,30,0,False,True,9,True,1,0,0,2,False,O
42,7,4,06/02/2014,10,29,9999999999,1871,622,2142,662,1871|1871|1871|1871|1871|1871|1871|1871|1871|1871,622|622|622|622|622|622|622|622|622|622,2142|2142|2142|2142|2142|2142|2142|2142|2142|2142,662|662|662|662|662|662|662|662|662|662,20,40,40,0,False,True,9,False,1,0,8,3,False,B-Invoice_InvoiceDate
43,8,0,1.6,3,0,777,1023,663,1125,731,1023|1023|1023,663|663|663,1125|1125|1125,731|731|731,0,68,68,0,False,True,7,False,1,0,2,0,True,O
44,8,1,FEB,3,4,999,1153,662,1263,728,1153|1153|1153,662|662|662,1263|1263|1263,728|728|728,28,66,66,0,True,False,9,False,1,0,0,0,False,O
45,8,2,2014,4,8,9999,1295,664,1412,728,1295|1295|1295|1295,664|664|664|664,1412|1412|1412|1412,728|728|728|728,32,64,64,0,False,False,9,False,1,0,4,0,True,O
46,9,0,Sr.,3,0,999,150,819,222,855,150|150|150,819|819|819,222|222|222,855|855|855,0,36,36,0,False,True,9,False,1,0,0,0,False,O
47,9,1,GC,2,4,99,251,820,307,855,251|251,820|820,307|307,855|855,29,35,35,0,True,False,9,False,1,0,0,0,False,O
48,9,2,No,2,7,99,332,820,387,856,332|332,820|820,387|387,856|856,25,36,36,0,False,False,9,False,1,0,0,0,False,O
49,9,3,Date,4,10,9999,538,822,645,856,538|538|538|538,822|822|822|822,645|645|645|645,856|856|856|856,151,34,34,0,False,False,9,False,1,0,0,1,False,O
50,9,4,From,4,15,9999,837,820,951,855,837|837|837|837,820|820|820|820,951|951|951|951,855|855|855|855,192,35,35,0,False,False,9,False,1,0,0,2,False,O
51,9,5,To,2,20,99,1219,819,1273,853,1219|1219,819|819,1273|1273,853|853,268,34,34,0,False,False,9,False,1,0,0,3,False,O
52,9,6,Particulars,11,23,99999999999,1461,817,1759,852,1461|1461|1461|1461|1461|1461|1461|1461|1461|1461|1461,817|817|817|817|817|817|817|817|817|817|817,1759|1759|1759|1759|1759|1759|1759|1759|1759|1759|1759,852|852|852|852|852|852|852|852|852|852|852,188,35,35,0,False,False,9,False,1,0,0,4,False,O
53,9,7,Amount,6,35,999999,2238,821,2403,855,2238|2238|2238|2238|2238|2238,821|821|821|821|821|821,2403|2403|2403|2403|2403|2403,855|855|855|855|855|855,479,34,34,0,False,False,9,False,1,0,0,5,False,O
54,10,0,I,1,0,9,152,921,176,957,152,921,176,957,0,36,36,0,True,False,9,False,1,0,0,0,False,O
55,10,1,"69619,",6,2,888888,254,924,408,967,254|254|254|254|254|254,924|924|924|924|924|924,408|408|408|408|408|408,967|967|967|967|967|967,78,43,43,0,False,True,8,False,1,0,5,1,True,O
56,10,2,25/01/2014,10,9,9999999999,463,922,738,961,463|463|463|463|463|463|463|463|463|463,922|922|922|922|922|922|922|922|922|922,738|738|738|738|738|738|738|738|738|738,961|961|961|961|961|961|961|961|961|961,55,39,39,0,False,True,9,False,1,0,8,2,False,O
57,10,3,KHARADPADA,10,20,9999999999,770,921,1047,955,770|770|770|770|770|770|770|770|770|770,921|921|921|921|921|921|921|921|921|921,1047|1047|1047|1047|1047|1047|1047|1047|1047|1047,955|955|955|955|955|955|955|955|955|955,32,34,34,0,True,False,9,False,1,0,0,2,False,O
58,10,4,VAPI,4,31,9999,1069,920,1179,955,1069|1069|1069|1069,920|920|920|920,1179|1179|1179|1179,955|955|955|955,22,35,35,0,True,False,9,False,1,0,0,2,False,O
59,10,5,Nilkamal,8,36,77777777,1458,921,1675,957,1458|1458|1458|1458|1458|1458|1458|1458,921|921|921|921|921|921|921|921,1675|1675|1675|1675|1675|1675|1675|1675,957|957|957|957|957|957|957|957,279,36,36,0,False,False,7,False,1,0,0,3,False,O
60,10,6,Assorted,8,45,99999999,1706,922,1928,958,1706|1706|1706|1706|1706|1706|1706|1706,922|922|922|922|922|922|922|922,1928|1928|1928|1928|1928|1928|1928|1928,958|958|958|958|958|958|958|958,31,36,36,0,False,False,9,False,1,0,0,3,False,O
61,10,7,Cratest,7,54,9999999,1954,922,2130,959,1954|1954|1954|1954|1954|1954|1954,922|922|922|922|922|922|922,2130|2130|2130|2130|2130|2130|2130,959|959|959|959|959|959|959,26,37,37,0,False,False,9,False,1,0,0,3,False,O
62,10,8,2880.00,7,62,9999999,2213,916,2405,952,2213|2213|2213|2213|2213|2213|2213,916|916|916|916|916|916|916,2405|2405|2405|2405|2405|2405|2405,952|952|952|952|952|952|952,83,36,36,0,False,True,9,False,1,0,6,4,True,O
63,11,0,69618,5,0,99999,256,982,389,1019,256|256|256|256|256,982|982|982|982|982,389|389|389|389|389,1019|1019|1019|1019|1019,0,37,37,0,False,False,9,False,1,0,5,0,True,O
64,11,1,TOTAL,5,6,99999,1459,979,1598,1015,1459|1459|1459|1459|1459,979|979|979|979|979,1598|1598|1598|1598|1598,1015|1015|1015|1015|1015,1070,36,36,0,True,False,9,False,1,0,0,1,False,O
65,11,2,:,1,12,9,1631,987,1644,1015,1631,987,1644,1015,33,28,28,0,False,True,9,True,1,0,0,2,False,O
66,11,3,869,3,14,999,1680,979,1760,1015,1680|1680|1680,979|979|979,1760|1760|1760,1015|1015|1015,36,36,36,0,False,False,9,False,1,0,3,3,True,O
67,11,4,PCS.,4,18,9999,1796,977,1894,1015,1796|1796|1796|1796,977|977|977|977,1894|1894|1894|1894,1015|1015|1015|1015,36,38,38,0,False,True,9,False,1,0,0,3,False,O
68,12,0,(2,2,0,99,1083,1044,1125,1082,1083|1083,1044|1044,1125|1125,1082|1082,0,38,38,0,False,True,9,False,1,0,1,0,False,O
69,12,1,DILIVERY),9,3,888888888,1153,1043,1393,1081,1153|1153|1153|1153|1153|1153|1153|1153|1153,1043|1043|1043|1043|1043|1043|1043|1043|1043,1393|1393|1393|1393|1393|1393|1393|1393|1393,1081|1081|1081|1081|1081|1081|1081|1081|1081,28,38,38,0,False,True,8,False,1,0,0,0,False,O
70,12,2,NOTE,4,13,9999,1459,1046,1569,1081,1459|1459|1459|1459,1046|1046|1046|1046,1569|1569|1569|1569,1081|1081|1081|1081,66,35,35,0,True,False,9,False,1,0,0,1,False,O
71,12,3,1.4.,4,18,2222,1605,1053,1619,1083,1605|1605|1605|1605,1053|1053|1053|1053,1619|1619|1619|1619,1083|1083|1083|1083,36,30,30,0,False,True,2,False,1,0,2,2,False,O
72,12,4,01,2,23,99,1655,1047,1704,1080,1655|1655,1047|1047,1704|1704,1080|1080,36,33,33,0,False,False,9,False,1,0,2,3,True,O
73,12,5,Dilivery,8,26,99999999,1735,1046,1957,1089,1735|1735|1735|1735|1735|1735|1735|1735,1046|1046|1046|1046|1046|1046|1046|1046,1957|1957|1957|1957|1957|1957|1957|1957,1089|1089|1089|1089|1089|1089|1089|1089,31,43,43,0,False,False,9,False,1,0,0,4,False,O
74,12,6,done,4,35,9999,1984,1047,2092,1082,1984|1984|1984|1984,1047|1047|1047|1047,2092|2092|2092|2092,1082|1082|1082|1082,27,35,35,0,False,False,9,False,1,0,0,4,False,O
75,12,7,200.00,6,40,999999,2242,1038,2408,1078,2242|2242|2242|2242|2242|2242,1038|1038|1038|1038|1038|1038,2408|2408|2408|2408|2408|2408,1078|1078|1078|1078|1078|1078,150,40,40,0,False,True,9,False,1,0,5,5,True,O
76,13,0,Extra.,6,0,999999,1461,1106,1616,1142,1461|1461|1461|1461|1461|1461,1106|1106|1106|1106|1106|1106,1616|1616|1616|1616|1616|1616,1142|1142|1142|1142|1142|1142,0,36,36,0,False,True,9,False,1,0,0,0,False,O
77,14,0,(,1,0,9,1468,1165,1484,1202,1468,1165,1484,1202,0,37,37,0,False,True,9,True,1,0,0,0,False,O
78,14,1,INVOICE,7,2,9999999,1517,1164,1707,1200,1517|1517|1517|1517|1517|1517|1517,1164|1164|1164|1164|1164|1164|1164,1707|1707|1707|1707|1707|1707|1707,1200|1200|1200|1200|1200|1200|1200,33,36,36,0,True,False,9,False,1,0,0,1,False,O
79,14,2,NO,2,10,99,1735,1164,1792,1200,1735|1735,1164|1164,1792|1792,1200|1200,28,36,36,0,True,False,9,False,1,0,0,2,False,O
80,14,3,:,1,13,9,1826,1171,1840,1200,1826,1171,1840,1200,34,29,29,0,False,True,9,True,1,0,0,3,False,O
81,15,0,"6108161532,",11,0,99999999999,1465,1223,1755,1265,1465|1465|1465|1465|1465|1465|1465|1465|1465|1465|1465,1223|1223|1223|1223|1223|1223|1223|1223|1223|1223|1223,1755|1755|1755|1755|1755|1755|1755|1755|1755|1755|1755,1265|1265|1265|1265|1265|1265|1265|1265|1265|1265|1265,0,42,42,0,False,True,9,False,1,0,10,0,True,O
82,15,1,"34,",3,12,999,1765,1225,1837,1265,1765|1765|1765,1225|1225|1225,1837|1837|1837,1265|1265|1265,10,40,40,0,False,True,9,False,1,0,2,0,True,O
83,15,2,"35,50",5,16,99999,1849,1222,1987,1265,1849|1849|1849|1849|1849,1222|1222|1222|1222|1222,1987|1987|1987|1987|1987,1265|1265|1265|1265|1265,12,43,43,0,False,True,9,False,1,0,4,0,True,O
84,15,3,),1,22,9,2018,1222,2034,1261,2018,1222,2034,1261,31,39,39,0,False,True,9,True,1,0,0,1,False,O
85,16,0,Vehicle,7,0,9999999,392,1291,585,1327,392|392|392|392|392|392|392,1291|1291|1291|1291|1291|1291|1291,585|585|585|585|585|585|585,1327|1327|1327|1327|1327|1327|1327,0,36,36,0,False,False,9,False,1,0,0,0,False,O
86,16,1,:,1,8,9,622,1298,635,1327,622,1298,635,1327,37,29,29,0,False,True,9,True,1,0,0,1,False,O
87,16,2,FUGL,4,10,6666,657,1290,768,1326,657|657|657|657,1290|1290|1290|1290,768|768|768|768,1326|1326|1326|1326,22,36,36,0,True,False,6,False,1,0,0,2,False,O
88,16,3,Truck,5,15,99999,793,1290,932,1326,793|793|793|793|793,1290|1290|1290|1290|1290,932|932|932|932|932,1326|1326|1326|1326|1326,25,36,36,0,False,False,9,False,1,0,0,2,False,O
89,16,4,Load,4,21,9999,962,1290,1071,1326,962|962|962|962,1290|1290|1290|1290,1071|1071|1071|1071,1326|1326|1326|1326,30,36,36,0,False,False,9,False,1,0,0,3,False,O
90,16,5,DN,2,26,99,1096,1289,1158,1325,1096|1096,1289|1289,1158|1158,1325|1325,25,36,36,0,True,False,9,False,1,0,0,3,False,O
91,16,6,09.9045,7,29,4444444,1150,1287,1371,1325,1150|1150|1150|1150|1150|1150|1150,1287|1287|1287|1287|1287|1287|1287,1371|1371|1371|1371|1371|1371|1371,1325|1325|1325|1325|1325|1325|1325,-8,38,38,0,False,True,4,False,1,0,6,3,True,O
92,17,0,Party,5,0,99999,314,1354,453,1396,314|314|314|314|314,1354|1354|1354|1354|1354,453|453|453|453|453,1396|1396|1396|1396|1396,0,42,42,0,False,False,9,False,1,0,0,0,False,O
93,17,1,Name,4,6,9999,478,1354,586,1390,478|478|478|478,1354|1354|1354|1354,586|586|586|586,1390|1390|1390|1390,25,36,36,0,False,False,9,False,1,0,0,0,False,O
94,17,2,:,1,11,9,623,1361,636,1390,623,1361,636,1390,37,29,29,0,False,True,9,True,1,0,0,1,False,O
95,17,3,Assorted,8,13,99999999,658,1356,879,1393,658|658|658|658|658|658|658|658,1356|1356|1356|1356|1356|1356|1356|1356,879|879|879|879|879|879|879|879,1393|1393|1393|1393|1393|1393|1393|1393,22,37,37,0,False,False,9,False,1,0,0,2,False,O
96,17,4,Vapi,4,22,9999,904,1356,1014,1398,904|904|904|904,1356|1356|1356|1356,1014|1014|1014|1014,1398|1398|1398|1398,25,42,42,0,False,False,9,False,1,0,0,2,False,O
97,17,5,"NBR,",4,27,9999,1043,1356,1141,1398,1043|1043|1043|1043,1356|1356|1356|1356,1141|1141|1141|1141,1398|1398|1398|1398,29,42,42,0,False,True,9,False,1,0,0,2,False,O
98,17,6,V,1,32,9,1152,1357,1179,1391,1152,1357,1179,1391,11,34,34,0,True,False,9,False,1,0,0,2,False,O
99,17,7,Trans,5,34,99999,1207,1356,1344,1392,1207|1207|1207|1207|1207,1356|1356|1356|1356|1356,1344|1344|1344|1344|1344,1392|1392|1392|1392|1392,28,36,36,0,False,False,9,False,1,0,0,2,False,O
100,17,8,Transport,9,40,999999999,1372,1355,1619,1396,1372|1372|1372|1372|1372|1372|1372|1372|1372,1355|1355|1355|1355|1355|1355|1355|1355|1355,1619|1619|1619|1619|1619|1619|1619|1619|1619,1396|1396|1396|1396|1396|1396|1396|1396|1396,28,41,41,0,False,False,9,False,1,0,0,2,False,O
101,17,9,Net,3,50,999,1749,1359,1830,1393,1749|1749|1749,1359|1359|1359,1830|1830|1830,1393|1393|1393,130,34,34,0,False,False,9,False,1,0,0,3,False,O
102,17,10,Payable,7,54,9999999,1861,1358,2050,1400,1861|1861|1861|1861|1861|1861|1861,1358|1358|1358|1358|1358|1358|1358,2050|2050|2050|2050|2050|2050|2050,1400|1400|1400|1400|1400|1400|1400,31,42,42,0,False,False,9,False,1,0,0,4,False,O
103,17,11,3080.,5,62,99999,2222,1358,2349,1393,2222|2222|2222|2222|2222,1358|1358|1358|1358|1358,2349|2349|2349|2349|2349,1393|1393|1393|1393|1393,172,35,35,0,False,True,9,False,1,0,4,5,True,B-Invoice_InvoiceTotal
104,17,12,00,2,68,88,2358,1357,2406,1392,2358|2358,1357|1357,2406|2406,1392|1392,9,35,35,0,False,False,8,False,1,0,2,5,True,I-Invoice_InvoiceTotal
105,18,0,Booking.,8,0,66666666,657,1415,873,1454,657|657|657|657|657|657|657|657,1415|1415|1415|1415|1415|1415|1415|1415,873|873|873|873|873|873|873|873,1454|1454|1454|1454|1454|1454|1454|1454,0,39,39,0,False,True,6,False,1,0,0,0,False,O
106,19,0,Performa,8,0,99999999,285,1473,503,1509,285|285|285|285|285|285|285|285,1473|1473|1473|1473|1473|1473|1473|1473,503|503|503|503|503|503|503|503,1509|1509|1509|1509|1509|1509|1509|1509,0,36,36,0,False,False,9,False,1,0,0,0,False,O
107,19,1,No,2,9,99,531,1473,586,1508,531|531,1473|1473,586|586,1508|1508,28,35,35,0,False,False,9,False,1,0,0,1,False,O
108,19,2,:,1,12,9,620,1480,635,1509,620,1480,635,1509,34,29,29,0,False,True,9,True,1,0,0,2,False,O
109,19,3,"6108161536,",11,14,99999999999,660,1477,954,1518,660|660|660|660|660|660|660|660|660|660|660,1477|1477|1477|1477|1477|1477|1477|1477|1477|1477|1477,954|954|954|954|954|954|954|954|954|954|954,1518|1518|1518|1518|1518|1518|1518|1518|1518|1518|1518,25,41,41,0,False,True,9,False,1,0,10,3,True,O
110,19,4,"37,",3,26,999,964,1476,1033,1518,964|964|964,1476|1476|1476,1033|1033|1033,1518|1518|1518,10,42,42,0,False,True,9,False,1,0,2,3,True,O
111,19,5,"32,",3,30,999,1046,1476,1116,1516,1046|1046|1046,1476|1476|1476,1116|1116|1116,1516|1516|1516,13,40,40,0,False,True,9,False,1,0,2,3,True,O
112,19,6,"34,",3,34,999,1129,1476,1198,1516,1129|1129|1129,1476|1476|1476,1198|1198|1198,1516|1516|1516,13,40,40,0,False,True,9,False,1,0,2,3,True,O
113,19,7,"35,",3,38,999,1212,1476,1280,1516,1212|1212|1212,1476|1476|1476,1280|1280|1280,1516|1516|1516,14,40,40,0,False,True,9,False,1,0,2,3,True,O
114,19,8,50,2,42,99,1293,1475,1344,1510,1293|1293,1475|1475,1344|1344,1510|1510,13,35,35,0,False,False,9,False,1,0,2,3,True,O
115,20,0,2,1,0,9,159,1649,185,1686,159,1649,185,1686,0,37,37,0,False,False,9,False,1,0,1,0,True,O
116,20,1,69617,5,2,99999,263,1654,397,1690,263|263|263|263|263,1654|1654|1654|1654|1654,397|397|397|397|397,1690|1690|1690|1690|1690,78,36,36,0,False,False,9,False,1,0,5,1,True,O
117,20,2,25/01/2014,10,8,9999999999,473,1650,746,1688,473|473|473|473|473|473|473|473|473|473,1650|1650|1650|1650|1650|1650|1650|1650|1650|1650,746|746|746|746|746|746|746|746|746|746,1688|1688|1688|1688|1688|1688|1688|1688|1688|1688,76,38,38,0,False,True,9,False,1,0,8,2,False,O
118,20,3,KHARADPADA,10,19,9999999999,779,1650,1056,1684,779|779|779|779|779|779|779|779|779|779,1650|1650|1650|1650|1650|1650|1650|1650|1650|1650,1056|1056|1056|1056|1056|1056|1056|1056|1056|1056,1684|1684|1684|1684|1684|1684|1684|1684|1684|1684,33,34,34,0,True,False,9,False,1,0,0,3,False,O
119,20,4,BHIWANDI,8,30,99999999,1079,1649,1297,1683,1079|1079|1079|1079|1079|1079|1079|1079,1649|1649|1649|1649|1649|1649|1649|1649,1297|1297|1297|1297|1297|1297|1297|1297,1683|1683|1683|1683|1683|1683|1683|1683,23,34,34,0,True,False,9,False,1,0,0,3,False,O
120,20,5,Nilksmal,8,39,44444444,1464,1651,1683,1685,1464|1464|1464|1464|1464|1464|1464|1464,1651|1651|1651|1651|1651|1651|1651|1651,1683|1683|1683|1683|1683|1683|1683|1683,1685|1685|1685|1685|1685|1685|1685|1685,167,34,34,0,False,False,4,False,1,0,0,4,False,O
121,20,6,Assorted,8,48,99999999,1712,1651,1934,1686,1712|1712|1712|1712|1712|1712|1712|1712,1651|1651|1651|1651|1651|1651|1651|1651,1934|1934|1934|1934|1934|1934|1934|1934,1686|1686|1686|1686|1686|1686|1686|1686,29,35,35,0,False,False,9,False,1,0,0,4,False,O
122,20,7,Crates,6,57,999999,1962,1651,2132,1685,1962|1962|1962|1962|1962|1962,1651|1651|1651|1651|1651|1651,2132|2132|2132|2132|2132|2132,1685|1685|1685|1685|1685|1685,28,34,34,0,False,False,9,False,1,0,0,4,False,O
