LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
6,1,Registration,12,4,999999999999,839,350,1020,386,839|839|839|839|839|839|839|839|839|839|839|839,350|350|350|350|350|350|350|350|350|350|350|350,1020|1020|1020|1020|1020|1020|1020|1020|1020|1020|1020|1020,386|386|386|386|386|386|386|386|386|386|386|386,10,36,36,0,False,False,9,False,1,0,0,0,False,O
6,2,#,1,17,9,1033,351,1053,379,1033,351,1053,379,13,28,28,0,False,True,9,False,1,0,0,0,False,O
6,3,87151-6068,10,19,6666666666,1065,352,1354,383,1065|1065|1065|1065|1065|1065|1065|1065|1065|1065,352|352|352|352|352|352|352|352|352|352,1354|1354|1354|1354|1354|1354|1354|1354|1354|1354,383|383|383|383|383|383|383|383|383|383,12,31,31,0,False,True,6,False,1,0,9,0,False,O
6,4,RT000,5,30,66666,1065,352,1354,383,1065|1065|1065|1065|1065,352|352|352|352|352,1354|1354|1354|1354|1354,383|383|383|383|383,-289,31,31,0,False,False,6,False,1,0,3,0,False,O
7,0,Soldito,7,0,8888888,643,466,783,516,643|643|643|643|643|643|643,466|466|466|466|466|466|466,783|783|783|783|783|783|783,516|516|516|516|516|516|516,0,50,50,0,False,False,8,False,1,0,0,0,False,O
7,1,Shipito,7,8,7777777,1704,476,1843,528,1704|1704|1704|1704|1704|1704|1704,476|476|476|476|476|476|476,1843|1843|1843|1843|1843|1843|1843,528|528|528|528|528|528|528,921,52,52,0,False,False,7,False,1,0,0,1,False,O
8,0,Chrysler,8,0,99999999,193,553,338,593,193|193|193|193|193|193|193|193,553|553|553|553|553|553|553|553,338|338|338|338|338|338|338|338,593|593|593|593|593|593|593|593,0,40,40,0,False,False,9,False,1,0,0,0,False,B-PS_CustomerAddressRecipient
8,1,LLC,3,9,999,347,554,409,589,347|347|347,554|554|554,409|409|409,589|589|589,9,35,35,0,True,False,9,False,1,0,0,0,False,I-PS_CustomerAddressRecipient
8,2,KOKOMO,6,13,999999,1281,563,1432,597,1281|1281|1281|1281|1281|1281,563|563|563|563|563|563,1432|1432|1432|1432|1432|1432,597|597|597|597|597|597,872,34,34,0,True,False,9,False,1,0,0,1,False,B-PS_ShippingAddressRecipient
8,3,TRANSMISSION,12,20,999999999999,1442,563,1706,596,1442|1442|1442|1442|1442|1442|1442|1442|1442|1442|1442|1442,563|563|563|563|563|563|563|563|563|563|563|563,1706|1706|1706|1706|1706|1706|1706|1706|1706|1706|1706|1706,596|596|596|596|596|596|596|596|596|596|596|596,10,33,33,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddressRecipient
8,4,PLANT,5,33,99999,1717,564,1824,597,1717|1717|1717|1717|1717,564|564|564|564|564,1824|1824|1824|1824|1824,597|597|597|597|597,11,33,33,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddressRecipient
9,0,Chrysler,8,0,99999999,193,600,336,639,193|193|193|193|193|193|193|193,600|600|600|600|600|600|600|600,336|336|336|336|336|336|336|336,639|639|639|639|639|639|639|639,0,39,39,0,False,False,9,False,1,0,0,0,False,I-PS_CustomerAddressRecipient
9,1,Accounts,8,9,99999999,344,602,498,634,344|344|344|344|344|344|344|344,602|602|602|602|602|602|602|602,498|498|498|498|498|498|498|498,634|634|634|634|634|634|634|634,8,32,32,0,False,False,9,False,1,0,0,0,False,I-PS_CustomerAddressRecipient
9,2,Payable,7,18,9999999,509,602,639,641,509|509|509|509|509|509|509,602|602|602|602|602|602|602,639|639|639|639|639|639|639,641|641|641|641|641|641|641,11,39,39,0,False,False,9,False,1,0,0,0,False,I-PS_CustomerAddressRecipient
9,3,2401,4,26,9999,1281,610,1362,642,1281|1281|1281|1281,610|610|610|610,1362|1362|1362|1362,642|642|642|642,642,32,32,0,False,False,9,False,1,0,4,1,True,B-PS_ShippingAddress
9,4,S,1,31,9,1376,610,1399,642,1376,610,1399,642,14,32,32,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddress
9,5,REED,4,33,9999,1410,609,1500,641,1410|1410|1410|1410,609|609|609|609,1500|1500|1500|1500,641|641|641|641,11,32,32,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddress
9,6,ROAD,4,38,9999,1511,610,1608,641,1511|1511|1511|1511,610|610|610|610,1608|1608|1608|1608,641|641|641|641,11,31,31,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddress
10,0,PO,2,0,99,193,646,240,678,193|193,646|646,240|240,678|678,0,32,32,0,True,False,9,False,1,0,0,0,False,B-PS_CustomerAddress
10,1,Box,3,3,999,252,647,316,679,252|252|252,647|647|647,316|316|316,679|679|679,12,32,32,0,False,False,9,False,1,0,0,0,False,I-PS_CustomerAddress
10,2,537927,6,7,999999,328,647,455,680,328|328|328|328|328|328,647|647|647|647|647|647,455|455|455|455|455|455,680|680|680|680|680|680,12,33,33,0,False,False,9,False,1,0,6,0,True,I-PS_CustomerAddress
10,3,"KOKOMO,",7,14,9999999,1281,656,1444,692,1281|1281|1281|1281|1281|1281|1281,656|656|656|656|656|656|656,1444|1444|1444|1444|1444|1444|1444,692|692|692|692|692|692|692,826,36,36,0,False,True,9,False,1,0,0,1,False,I-PS_ShippingAddress
10,4,IN,2,22,99,1455,655,1493,687,1455|1455,655|655,1493|1493,687|687,11,32,32,0,True,False,9,False,1,0,0,1,False,I-PS_ShippingAddress
11,0,"Livonia,",8,0,88888888,194,691,324,729,194|194|194|194|194|194|194|194,691|691|691|691|691|691|691|691,324|324|324|324|324|324|324|324,729|729|729|729|729|729|729|729,0,38,38,0,False,True,8,False,1,0,0,0,False,I-PS_CustomerAddress
11,1,MI,2,9,99,337,693,379,726,337|337,693|693,379|379,726|726,13,33,33,0,True,False,9,False,1,0,0,0,False,I-PS_CustomerAddress
11,2,469027902,9,12,999999999,1281,702,1470,734,1281|1281|1281|1281|1281|1281|1281|1281|1281,702|702|702|702|702|702|702|702|702,1470|1470|1470|1470|1470|1470|1470|1470|1470,734|734|734|734|734|734|734|734|734,902,32,32,0,False,False,9,False,1,0,9,1,True,I-PS_ShippingAddress
12,0,48153-7927,10,0,9999999999,192,739,403,771,192|192|192|192|192|192|192|192|192|192,739|739|739|739|739|739|739|739|739|739,403|403|403|403|403|403|403|403|403|403,771|771|771|771|771|771|771|771|771|771,0,32,32,0,False,True,9,False,1,0,9,0,False,I-PS_CustomerAddress
13,0,Location,8,0,99999999,1282,794,1432,826,1282|1282|1282|1282|1282|1282|1282|1282,794|794|794|794|794|794|794|794,1432|1432|1432|1432|1432|1432|1432|1432,826|826|826|826|826|826|826|826,0,32,32,0,False,False,9,False,1,0,0,0,False,O
13,1,:,1,8,9,1282,794,1432,826,1282,794,1432,826,-150,32,32,0,False,True,9,True,1,0,0,1,False,O
13,2,05305,5,10,99999,1446,792,1551,825,1446|1446|1446|1446|1446,792|792|792|792|792,1551|1551|1551|1551|1551,825|825|825|825|825,14,33,33,0,False,False,9,False,1,0,5,2,True,O
14,0,Dock,4,0,9999,1283,840,1375,872,1283|1283|1283|1283,840|840|840|840,1375|1375|1375|1375,872|872|872|872,0,32,32,0,False,False,9,False,1,0,0,0,False,O
14,1,:,1,4,9,1283,840,1375,872,1283,840,1375,872,-92,32,32,0,False,True,9,True,1,0,0,1,False,O
14,2,21,2,6,99,1390,840,1431,872,1390|1390,840|840,1431|1431,872|872,15,32,32,0,False,False,9,False,1,0,2,2,True,B-PS_DockCode
15,0,SHIPTVIA,8,0,22222222,371,1002,511,1046,371|371|371|371|371|371|371|371,1002|1002|1002|1002|1002|1002|1002|1002,511|511|511|511|511|511|511|511,1046|1046|1046|1046|1046|1046|1046|1046,0,44,44,0,True,False,2,False,1,0,0,0,False,O
15,1,Supplier!ID,11,9,55555555555,886,1005,1077,1048,886|886|886|886|886|886|886|886|886|886|886,1005|1005|1005|1005|1005|1005|1005|1005|1005|1005|1005,1077|1077|1077|1077|1077|1077|1077|1077|1077|1077|1077,1048|1048|1048|1048|1048|1048|1048|1048|1048|1048|1048,375,43,43,0,False,True,5,False,1,0,0,1,False,O
15,2,Customer,8,21,99999999,1364,1013,1522,1047,1364|1364|1364|1364|1364|1364|1364|1364,1013|1013|1013|1013|1013|1013|1013|1013,1522|1522|1522|1522|1522|1522|1522|1522,1047|1047|1047|1047|1047|1047|1047|1047,287,34,34,0,False,False,9,False,1,0,0,2,False,O
15,3,Contact,7,30,9999999,1530,1011,1660,1050,1530|1530|1530|1530|1530|1530|1530,1011|1011|1011|1011|1011|1011|1011,1660|1660|1660|1660|1660|1660|1660,1050|1050|1050|1050|1050|1050|1050,8,39,39,0,False,False,9,False,1,0,0,2,False,O
15,4,Customer,8,38,55555555,1887,1006,2190,1048,1887|1887|1887|1887|1887|1887|1887|1887,1006|1006|1006|1006|1006|1006|1006|1006,2190|2190|2190|2190|2190|2190|2190|2190,1048|1048|1048|1048|1048|1048|1048|1048,227,42,42,0,False,False,5,False,1,0,0,3,False,O
15,5,Phone,5,47,55555,1887,1006,2190,1048,1887|1887|1887|1887|1887,1006|1006|1006|1006|1006,2190|2190|2190|2190|2190,1048|1048|1048|1048|1048,-303,42,42,0,False,False,5,False,1,0,0,3,False,O
16,0,Your,4,0,9999,349,1084,427,1117,349|349|349|349,1084|1084|1084|1084,427|427|427|427,1117|1117|1117|1117,0,33,33,0,False,False,9,False,1,0,0,0,False,B-PS_CarrierName
16,1,Truck,5,5,99999,435,1084,530,1118,435|435|435|435|435,1084|1084|1084|1084|1084,530|530|530|530|530,1118|1118|1118|1118|1118,8,34,34,0,False,False,9,False,1,0,0,0,False,I-PS_CarrierName
16,2,55911C,6,11,999999,912,1088,1042,1123,912|912|912|912|912|912,1088|1088|1088|1088|1088|1088,1042|1042|1042|1042|1042|1042,1123|1123|1123|1123|1123|1123,382,35,35,0,False,False,9,False,1,0,5,1,False,B-PS_SupplierCode
17,0,UNIT,4,0,4444,396,1216,474,1252,396|396|396|396,1216|1216|1216|1216,474|474|474|474,1252|1252|1252|1252,0,36,36,0,True,False,4,False,1,0,0,0,False,O
17,1,Item,4,5,5555,646,1213,782,1257,646|646|646|646,1213|1213|1213|1213,782|782|782|782,1257|1257|1257|1257,172,44,44,0,False,False,5,False,1,0,0,1,False,O
17,2,No,2,10,55,646,1213,782,1257,646|646,1213|1213,782|782,1257|1257,-136,44,44,0,False,False,5,False,1,0,0,1,False,O
17,3,Description,11,13,99999999999,1323,1222,1502,1259,1323|1323|1323|1323|1323|1323|1323|1323|1323|1323|1323,1222|1222|1222|1222|1222|1222|1222|1222|1222|1222|1222,1502|1502|1502|1502|1502|1502|1502|1502|1502|1502|1502,1259|1259|1259|1259|1259|1259|1259|1259|1259|1259|1259,541,37,37,0,False,False,9,False,1,0,0,2,False,O
17,4,CustPo,6,25,333333,2038,1208,2175,1251,2038|2038|2038|2038|2038|2038,1208|1208|1208|1208|1208|1208,2175|2175|2175|2175|2175|2175,1251|1251|1251|1251|1251|1251,536,43,43,0,False,False,3,False,1,0,0,3,False,O
18,0,1416,4,0,9999,275,1282,353,1312,275|275|275|275,1282|1282|1282|1282,353|353|353|353,1312|1312|1312|1312,0,30,30,0,False,False,9,False,1,0,4,0,True,O
18,1,EA,2,5,99,414,1281,459,1311,414|414,1281|1281,459|459,1311|1311,61,30,30,0,True,False,9,False,1,0,0,1,False,O
18,2,52854450AA,10,8,9999999999,519,1282,720,1313,519|519|519|519|519|519|519|519|519|519,1282|1282|1282|1282|1282|1282|1282|1282|1282|1282,720|720|720|720|720|720|720|720|720|720,1313|1313|1313|1313|1313|1313|1313|1313|1313|1313,60,31,31,0,False,False,9,False,1,0,8,2,False,O
18,3,Baffle,6,19,999999,910,1283,997,1314,910|910|910|910|910|910,1283|1283|1283|1283|1283|1283,997|997|997|997|997|997,1314|1314|1314|1314|1314|1314,190,31,31,0,False,False,9,False,1,0,0,3,False,O
18,4,Oil,3,26,777,1030,1284,1073,1314,1030|1030|1030,1284|1284|1284,1073|1073|1073,1314|1314|1314,33,30,30,0,False,False,7,False,1,0,0,3,False,O
18,5,10051169,8,30,99999999,1919,1279,2072,1309,1919|1919|1919|1919|1919|1919|1919|1919,1279|1279|1279|1279|1279|1279|1279|1279,2072|2072|2072|2072|2072|2072|2072|2072,1309|1309|1309|1309|1309|1309|1309|1309,846,30,30,0,False,False,9,False,1,0,8,4,True,O
19,0,59,2,0,99,313,1334,355,1365,313|313,1334|1334,355|355,1365|1365,0,31,31,0,False,False,9,False,1,0,2,0,True,O
19,1,EA,2,3,99,414,1333,461,1364,414|414,1333|1333,461|461,1364|1364,59,31,31,0,True,False,9,False,1,0,0,1,False,O
19,2,00000EXP,8,6,99999999,519,1334,679,1364,519|519|519|519|519|519|519|519,1334|1334|1334|1334|1334|1334|1334|1334,679|679|679|679|679|679|679|679,1364|1364|1364|1364|1364|1364|1364|1364,58,30,30,0,False,False,9,False,1,0,5,2,False,O
19,3,Domestic,8,15,99999999,910,1336,1053,1366,910|910|910|910|910|910|910|910,1336|1336|1336|1336|1336|1336|1336|1336,1053|1053|1053|1053|1053|1053|1053|1053,1366|1366|1366|1366|1366|1366|1366|1366,231,30,30,0,False,False,9,False,1,0,0,3,False,O
19,4,Packaging,9,24,999999999,1062,1336,1214,1373,1062|1062|1062|1062|1062|1062|1062|1062|1062,1336|1336|1336|1336|1336|1336|1336|1336|1336,1214|1214|1214|1214|1214|1214|1214|1214|1214,1373|1373|1373|1373|1373|1373|1373|1373|1373,9,37,37,0,False,False,9,False,1,0,0,3,False,O
19,5,as,2,34,99,1224,1342,1259,1366,1224|1224,1342|1342,1259|1259,1366|1366,10,24,24,0,False,False,9,False,1,0,0,3,False,O
19,6,per,3,37,999,1267,1342,1320,1373,1267|1267|1267,1342|1342|1342,1320|1320|1320,1373|1373|1373,8,31,31,0,False,False,9,False,1,0,0,3,False,O
19,7,092,3,41,999,1328,1336,1386,1366,1328|1328|1328,1336|1336|1336,1386|1386|1386,1366|1366|1366,8,30,30,0,False,False,9,False,1,0,3,3,True,O
19,8,Clause,6,45,999999,1395,1335,1496,1366,1395|1395|1395|1395|1395|1395,1335|1335|1335|1335|1335|1335,1496|1496|1496|1496|1496|1496,1366|1366|1366|1366|1366|1366,9,31,31,0,False,False,9,False,1,0,0,3,False,O
20,0,All,3,0,999,546,2969,590,3003,546|546|546,2969|2969|2969,590|590|590,3003|3003|3003,0,34,34,0,False,False,9,False,1,0,0,0,False,O
20,1,of,2,4,99,601,2968,637,3002,601|601,2968|2968,637|637,3002|3002,11,34,34,0,False,False,9,False,1,0,0,0,False,O
20,2,the,3,7,999,644,2968,701,3001,644|644|644,2968|2968|2968,701|701|701,3001|3001|3001,7,33,33,0,False,False,9,False,1,0,0,0,False,O
20,3,unmarked,8,11,99999999,711,2963,883,2999,711|711|711|711|711|711|711|711,2963|2963|2963|2963|2963|2963|2963|2963,883|883|883|883|883|883|883|883,2999|2999|2999|2999|2999|2999|2999|2999,10,36,36,0,False,False,9,False,1,0,0,0,False,O
20,4,wood,4,20,9999,892,2961,983,2995,892|892|892|892,2961|2961|2961|2961,983|983|983|983,2995|2995|2995|2995,9,34,34,0,False,False,9,False,1,0,0,0,False,O
20,5,packaging,9,25,999999999,994,2960,1162,3001,994|994|994|994|994|994|994|994|994,2960|2960|2960|2960|2960|2960|2960|2960|2960,1162|1162|1162|1162|1162|1162|1162|1162|1162,3001|3001|3001|3001|3001|3001|3001|3001|3001,11,41,41,0,False,False,9,False,1,0,0,0,False,O
20,6,In,2,35,77,1174,2959,1205,2992,1174|1174,2959|2959,1205|1205,2992|2992,12,33,33,0,False,False,7,False,1,0,0,0,False,O
20,7,this,4,38,9999,1217,2957,1278,2991,1217|1217|1217|1217,2957|2957|2957|2957,1278|1278|1278|1278,2991|2991|2991|2991,12,34,34,0,False,False,9,False,1,0,0,0,False,O
20,8,shipment,8,43,99999999,1289,2956,1445,2995,1289|1289|1289|1289|1289|1289|1289|1289,2956|2956|2956|2956|2956|2956|2956|2956,1445|1445|1445|1445|1445|1445|1445|1445,2995|2995|2995|2995|2995|2995|2995|2995,11,39,39,0,False,False,9,False,1,0,0,0,False,O
20,9,Is,2,52,66,1454,2954,1482,2987,1454|1454,2954|2954,1482|1482,2987|2987,9,33,33,0,False,False,6,False,1,0,0,0,False,O
20,10,of,2,55,99,1491,2953,1527,2986,1491|1491,2953|2953,1527|1527,2986|2986,9,33,33,0,False,False,9,False,1,0,0,0,False,O
20,11,Mexican,7,58,9999999,1535,2953,1670,2986,1535|1535|1535|1535|1535|1535|1535,2953|2953|2953|2953|2953|2953|2953,1670|1670|1670|1670|1670|1670|1670,2986|2986|2986|2986|2986|2986|2986,8,33,33,0,False,False,9,False,1,0,0,0,False,O
20,12,and,3,66,999,1681,2952,1793,2990,1681|1681|1681,2952|2952|2952,1793|1793|1793,2990|2990|2990,11,38,38,0,False,False,9,False,1,0,0,0,False,O
20,13,/,1,69,9,1681,2952,1793,2990,1681,2952,1793,2990,-112,38,38,0,False,True,9,True,1,0,0,0,False,O
20,14,or,2,70,99,1681,2952,1793,2990,1681|1681,2952|2952,1793|1793,2990|2990,-112,38,38,0,False,False,9,False,1,0,0,0,False,O
20,15,US,2,73,99,1803,2952,1852,2985,1803|1803,2952|2952,1852|1852,2985|2985,10,33,33,0,True,False,9,False,1,0,0,0,False,O
20,16,origin.,7,76,9999999,1861,2953,1967,2992,1861|1861|1861|1861|1861|1861|1861,2953|2953|2953|2953|2953|2953|2953,1967|1967|1967|1967|1967|1967|1967,2992|2992|2992|2992|2992|2992|2992,9,39,39,0,False,True,9,False,1,0,0,0,False,O
21,0,#,1,0,9,1821,3055,1845,3084,1821,3055,1845,3084,0,29,29,0,False,True,9,False,1,0,0,0,False,O
21,1,of,2,2,99,1857,3053,1892,3086,1857|1857,3053|3053,1892|1892,3086|3086,12,33,33,0,False,False,9,False,1,0,0,0,False,O
21,2,Skids,5,5,99999,1901,3053,2172,3092,1901|1901|1901|1901|1901,3053|3053|3053|3053|3053,2172|2172|2172|2172|2172,3092|3092|3092|3092|3092,9,39,39,0,False,False,9,False,1,0,0,0,False,O
21,3,/,1,10,9,1901,3053,2172,3092,1901,3053,2172,3092,-271,39,39,0,False,True,9,True,1,0,0,0,False,O
21,4,Packages,8,11,99999999,1901,3053,2172,3092,1901|1901|1901|1901|1901|1901|1901|1901,3053|3053|3053|3053|3053|3053|3053|3053,2172|2172|2172|2172|2172|2172|2172|2172,3092|3092|3092|3092|3092|3092|3092|3092,-271,39,39,0,False,False,9,False,1,0,0,0,False,O
21,5,:,1,19,9,1901,3053,2172,3092,1901,3053,2172,3092,-271,39,39,0,False,True,9,True,1,0,0,1,False,O
21,6,1/59,4,21,9999,2189,3052,2264,3089,2189|2189|2189|2189,3052|3052|3052|3052,2264|2264|2264|2264,3089|3089|3089|3089,17,37,37,0,False,True,9,False,1,0,3,2,False,O
22,0,Gross,5,0,99999,1713,3115,1809,3148,1713|1713|1713|1713|1713,3115|3115|3115|3115|3115,1809|1809|1809|1809|1809,3148|3148|3148|3148|3148,0,33,33,0,False,False,9,False,1,0,0,0,False,O
22,1,Weight,6,6,999999,1818,3115,1947,3155,1818|1818|1818|1818|1818|1818,3115|3115|3115|3115|3115|3115,1947|1947|1947|1947|1947|1947,3155|3155|3155|3155|3155|3155,9,40,40,0,False,False,9,False,1,0,0,0,False,O
22,2,:,1,12,9,1818,3115,1947,3155,1818,3115,1947,3155,-129,40,40,0,False,True,9,True,1,0,0,1,False,O
