LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
2,3,to,2,13,99,1019,142,1052,173,1019|1019,142|142,1052|1052,173|173,6,31,31,0,False,False,9,False,1,0,0,1,False,O
2,4,certify,7,16,9999999,1059,141,1152,175,1059|1059|1059|1059|1059|1059|1059,141|141|141|141|141|141|141,1152|1152|1152|1152|1152|1152|1152,175|175|175|175|175|175|175,7,34,34,0,False,False,9,False,1,0,0,1,False,O
2,5,that,4,24,9999,1158,141,1219,172,1158|1158|1158|1158,141|141|141|141,1219|1219|1219|1219,172|172|172|172,6,31,31,0,False,False,9,False,1,0,0,1,False,O
2,6,the,3,29,999,1225,142,1274,173,1225|1225|1225,142|142|142,1274|1274|1274,173|173|173,6,31,31,0,False,False,9,False,1,0,0,1,False,O
2,7,herein-named,12,33,999999999999,1280,143,1491,176,1280|1280|1280|1280|1280|1280|1280|1280|1280|1280|1280|1280,143|143|143|143|143|143|143|143|143|143|143|143,1491|1491|1491|1491|1491|1491|1491|1491|1491|1491|1491|1491,176|176|176|176|176|176|176|176|176|176|176|176,6,33,33,0,False,True,9,False,1,0,0,1,False,O
2,8,materials,9,46,999999999,1497,146,1639,178,1497|1497|1497|1497|1497|1497|1497|1497|1497,146|146|146|146|146|146|146|146|146,1639|1639|1639|1639|1639|1639|1639|1639|1639,178|178|178|178|178|178|178|178|178,6,32,32,0,False,False,9,False,1,0,0,1,False,O
2,9,are,3,56,999,1646,149,1696,176,1646|1646|1646,149|149|149,1696|1696|1696,176|176|176,7,27,27,0,False,False,9,False,1,0,0,1,False,O
2,10,property,8,60,99999999,1703,147,1829,179,1703|1703|1703|1703|1703|1703|1703|1703,147|147|147|147|147|147|147|147,1829|1829|1829|1829|1829|1829|1829|1829,179|179|179|179|179|179|179|179,7,32,32,0,False,False,9,False,1,0,0,1,False,O
2,11,"classified,",11,69,77777777777,1835,144,1986,175,1835|1835|1835|1835|1835|1835|1835|1835|1835|1835|1835,144|144|144|144|144|144|144|144|144|144|144,1986|1986|1986|1986|1986|1986|1986|1986|1986|1986|1986,175|175|175|175|175|175|175|175|175|175|175,6,31,31,0,False,True,7,False,1,0,0,1,False,O
2,12,"described,",10,81,7777777777,1994,143,2148,175,1994|1994|1994|1994|1994|1994|1994|1994|1994|1994,143|143|143|143|143|143|143|143|143|143,2148|2148|2148|2148|2148|2148|2148|2148|2148|2148,175|175|175|175|175|175|175|175|175|175,8,32,32,0,False,True,7,False,1,0,0,1,False,O
2,13,packaged.,9,92,666666666,2159,145,2311,179,2159|2159|2159|2159|2159|2159|2159|2159|2159,145|145|145|145|145|145|145|145|145,2311|2311|2311|2311|2311|2311|2311|2311|2311,179|179|179|179|179|179|179|179|179,11,34,34,0,False,True,6,False,1,0,0,1,False,O
3,0,marked,6,0,999999,913,172,1030,200,913|913|913|913|913|913,172|172|172|172|172|172,1030|1030|1030|1030|1030|1030,200|200|200|200|200|200,0,28,28,0,False,False,9,False,1,0,0,0,False,O
3,1,and,3,7,999,1038,170,1094,199,1038|1038|1038,170|170|170,1094|1094|1094,199|199|199,8,29,29,0,False,False,9,False,1,0,0,0,False,O
3,2,labeled,7,11,9999999,1102,171,1212,200,1102|1102|1102|1102|1102|1102|1102,171|171|171|171|171|171|171,1212|1212|1212|1212|1212|1212|1212,200|200|200|200|200|200|200,8,29,29,0,False,False,9,False,1,0,0,0,False,O
3,3,and,3,19,999,1221,173,1278,201,1221|1221|1221,173|173|173,1278|1278|1278,201|201|201,9,28,28,0,False,False,9,False,1,0,0,0,False,O
3,4,are,3,23,999,1287,176,1336,202,1287|1287|1287,176|176|176,1336|1336|1336,202|202|202,9,26,26,0,False,False,9,False,1,0,0,0,False,O
3,5,in,2,27,99,1345,177,1372,203,1345|1345,177|177,1372|1372,203|203,9,26,26,0,False,False,9,False,1,0,0,0,False,O
3,6,proper,6,30,999999,1379,178,1479,206,1379|1379|1379|1379|1379|1379,178|178|178|178|178|178,1479|1479|1479|1479|1479|1479,206|206|206|206|206|206,7,28,28,0,False,False,9,False,1,0,0,0,False,O
3,7,condition,9,37,999999999,1487,176,1621,206,1487|1487|1487|1487|1487|1487|1487|1487|1487,176|176|176|176|176|176|176|176|176,1621|1621|1621|1621|1621|1621|1621|1621|1621,206|206|206|206|206|206|206|206|206,8,30,30,0,False,False,9,False,1,0,0,0,False,O
3,8,for,3,47,999,1628,176,1672,205,1628|1628|1628,176|176|176,1672|1672|1672,205|205|205,7,29,29,0,False,False,9,False,1,0,0,0,False,O
3,9,transportation,14,51,99999999999999,1678,176,1886,208,1678|1678|1678|1678|1678|1678|1678|1678|1678|1678|1678|1678|1678|1678,176|176|176|176|176|176|176|176|176|176|176|176|176|176,1886|1886|1886|1886|1886|1886|1886|1886|1886|1886|1886|1886|1886|1886,208|208|208|208|208|208|208|208|208|208|208|208|208|208,6,32,32,0,False,False,9,False,1,0,0,0,False,O
3,10,according,9,66,999999999,1894,175,2043,207,1894|1894|1894|1894|1894|1894|1894|1894|1894,175|175|175|175|175|175|175|175|175,2043|2043|2043|2043|2043|2043|2043|2043|2043,207|207|207|207|207|207|207|207|207,8,32,32,0,False,False,9,False,1,0,0,0,False,O
3,11,to,2,76,99,2048,173,2079,200,2048|2048,173|173,2079|2079,200|200,5,27,27,0,False,False,9,False,1,0,0,0,False,O
3,12,the,3,79,999,2087,172,2135,200,2087|2087|2087,172|172|172,2135|2135|2135,200|200|200,8,28,28,0,False,False,9,False,1,0,0,0,False,O
3,13,applicable,10,83,9999999999,2144,175,2294,205,2144|2144|2144|2144|2144|2144|2144|2144|2144|2144,175|175|175|175|175|175|175|175|175|175,2294|2294|2294|2294|2294|2294|2294|2294|2294|2294,205|205|205|205|205|205|205|205|205|205,9,30,30,0,False,False,9,False,1,0,0,0,False,O
4,0,regulations,11,0,99999999999,913,199,1080,233,913|913|913|913|913|913|913|913|913|913|913,199|199|199|199|199|199|199|199|199|199|199,1080|1080|1080|1080|1080|1080|1080|1080|1080|1080|1080,233|233|233|233|233|233|233|233|233|233|233,0,34,34,0,False,False,9,False,1,0,0,0,False,O
4,1,of,2,12,99,1088,197,1121,227,1088|1088,197|197,1121|1121,227|227,8,30,30,0,False,False,9,False,1,0,0,0,False,O
4,2,the,3,15,999,1125,201,1177,226,1125|1125|1125,201|201|201,1177|1177|1177,226|226|226,4,25,25,0,False,False,9,False,1,0,0,0,False,O
4,3,department,10,19,9999999999,1182,198,1358,232,1182|1182|1182|1182|1182|1182|1182|1182|1182|1182,198|198|198|198|198|198|198|198|198|198,1358|1358|1358|1358|1358|1358|1358|1358|1358|1358,232|232|232|232|232|232|232|232|232|232,5,34,34,0,False,False,9,False,1,0,0,0,False,O
4,4,of,2,30,99,1363,203,1395,230,1363|1363,203|203,1395|1395,230|230,5,27,27,0,False,False,9,False,1,0,0,0,False,O
4,5,transportation,14,33,88888888888888,1401,204,1610,237,1401|1401|1401|1401|1401|1401|1401|1401|1401|1401|1401|1401|1401|1401,204|204|204|204|204|204|204|204|204|204|204|204|204|204,1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610|1610,237|237|237|237|237|237|237|237|237|237|237|237|237|237,6,33,33,0,False,False,8,False,1,0,0,0,False,O
5,0,er,2,0,55,372,298,437,337,372|372,298|298,437|437,337|337,0,39,39,0,False,False,5,False,1,0,0,0,False,O
5,1,Code,4,3,9999,446,281,583,326,446|446|446|446,281|281|281|281,583|583|583|583,326|326|326|326,9,45,45,0,False,False,9,False,1,0,0,0,False,O
5,2,:,1,7,9,446,281,583,326,446,281,583,326,-137,45,45,0,False,True,9,True,1,0,0,1,False,O
5,3,19593T,6,9,999999,599,272,767,318,599|599|599|599|599|599,272|272|272|272|272|272,767|767|767|767|767|767,318|318|318|318|318|318,16,46,46,0,False,False,9,False,1,0,5,2,False,O
5,4,BOL,3,16,999,1220,272,1455,313,1220|1220|1220,272|272|272,1455|1455|1455,313|313|313,453,41,41,0,True,False,9,False,1,0,0,3,False,O
5,5,/,1,19,9,1220,272,1455,313,1220,272,1455,313,-235,41,41,0,False,True,9,True,1,0,0,3,False,O
5,6,SID#,4,20,9999,1220,272,1455,313,1220|1220|1220|1220,272|272|272|272,1455|1455|1455|1455,313|313|313|313,-235,41,41,0,False,True,9,False,1,0,0,3,False,O
5,7,73310560,8,25,99999999,1547,276,1735,312,1547|1547|1547|1547|1547|1547|1547|1547,276|276|276|276|276|276|276|276,1735|1735|1735|1735|1735|1735|1735|1735,312|312|312|312|312|312|312|312,92,36,36,0,False,False,9,False,1,0,8,4,True,B-PS_BolNo
5,8,DATE,4,34,9999,1796,274,1916,310,1796|1796|1796|1796,274|274|274|274,1916|1916|1916|1916,310|310|310|310,61,36,36,0,True,False,9,False,1,0,0,5,False,O
5,9,01/04/2023,10,39,9999999999,1944,271,2156,307,1944|1944|1944|1944|1944|1944|1944|1944|1944|1944,271|271|271|271|271|271|271|271|271|271,2156|2156|2156|2156|2156|2156|2156|2156|2156|2156,307|307|307|307|307|307|307|307|307|307,28,36,36,0,False,True,9,False,1,0,8,5,False,B-PS_ShipDate
6,0,atomotive,9,0,777777777,316,339,590,393,316|316|316|316|316|316|316|316|316,339|339|339|339|339|339|339|339|339,590|590|590|590|590|590|590|590|590,393|393|393|393|393|393|393|393|393,0,54,54,0,False,False,7,False,1,0,0,0,False,O
6,1,Inc.,4,10,9999,619,335,728,373,619|619|619|619,335|335|335|335,728|728|728|728,373|373|373|373,29,38,38,0,False,True,9,False,1,0,0,0,False,O
6,2,Port,4,15,9999,769,329,883,367,769|769|769|769,329|329|329|329,883|883|883|883,367|367|367|367,41,38,38,0,False,False,9,False,1,0,0,1,False,O
6,3,Huron#8,7,20,9999999,916,324,1122,363,916|916|916|916|916|916|916,324|324|324|324|324|324|324,1122|1122|1122|1122|1122|1122|1122,363|363|363|363|363|363|363,33,39,39,0,False,True,9,False,1,0,1,1,False,O
6,4,PRO,3,28,999,1220,326,1427,367,1220|1220|1220,326|326|326,1427|1427|1427,367|367|367,98,41,41,0,True,False,9,False,1,0,0,2,False,O
6,5,/,1,31,9,1220,326,1427,367,1220,326,1427,367,-207,41,41,0,False,True,9,True,1,0,0,2,False,O
6,6,SLI,3,32,999,1220,326,1427,367,1220|1220|1220,326|326|326,1427|1427|1427,367|367|367,-207,41,41,0,True,False,9,False,1,0,0,2,False,O
6,7,#,1,36,9,1462,327,1486,368,1462,327,1486,368,35,41,41,0,False,True,9,False,1,0,0,3,False,O
6,8,01042023,8,38,99999999,1641,327,1880,365,1641|1641|1641|1641|1641|1641|1641|1641,327|327|327|327|327|327|327|327,1880|1880|1880|1880|1880|1880|1880|1880,365|365|365|365|365|365|365|365,155,38,38,0,False,False,9,False,1,0,8,4,True,O
7,0,Street,6,0,999999,332,398,499,444,332|332|332|332|332|332,398|398|398|398|398|398,499|499|499|499|499|499,444|444|444|444|444|444,0,46,46,0,False,False,9,False,1,0,0,0,False,O
7,1,SCAC,4,7,9999,1219,380,1339,419,1219|1219|1219|1219,380|380|380|380,1339|1339|1339|1339,419|419|419|419,720,39,39,0,True,False,9,False,1,0,0,1,False,O
7,2,CLIJ,4,12,9999,1638,382,1761,421,1638|1638|1638|1638,382|382|382|382,1761|1761|1761|1761,421|421|421|421,299,39,39,0,True,False,9,False,1,0,0,2,False,B-PS_CarrierName
8,0,"on,",3,0,999,247,471,325,509,247|247|247,471|471|471,325|325|325,509|509|509,0,38,38,0,False,True,9,False,1,0,0,0,False,O
8,1,MI,2,4,99,356,453,414,494,356|356,453|453,414|414,494|494,31,41,41,0,True,False,9,False,1,0,0,0,False,O
8,2,48060,5,7,99999,444,443,589,487,444|444|444|444|444,443|443|443|443|443,589|589|589|589|589,487|487|487|487|487,30,44,44,0,False,False,9,False,1,0,5,0,True,O
8,3,US,2,13,99,618,439,677,480,618|618,439|439,677|677,480|480,29,41,41,0,True,False,9,False,1,0,0,0,False,O
8,4,TRAILER,7,16,9999999,1218,435,1430,474,1218|1218|1218|1218|1218|1218|1218,435|435|435|435|435|435|435,1430|1430|1430|1430|1430|1430|1430,474|474|474|474|474|474|474,541,39,39,0,True,False,9,False,1,0,0,1,False,O
8,5,#,1,24,9,1462,435,1486,478,1462,435,1486,478,32,43,43,0,False,True,9,False,1,0,0,1,False,O
8,6,51245,5,26,99999,1641,435,1789,475,1641|1641|1641|1641|1641,435|435|435|435|435,1789|1789|1789|1789|1789,475|475|475|475|475,155,40,40,0,False,False,9,False,1,0,5,2,True,B-PS_TrailerName
9,0,Special,7,0,9999999,247,509,385,564,247|247|247|247|247|247|247,509|509|509|509|509|509|509,385|385|385|385|385|385|385,564|564|564|564|564|564|564,0,55,55,0,False,False,9,False,1,0,0,0,False,O
9,1,Instructions,12,8,999999999999,390,498,638,543,390|390|390|390|390|390|390|390|390|390|390|390,498|498|498|498|498|498|498|498|498|498|498|498,638|638|638|638|638|638|638|638|638|638|638|638,543|543|543|543|543|543|543|543|543|543|543|543,5,45,45,0,False,False,9,False,1,0,0,0,False,O
9,2,:,1,20,9,390,498,638,543,390,498,638,543,-248,45,45,0,False,True,9,True,1,0,0,1,False,O
9,3,SEAL,4,22,9999,1219,489,1340,527,1219|1219|1219|1219,489|489|489|489,1340|1340|1340|1340,527|527|527|527,581,38,38,0,True,False,9,False,1,0,0,2,False,O
9,4,#,1,27,9,1371,489,1397,530,1371,489,1397,530,31,41,41,0,False,True,9,False,1,0,0,2,False,O
9,5,15988150,8,29,99999999,1642,488,1879,527,1642|1642|1642|1642|1642|1642|1642|1642,488|488|488|488|488|488|488|488,1879|1879|1879|1879|1879|1879|1879|1879,527|527|527|527|527|527|527|527,245,39,39,0,False,False,9,False,1,0,8,3,True,B-PS_SealNo
10,0,UNLOADING,9,0,999999999,1220,544,1490,583,1220|1220|1220|1220|1220|1220|1220|1220|1220,544|544|544|544|544|544|544|544|544,1490|1490|1490|1490|1490|1490|1490|1490|1490,583|583|583|583|583|583|583|583|583,0,39,39,0,True,False,9,False,1,0,0,0,False,O
10,1,PT.,3,10,999,1522,546,1600,583,1522|1522|1522,546|546|546,1600|1600|1600,583|583|583,32,37,37,0,False,True,9,False,1,0,0,1,False,O
10,2,SN,2,14,99,1671,545,1730,582,1671|1671,545|545,1730|1730,582|582,71,37,37,0,True,False,9,False,1,0,0,2,False,O
11,0,INCOTERMS,9,0,999999999,1224,599,1488,637,1224|1224|1224|1224|1224|1224|1224|1224|1224,599|599|599|599|599|599|599|599|599,1488|1488|1488|1488|1488|1488|1488|1488|1488,637|637|637|637|637|637|637|637|637,0,38,38,0,True,False,9,False,1,0,0,0,False,O
11,1,FOB,3,10,999,1551,599,1640,637,1551|1551|1551,599|599|599,1640|1640|1640,637|637|637,63,38,38,0,True,False,9,False,1,0,0,1,False,O
11,2,ORIGIN,6,14,999999,1668,598,1850,635,1668|1668|1668|1668|1668|1668,598|598|598|598|598|598,1850|1850|1850|1850|1850|1850,635|635|635|635|635|635,28,37,37,0,True,False,9,False,1,0,0,1,False,O
12,0,Ship-to,7,0,9999999,249,690,409,742,249|249|249|249|249|249|249,690|690|690|690|690|690|690,409|409|409|409|409|409|409,742|742|742|742|742|742|742,0,52,52,0,False,True,9,False,1,0,0,0,False,O
12,1,Plant,5,8,99999,421,681,544,726,421|421|421|421|421,681|681|681|681|681,544|544|544|544|544,726|726|726|726|726,12,45,45,0,False,False,9,False,1,0,0,0,False,O
12,2,Code,4,14,9999,554,677,693,721,554|554|554|554,677|677|677|677,693|693|693|693,721|721|721|721,10,44,44,0,False,False,9,False,1,0,0,0,False,O
12,3,:,1,18,9,554,677,693,721,554,677,693,721,-139,44,44,0,False,True,9,True,1,0,0,1,False,O
12,4,02470B,6,20,999999,708,674,884,717,708|708|708|708|708|708,674|674|674|674|674|674,884|884|884|884|884|884,717|717|717|717|717|717,15,43,43,0,False,False,9,False,1,0,5,2,False,B-PS_ShippingNo
12,5,FCA,3,27,999,1194,731,1282,770,1194|1194|1194,731|731|731,1282|1282|1282,770|770|770,310,39,39,0,True,False,9,False,1,0,0,3,False,B-PS_CustomerAddressRecipient
12,6,US,2,31,99,1309,733,1371,772,1309|1309,733|733,1371|1371,772|772,27,39,39,0,True,False,9,False,1,0,0,3,False,I-PS_CustomerAddressRecipient
12,7,Sold-to,7,34,9999999,1431,673,1602,717,1431|1431|1431|1431|1431|1431|1431,673|673|673|673|673|673|673,1602|1602|1602|1602|1602|1602|1602,717|717|717|717|717|717|717,60,44,44,0,False,True,9,False,1,0,0,4,False,O
12,8,Code,4,42,9999,1615,673,1757,716,1615|1615|1615|1615,673|673|673|673,1757|1757|1757|1757,716|716|716|716,13,43,43,0,False,False,9,False,1,0,0,4,False,O
12,9,:,1,46,9,1615,673,1757,716,1615,673,1757,716,-142,43,43,0,False,True,9,True,1,0,0,5,False,O
12,10,42504,5,48,99999,1769,670,1916,712,1769|1769|1769|1769|1769,670|670|670|670|670,1916|1916|1916|1916|1916,712|712|712|712|712,12,42,42,0,False,False,9,False,1,0,5,6,True,B-PS_CustomerId
13,0,Mack,4,0,9999,26,760,141,801,26|26|26|26,760|760|760|760,141|141|141|141,801|801|801|801,0,41,41,0,False,False,9,False,1,0,0,0,False,B-PS_ShippingAddressRecipient
13,1,Attn,4,5,9999,1191,784,1332,824,1191|1191|1191|1191,784|784|784|784,1332|1332|1332|1332,824|824|824|824,1050,40,40,0,False,False,9,False,1,0,0,1,False,I-PS_CustomerAddressRecipient
13,2,:,1,9,9,1191,784,1332,824,1191,784,1332,824,-141,40,40,0,False,True,9,True,1,0,0,2,False,I-PS_CustomerAddressRecipient
13,3,Accounts,8,11,99999999,1398,787,1638,825,1398|1398|1398|1398|1398|1398|1398|1398,787|787|787|787|787|787|787|787,1638|1638|1638|1638|1638|1638|1638|1638,825|825|825|825|825|825|825|825,66,38,38,0,False,False,9,False,1,0,0,3,False,I-PS_CustomerAddressRecipient
13,4,Payable,7,20,9999999,1671,784,1880,830,1671|1671|1671|1671|1671|1671|1671,784|784|784|784|784|784|784,1880|1880|1880|1880|1880|1880|1880,830|830|830|830|830|830|830,33,46,46,0,False,False,9,False,1,0,0,3,False,I-PS_CustomerAddressRecipient
13,5,Dept.,5,28,99999,1914,780,2057,826,1914|1914|1914|1914|1914,780|780|780|780|780,2057|2057|2057|2057|2057,826|826|826|826|826,34,46,46,0,False,True,9,False,1,0,0,3,False,I-PS_CustomerAddressRecipient
14,0,6836,4,0,9999,28,862,138,902,28|28|28|28,862|862|862|862,138|138|138|138,902|902|902|902,0,40,40,0,False,False,9,False,1,0,4,0,True,B-PS_ShippingAddress
14,1,Georgia,7,5,9999999,166,855,359,900,166|166|166|166|166|166|166,855|855|855|855|855|855|855,359|359|359|359|359|359|359,900|900|900|900|900|900|900,28,45,45,0,False,False,9,False,1,0,0,0,False,I-PS_ShippingAddress
14,2,Street,6,13,999999,387,848,561,885,387|387|387|387|387|387,848|848|848|848|848|848,561|561|561|561|561|561,885|885|885|885|885|885,28,37,37,0,False,False,9,False,1,0,0,0,False,I-PS_ShippingAddress
14,3,P.O.,4,20,9999,1194,838,1303,877,1194|1194|1194|1194,838|838|838|838,1303|1303|1303|1303,877|877|877|877,633,39,39,0,False,True,9,False,1,0,0,1,False,B-PS_CustomerAddress
14,4,Box,3,25,999,1342,840,1430,878,1342|1342|1342,840|840|840,1430|1430|1430,878|878|878,39,38,38,0,False,False,9,False,1,0,0,1,False,I-PS_CustomerAddress
14,5,"537927,",7,29,9999999,1463,838,1659,883,1463|1463|1463|1463|1463|1463|1463,838|838|838|838|838|838|838,1659|1659|1659|1659|1659|1659|1659,883|883|883|883|883|883|883,33,45,45,0,False,True,9,False,1,0,6,1,True,I-PS_CustomerAddress
14,6,601,3,37,999,1703,836,1788,876,1703|1703|1703,836|836|836,1788|1788|1788,876|876|876,44,40,40,0,False,False,9,False,1,0,3,1,True,I-PS_CustomerAddress
15,0,"Detroit,",8,0,99999999,25,912,237,954,25|25|25|25|25|25|25|25,912|912|912|912|912|912|912|912,237|237|237|237|237|237|237|237,954|954|954|954|954|954|954|954,0,42,42,0,False,True,9,False,1,0,0,0,False,I-PS_ShippingAddress
15,1,MI,2,9,99,272,905,328,944,272|272,905|905,328|328,944|944,35,39,39,0,True,False,9,False,1,0,0,0,False,I-PS_ShippingAddress
15,2,48211-1634,10,12,9999999999,361,897,650,937,361|361|361|361|361|361|361|361|361|361,897|897|897|897|897|897|897|897|897|897,650|650|650|650|650|650|650|650|650|650,937|937|937|937|937|937|937|937|937|937,33,40,40,0,False,True,9,False,1,0,9,0,False,I-PS_ShippingAddress
15,3,LIVONIA,7,23,9999999,1190,891,1403,930,1190|1190|1190|1190|1190|1190|1190,891|891|891|891|891|891|891,1403|1403|1403|1403|1403|1403|1403,930|930|930|930|930|930|930,540,39,39,0,True,False,9,False,1,0,0,1,False,I-PS_CustomerAddress
15,4,MI,2,31,99,1429,893,1489,931,1429|1429,893|893,1489|1489,931|931,26,38,38,0,True,False,9,False,1,0,0,1,False,I-PS_CustomerAddress
15,5,48153-7927,10,34,9999999999,1552,890,1850,929,1552|1552|1552|1552|1552|1552|1552|1552|1552|1552,890|890|890|890|890|890|890|890|890|890,1850|1850|1850|1850|1850|1850|1850|1850|1850|1850,929|929|929|929|929|929|929|929|929|929,63,39,39,0,False,True,9,False,1,0,9,2,False,I-PS_CustomerAddress
16,0,US,2,0,99,24,967,80,1005,24|24,967|967,80|80,1005|1005,0,38,38,0,True,False,9,False,1,0,0,0,False,O
16,1,USA,3,3,999,1192,945,1284,982,1192|1192|1192,945|945|945,1284|1284|1284,982|982|982,1112,37,37,0,True,False,9,False,1,0,0,1,False,I-PS_CustomerAddress
17,0,Item,4,0,9999,35,1090,132,1132,35|35|35|35,1090|1090|1090|1090,132|132|132|132,1132|1132|1132|1132,0,42,42,0,False,False,9,False,1,0,0,0,False,O
17,1,#,1,5,9,142,1087,174,1129,142,1087,174,1129,10,42,42,0,False,True,9,False,1,0,0,0,False,O
17,2,Material,8,7,99999999,216,1082,401,1126,216|216|216|216|216|216|216|216,1082|1082|1082|1082|1082|1082|1082|1082,401|401|401|401|401|401|401|401,1126|1126|1126|1126|1126|1126|1126|1126,42,44,44,0,False,False,9,False,1,0,0,1,False,O
17,3,/,1,16,6,410,1079,430,1123,410,1079,430,1123,9,44,44,0,False,True,6,True,1,0,0,1,False,O
17,4,Customer,8,18,99999999,655,1075,889,1119,655|655|655|655|655|655|655|655,1075|1075|1075|1075|1075|1075|1075|1075,889|889|889|889|889|889|889|889,1119|1119|1119|1119|1119|1119|1119|1119,225,44,44,0,False,False,9,False,1,0,0,2,False,O
17,5,Material,8,27,99999999,901,1072,1091,1117,901|901|901|901|901|901|901|901,1072|1072|1072|1072|1072|1072|1072|1072,1091|1091|1091|1091|1091|1091|1091|1091,1117|1117|1117|1117|1117|1117|1117|1117,12,45,45,0,False,False,9,False,1,0,0,2,False,O
17,6,Quantity,8,36,99999999,1341,1072,1545,1125,1341|1341|1341|1341|1341|1341|1341|1341,1072|1072|1072|1072|1072|1072|1072|1072,1545|1545|1545|1545|1545|1545|1545|1545,1125|1125|1125|1125|1125|1125|1125|1125,250,53,53,0,False,False,9,False,1,0,0,3,False,O
17,7,#,1,45,9,1736,1071,1769,1113,1736,1071,1769,1113,191,42,42,0,False,True,9,False,1,0,0,4,False,O
17,8,Unit,4,47,9999,1781,1070,1883,1113,1781|1781|1781|1781,1070|1070|1070|1070,1883|1883|1883|1883,1113|1113|1113|1113,12,43,43,0,False,False,9,False,1,0,0,4,False,O
17,9,Net,3,52,999,1938,1068,2031,1110,1938|1938|1938,1068|1068|1068,2031|2031|2031,1110|1110|1110,55,42,42,0,False,False,9,False,1,0,0,5,False,O
17,10,Weight,6,56,999999,2037,1064,2214,1116,2037|2037|2037|2037|2037|2037,1064|1064|1064|1064|1064|1064,2214|2214|2214|2214|2214|2214,1116|1116|1116|1116|1116|1116,6,52,52,0,False,False,9,False,1,0,0,5,False,O
18,0,Description,11,0,99999999999,216,1135,485,1185,216|216|216|216|216|216|216|216|216|216|216,1135|1135|1135|1135|1135|1135|1135|1135|1135|1135|1135,485|485|485|485|485|485|485|485|485|485|485,1185|1185|1185|1185|1185|1185|1185|1185|1185|1185|1185,0,50,50,0,False,False,9,False,1,0,0,0,False,O
18,1,Ref.,4,12,9999,1343,1125,1435,1169,1343|1343|1343|1343,1125|1125|1125|1125,1435|1435|1435|1435,1169|1169|1169|1169,858,44,44,0,False,True,9,False,1,0,0,1,False,O
18,2,PO,2,17,99,1451,1126,1522,1168,1451|1451,1126|1126,1522|1522,1168|1168,16,42,42,0,True,False,9,False,1,0,0,1,False,O
18,3,#,1,20,9,1532,1124,1568,1169,1532,1124,1568,1169,10,45,45,0,False,True,9,False,1,0,0,1,False,O
18,4,Supp.,5,22,99999,1943,1119,2083,1171,1943|1943|1943|1943|1943,1119|1119|1119|1119|1119,2083|2083|2083|2083|2083,1171|1171|1171|1171|1171,375,52,52,0,False,True,9,False,1,0,0,2,False,O
18,5,Ref.,4,28,9999,2098,1118,2194,1162,2098|2098|2098|2098,1118|1118|1118|1118,2194|2194|2194|2194,1162|1162|1162|1162,15,44,44,0,False,True,9,False,1,0,0,2,False,O
