,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
11,11,11,11,11,2,1,White,5,5,99999,261,182,413,228,261|261|261|261|261,182|182|182|182|182,413|413|413|413|413,228|228|228|228|228,16,46,46,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
12,12,12,12,12,2,2,Settlement,10,11,9999999999,431,183,717,230,431|431|431|431|431|431|431|431|431|431,183|183|183|183|183|183|183|183|183|183,717|717|717|717|717|717|717|717|717|717,230|230|230|230|230|230|230|230|230|230,18,47,47,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
13,13,13,13,13,2,3,Rd,2,22,99,737,189,807,233,737|737,189|189,807|807,233|233,20,44,44,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
14,14,14,14,14,2,4,Ste,3,25,999,828,191,912,235,828|828|828,191|191|191,912|912|912,235|235|235,21,44,44,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
15,15,15,15,15,2,5,100,3,29,999,932,193,1022,236,932|932|932,193|193|193,1022|1022|1022,236|236|236,20,43,43,0,False,False,9,False,1,0,3,0,True,English,False,I-Invoice_VendorAddress,100.0,8,8
16,16,16,16,16,3,0,Fort,4,0,9999,123,246,231,292,123|123|123|123,246|246|246|246,231|231|231|231,292|292|292|292,0,46,46,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
17,17,17,17,17,3,1,"Worth,",6,5,999999,244,248,420,301,244|244|244|244|244|244,248|248|248|248|248|248,420|420|420|420|420|420,301|301|301|301|301|301,13,53,53,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
18,18,18,18,18,3,2,Tx,2,12,99,437,251,501,295,437|437,251|251,501|501,295|295,17,44,44,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,8,8
19,19,19,19,19,3,3,76108,5,15,99999,520,253,674,296,520|520|520|520|520,253|253|253|253|253,674|674|674|674|674,296|296|296|296|296,19,43,43,0,False,False,9,False,1,0,5,0,True,English,False,I-Invoice_VendorAddress,100.0,8,8
20,20,20,20,20,4,0,817-244-5404,12,0,999999999999,121,313,470,360,121|121|121|121|121|121|121|121|121|121|121|121,313|313|313|313|313|313|313|313|313|313|313|313,470|470|470|470|470|470|470|470|470|470|470|470,360|360|360|360|360|360|360|360|360|360|360|360,0,47,47,0,False,True,9,False,1,0,10,0,False,English,False,O,100.0,0,0
21,21,21,21,21,4,1,"Voice,",6,13,999999,486,317,645,372,486|486|486|486|486|486,317|317|317|317|317|317,645|645|645|645|645|645,372|372|372|372|372|372,16,55,55,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
22,22,22,22,22,4,2,817-244-5110,12,20,999999999999,666,320,1013,368,666|666|666|666|666|666|666|666|666|666|666|666,320|320|320|320|320|320|320|320|320|320|320|320,1013|1013|1013|1013|1013|1013|1013|1013|1013|1013|1013|1013,368|368|368|368|368|368|368|368|368|368|368|368,21,48,48,0,False,True,9,False,1,0,10,0,False,English,False,O,100.0,0,0
23,23,23,23,23,4,3,Fax,3,33,999,1033,326,1125,370,1033|1033|1033,326|326|326,1125|1125|1125,370|370|370,20,44,44,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
24,24,24,24,24,5,0,"Name,",5,0,99999,119,475,210,506,119|119|119|119|119,475|475|475|475|475,210|210|210|210|210,506|506|506|506|506,0,31,31,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
25,25,25,25,25,5,1,Address,7,6,9999999,223,476,339,504,223|223|223|223|223|223|223,476|476|476|476|476|476|476,339|339|339|339|339|339|339,504|504|504|504|504|504|504,13,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
26,26,26,26,26,5,2,and,3,14,999,350,478,403,505,350|350|350,478|478|478,403|403|403,505|505|505,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
27,27,27,27,27,5,3,Telephone,9,18,999999999,414,479,566,512,414|414|414|414|414|414|414|414|414,479|479|479|479|479|479|479|479|479,566|566|566|566|566|566|566|566|566,512|512|512|512|512|512|512|512|512,11,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
28,28,28,28,28,5,4,Numbers,7,28,9999999,577,481,708,510,577|577|577|577|577|577|577,481|481|481|481|481|481|481,708|708|708|708|708|708|708,510|510|510|510|510|510|510,11,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
29,29,29,29,29,5,5,for,3,36,999,719,483,760,510,719|719|719,483|483|483,760|760|760,510|510|510,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
30,30,30,30,30,5,6,the,3,40,999,771,484,818,511,771|771|771,484|484|484,818|818|818,511|511|511,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
31,31,31,31,31,5,7,Paying,6,44,999999,829,485,925,519,829|829|829|829|829|829,485|485|485|485|485|485,925|925|925|925|925|925,519|519|519|519|519|519,11,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
32,32,32,32,32,5,8,Party,5,51,99999,937,487,1013,520,937|937|937|937|937,487|487|487|487|487,1013|1013|1013|1013|1013,520|520|520|520|520,12,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
33,33,33,33,33,5,9,Invoice,7,57,9999999,1871,497,1976,525,1871|1871|1871|1871|1871|1871|1871,497|497|497|497|497|497|497,1976|1976|1976|1976|1976|1976|1976,525|525|525|525|525|525|525,858,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
34,34,34,34,34,5,10,Number,6,65,999999,1987,498,2103,526,1987|1987|1987|1987|1987|1987,498|498|498|498|498|498,2103|2103|2103|2103|2103|2103,526|526|526|526|526|526,11,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
35,35,35,35,35,6,0,AARONS,6,0,999999,136,524,305,556,136|136|136|136|136|136,524|524|524|524|524|524,305|305|305|305|305|305,556|556|556|556|556|556,0,32,32,0,True,False,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddressRecipient ,100.0,24,24
36,36,36,36,36,6,1,SALES,5,7,99999,319,526,447,559,319|319|319|319|319,526|526|526|526|526,447|447|447|447|447,559|559|559|559|559,14,33,33,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,24,24
37,37,37,37,37,6,2,AND,3,13,999,459,529,543,560,459|459|459,529|529|529,543|543|543,560|560|560,12,31,31,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,24,24
38,38,38,38,38,6,3,LEASE,5,17,99999,557,530,688,562,557|557|557|557|557,530|530|530|530|530,688|688|688|688|688,562|562|562|562|562,14,32,32,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,24,24
39,39,39,39,39,6,4,#,1,23,9,722,533,746,563,722,533,746,563,34,30,30,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,24,24
40,40,40,40,40,6,5,C0596,5,25,99999,759,533,876,566,759|759|759|759|759,533|533|533|533|533,876|876|876|876|876,566|566|566|566|566,13,33,33,0,False,False,9,False,1,0,4,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,24,24
41,41,41,41,41,6,6,259740,6,31,999999,1889,548,2022,579,1889|1889|1889|1889|1889|1889,548|548|548|548|548|548,2022|2022|2022|2022|2022|2022,579|579|579|579|579|579,1013,31,31,0,False,False,9,False,1,0,6,1,True,English,False,B-Invoice_InvoiceId,100.0,25,25
42,42,42,42,42,7,0,P.O.,4,0,9999,137,598,209,629,137|137|137|137,598|598|598|598,209|209|209|209,629|629|629|629,0,31,31,0,False,True,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddress,100.0,26,26
43,43,43,43,43,7,1,BOX,3,5,999,224,598,309,630,224|224|224,598|598|598,309|309|309,630|630|630,15,32,32,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,26,26
44,44,44,44,44,7,2,100039,6,9,999999,323,600,453,632,323|323|323|323|323|323,600|600|600|600|600|600,453|453|453|453|453|453,632|632|632|632|632|632,14,32,32,0,False,False,9,False,1,0,6,0,True,English,False,I-Invoice_CustomerAddress,100.0,26,26
45,45,45,45,45,8,0,Date,4,0,9999,1871,636,1937,663,1871|1871|1871|1871,636|636|636|636,1937|1937|1937|1937,663|663|663|663,0,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
46,46,46,46,46,8,1,Order,5,5,99999,1947,637,2031,665,1947|1947|1947|1947|1947,637|637|637|637|637,2031|2031|2031|2031|2031,665|665|665|665|665,10,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
47,47,47,47,47,8,2,Taken,5,11,99999,2041,638,2129,666,2041|2041|2041|2041|2041,638|638|638|638|638,2129|2129|2129|2129|2129,666|666|666|666|666,10,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
48,48,48,48,48,8,3,and,3,17,999,2141,639,2194,666,2141|2141|2141,639|639|639,2194|2194|2194,666|666|666,12,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
49,49,49,49,49,8,4,Completed,9,21,999999999,2205,639,2361,674,2205|2205|2205|2205|2205|2205|2205|2205|2205,639|639|639|639|639|639|639|639|639,2361|2361|2361|2361|2361|2361|2361|2361|2361,674|674|674|674|674|674|674|674|674,11,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
50,50,50,50,50,9,0,"KENNESAW,",9,0,999999999,136,673,372,713,136|136|136|136|136|136|136|136|136,673|673|673|673|673|673|673|673|673,372|372|372|372|372|372|372|372|372,713|713|713|713|713|713|713|713|713,0,40,40,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,32,32
51,51,51,51,51,9,1,GA,2,10,99,387,677,443,709,387|387,677|677,443|443,709|709,15,32,32,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,32,32
52,52,52,52,52,9,2,30156-9239,10,13,9999999999,454,679,668,711,454|454|454|454|454|454|454|454|454|454,679|679|679|679|679|679|679|679|679|679,668|668|668|668|668|668|668|668|668|668,711|711|711|711|711|711|711|711|711|711,11,32,32,0,False,True,9,False,1,0,9,0,False,English,False,I-Invoice_CustomerAddress,100.0,32,32
53,53,53,53,53,9,3,11/19/19,8,24,99999999,1889,686,2041,719,1889|1889|1889|1889|1889|1889|1889|1889,686|686|686|686|686|686|686|686,2041|2041|2041|2041|2041|2041|2041|2041,719|719|719|719|719|719|719|719,1221,33,33,0,False,True,9,False,1,0,6,1,False,English,False,B-Invoice_ServiceStartDate,100.0,0,0
54,54,54,54,54,10,0,11/21/19,8,0,99999999,1887,762,2040,795,1887|1887|1887|1887|1887|1887|1887|1887,762|762|762|762|762|762|762|762,2040|2040|2040|2040|2040|2040|2040|2040,795|795|795|795|795|795|795|795,0,33,33,0,False,True,9,False,1,0,6,0,False,English,False,B-Invoice_ServiceEndDate,100.0,0,0
55,55,55,55,55,11,0,Home,4,0,9999,135,791,234,822,135|135|135|135,791|791|791|791,234|234|234|234,822|822|822|822,0,31,31,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
56,56,56,56,56,11,1,WORK,4,5,9999,1234,807,1346,836,1234|1234|1234|1234,807|807|807|807,1346|1346|1346|1346,836|836|836|836,1000,29,29,0,True,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
57,57,57,57,57,12,0,"Name,",5,0,99999,114,847,205,880,114|114|114|114|114,847|847|847|847|847,205|205|205|205|205,880|880|880|880|880,0,33,33,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
58,58,58,58,58,12,1,Address,7,6,9999999,218,848,334,877,218|218|218|218|218|218|218,848|848|848|848|848|848|848,334|334|334|334|334|334|334,877|877|877|877|877|877|877,13,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
59,59,59,59,59,12,2,and,3,14,999,345,850,398,878,345|345|345,850|850|850,398|398|398,878|878|878,11,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
60,60,60,60,60,12,3,Telephone,9,18,999999999,408,851,560,884,408|408|408|408|408|408|408|408|408,851|851|851|851|851|851|851|851|851,560|560|560|560|560|560|560|560|560,884|884|884|884|884|884|884|884|884,10,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
61,61,61,61,61,12,4,Numbers,7,28,9999999,571,852,704,883,571|571|571|571|571|571|571,852|852|852|852|852|852|852,704|704|704|704|704|704|704,883|883|883|883|883|883|883,11,31,31,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
62,62,62,62,62,12,5,for,3,36,999,714,855,756,882,714|714|714,855|855|855,756|756|756,882|882|882,10,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
63,63,63,63,63,12,6,the,3,40,999,766,856,813,883,766|766|766,856|856|856,813|813|813,883|883|883,10,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
64,64,64,64,64,12,7,Service,7,44,9999999,824,857,929,885,824|824|824|824|824|824|824,857|857|857|857|857|857|857,929|929|929|929|929|929|929,885|885|885|885|885|885|885,11,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
65,65,65,65,65,12,8,Location,8,52,99999999,940,858,1063,887,940|940|940|940|940|940|940|940,858|858|858|858|858|858|858|858,1063|1063|1063|1063|1063|1063|1063|1063,887|887|887|887|887|887|887|887,11,29,29,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
66,66,66,66,66,12,9,(if,3,61,999,1075,859,1106,893,1075|1075|1075,859|859|859,1106|1106|1106,893|893|893,12,34,34,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
67,67,67,67,67,12,10,different,9,65,999999999,1114,859,1238,889,1114|1114|1114|1114|1114|1114|1114|1114|1114,859|859|859|859|859|859|859|859|859,1238|1238|1238|1238|1238|1238|1238|1238|1238,889|889|889|889|889|889|889|889|889,8,30,30,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
68,68,68,68,68,12,11,from,4,75,9999,1247,861,1317,889,1247|1247|1247|1247,861|861|861|861,1317|1317|1317|1317,889|889|889|889,9,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
69,69,69,69,69,12,12,above),6,80,999999,1327,862,1426,897,1327|1327|1327|1327|1327|1327,862|862|862|862|862|862,1426|1426|1426|1426|1426|1426,897|897|897|897|897|897,10,35,35,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
70,70,70,70,70,12,13,Item,4,87,9999,1867,864,1934,893,1867|1867|1867|1867,864|864|864|864,1934|1934|1934|1934,893|893|893|893,441,29,29,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
71,71,71,71,71,12,14,Make,4,92,9999,1946,866,2022,893,1946|1946|1946|1946,866|866|866|866,2022|2022|2022|2022,893|893|893|893,12,27,27,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
72,72,72,72,72,12,15,and,3,97,999,2034,867,2088,895,2034|2034|2034,867|867|867,2088|2088|2088,895|895|895,12,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
73,73,73,73,73,12,16,Type,4,101,9999,2098,868,2169,901,2098|2098|2098|2098,868|868|868|868,2169|2169|2169|2169,901|901|901|901,10,33,33,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
74,74,74,74,74,13,0,"OLAGUE,",7,0,9999999,133,898,311,936,133|133|133|133|133|133|133,898|898|898|898|898|898|898,311|311|311|311|311|311|311,936|936|936|936|936|936|936,0,38,38,0,False,True,9,False,1,0,0,0,False,English,False,B-Invoice_ShippingAddressRecipient,100.0,54,54
75,75,75,75,75,13,1,LARRY,5,8,99999,326,900,457,932,326|326|326|326|326,900|900|900|900|900,457|457|457|457|457,932|932|932|932|932,15,32,32,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddressRecipient,100.0,54,54
76,76,76,76,76,13,2,GE,2,14,99,1885,915,1941,947,1885|1885,915|915,1941|1941,947|947,1428,32,32,0,True,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
77,77,77,77,77,14,0,3440,4,0,9999,132,973,219,1004,132|132|132|132,973|973|973|973,219|219|219|219,1004|1004|1004|1004,0,31,31,0,False,False,9,False,1,0,4,0,True,English,False,B-Invoice_ShippingAddress,100.0,56,56
78,78,78,78,78,14,1,AQUILLA,7,5,9999999,229,974,404,1008,229|229|229|229|229|229|229,974|974|974|974|974|974|974,404|404|404|404|404|404|404,1008|1008|1008|1008|1008|1008|1008,10,34,34,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,56,56
79,79,79,79,79,14,2,DR,2,13,99,417,977,472,1008,417|417,977|977,472|472,1008|1008,13,31,31,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,56,56
80,80,80,80,80,14,3,#,1,16,9,493,978,517,1008,493,978,517,1008,21,30,30,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,56,56
81,81,81,81,81,14,4,9310,4,18,9999,530,978,617,1009,530|530|530|530,978|978|978|978,617|617|617|617,1009|1009|1009|1009,13,31,31,0,False,False,9,False,1,0,4,0,True,English,False,I-Invoice_ShippingAddress,100.0,56,56
82,82,82,82,82,14,5,WASHER,6,23,999999,1883,990,2059,1022,1883|1883|1883|1883|1883|1883,990|990|990|990|990|990,2059|2059|2059|2059|2059|2059,1022|1022|1022|1022|1022|1022,1266,32,32,0,True,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
83,83,83,83,83,15,0,FORT,4,0,9999,131,1047,238,1079,131|131|131|131,1047|1047|1047|1047,238|238|238|238,1079|1079|1079|1079,0,32,32,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,58,56
84,84,84,84,84,15,1,"WORTH,",6,5,999999,249,1049,410,1087,249|249|249|249|249|249,1049|1049|1049|1049|1049|1049,410|410|410|410|410|410,1087|1087|1087|1087|1087|1087,11,38,38,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,58,56
85,85,85,85,85,15,2,TX,2,12,99,424,1052,474,1083,424|424,1052|1052,474|474,1083|1083,14,31,31,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_ShippingAddress,100.0,58,56
86,86,86,86,86,15,3,76137,5,15,99999,487,1053,597,1084,487|487|487|487|487,1053|1053|1053|1053|1053,597|597|597|597|597,1084|1084|1084|1084|1084,13,31,31,0,False,False,9,False,1,0,5,0,True,English,False,I-Invoice_ShippingAddress,100.0,58,56
87,87,87,87,87,15,4,Purchase,8,21,99999999,1865,1081,1996,1110,1865|1865|1865|1865|1865|1865|1865|1865,1081|1081|1081|1081|1081|1081|1081|1081,1996|1996|1996|1996|1996|1996|1996|1996,1110|1110|1110|1110|1110|1110|1110|1110,1268,29,29,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
88,88,88,88,88,15,5,Date,4,30,9999,2008,1082,2075,1110,2008|2008|2008|2008,1082|1082|1082|1082,2075|2075|2075|2075,1110|1110|1110|1110,12,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
89,89,89,89,89,16,0,682-557-9702,12,0,999999999999,129,1123,379,1155,129|129|129|129|129|129|129|129|129|129|129|129,1123|1123|1123|1123|1123|1123|1123|1123|1123|1123|1123|1123,379|379|379|379|379|379|379|379|379|379|379|379,1155|1155|1155|1155|1155|1155|1155|1155|1155|1155|1155|1155,0,32,32,0,False,True,9,False,1,0,10,0,False,English,False,I-Invoice_ShippingAddress,100.0,61,56
90,90,90,90,90,16,1,11/6/19,7,13,9999999,1884,1131,2013,1163,1884|1884|1884|1884|1884|1884|1884,1131|1131|1131|1131|1131|1131|1131,2013|2013|2013|2013|2013|2013|2013,1163|1163|1163|1163|1163|1163|1163,1505,32,32,0,False,True,9,False,1,0,5,1,False,English,False,O,100.0,0,0
91,91,91,91,91,17,0,Home,4,0,9999,134,1166,224,1194,134|134|134|134,1166|1166|1166|1166,224|224|224|224,1194|1194|1194|1194,0,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
92,92,92,92,92,17,1,WORK,4,5,9999,1230,1179,1340,1209,1230|1230|1230|1230,1179|1179|1179|1179,1340|1340|1340|1340,1209|1209|1209|1209,1006,30,30,0,True,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
93,93,93,93,93,18,0,Description,11,0,99999999999,111,1219,271,1253,111|111|111|111|111|111|111|111|111|111|111,1219|1219|1219|1219|1219|1219|1219|1219|1219|1219|1219,271|271|271|271|271|271|271|271|271|271|271,1253|1253|1253|1253|1253|1253|1253|1253|1253|1253|1253,0,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
94,94,94,94,94,18,1,of,2,12,99,283,1220,313,1248,283|283,1220|1220,313|313,1248|1248,12,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
95,95,95,95,95,18,2,Symptoms,8,15,99999999,321,1221,472,1256,321|321|321|321|321|321|321|321,1221|1221|1221|1221|1221|1221|1221|1221,472|472|472|472|472|472|472|472,1256|1256|1256|1256|1256|1256|1256|1256,8,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
96,96,96,96,96,18,3,and,3,24,999,484,1224,581,1257,484|484|484,1224|1224|1224,581|581|581,1257|1257|1257,12,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
97,97,97,97,97,18,4,/,1,27,9,484,1224,581,1257,484,1224,581,1257,-97,33,33,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
98,98,98,98,98,18,5,or,2,28,99,484,1224,581,1257,484|484,1224|1224,581|581,1257|1257,-97,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
99,99,99,99,99,18,6,Customer's,10,31,9999999999,592,1225,755,1254,592|592|592|592|592|592|592|592|592|592,1225|1225|1225|1225|1225|1225|1225|1225|1225|1225,755|755|755|755|755|755|755|755|755|755,1254|1254|1254|1254|1254|1254|1254|1254|1254|1254,11,29,29,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
100,100,100,100,100,18,7,Request,7,42,9999999,763,1228,884,1259,763|763|763|763|763|763|763,1228|1228|1228|1228|1228|1228|1228,884|884|884|884|884|884|884,1259|1259|1259|1259|1259|1259|1259,8,31,31,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
101,101,101,101,101,18,8,Model,5,50,99999,1864,1221,1948,1249,1864|1864|1864|1864|1864,1221|1221|1221|1221|1221,1948|1948|1948|1948|1948,1249|1249|1249|1249|1249,980,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
102,102,102,102,102,18,9,and,3,56,999,1960,1223,2014,1249,1960|1960|1960,1223|1223|1223,2014|2014|2014,1249|1249|1249,12,26,26,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
103,103,103,103,103,18,10,Serial,6,60,999999,2026,1223,2105,1250,2026|2026|2026|2026|2026|2026,1223|1223|1223|1223|1223|1223,2105|2105|2105|2105|2105|2105,1250|1250|1250|1250|1250|1250,12,27,27,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
