,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
21,21,21,21,21,2,3,Complete,8,20,99999999,1484,235,1702,276,1484|1484|1484|1484|1484|1484|1484|1484,235|235|235|235|235|235|235|235,1702|1702|1702|1702|1702|1702|1702|1702,276|276|276|276|276|276|276|276,34,41,41,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
22,22,22,22,22,2,4,Invoice,7,29,9999999,1934,233,2063,266,1934|1934|1934|1934|1934|1934|1934,233|233|233|233|233|233|233,2063|2063|2063|2063|2063|2063|2063,266|266|266|266|266|266|266,232,33,33,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
23,23,23,23,23,2,5,#6373,5,37,99999,2074,233,2210,269,2074|2074|2074|2074|2074,233|233|233|233|233,2210|2210|2210|2210|2210,269|269|269|269|269,11,36,36,0,False,True,9,False,1,0,4,2,False,English,False,B-Invoice_InvoiceId,100.0,25,25
24,24,24,24,24,3,0,Type,4,0,9999,1357,294,1449,333,1357|1357|1357|1357,294|294|294|294,1449|1449|1449|1449,333|333|333|333,0,39,39,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
25,25,25,25,25,3,1,Service,7,5,9999999,1485,295,1654,329,1485|1485|1485|1485|1485|1485|1485,295|295|295|295|295|295|295,1654|1654|1654|1654|1654|1654|1654,329|329|329|329|329|329|329,36,34,34,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
26,26,26,26,26,3,2,Date,4,13,9999,1978,293,2078,325,1978|1978|1978|1978,293|293|293|293,2078|2078|2078|2078,325|325|325|325,324,32,32,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
27,27,27,27,27,3,3,04/24/2019,10,18,9999999999,2099,295,2343,329,2099|2099|2099|2099|2099|2099|2099|2099|2099|2099,295|295|295|295|295|295|295|295|295|295,2343|2343|2343|2343|2343|2343|2343|2343|2343|2343,329|329|329|329|329|329|329|329|329|329,21,34,34,0,False,True,9,False,1,0,8,2,False,English,False,B-Invoice_InvoiceDate,100.0,29,29
28,28,28,28,28,4,0,Contact,7,0,9999999,1265,353,1408,385,1265|1265|1265|1265|1265|1265|1265,353|353|353|353|353|353|353,1408|1408|1408|1408|1408|1408|1408,385|385|385|385|385|385|385,0,32,32,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
29,29,29,29,29,4,1,ID,2,8,99,1421,353,1460,385,1421|1421,353|353,1460|1460,385|385,13,32,32,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
30,30,30,30,30,4,2,3735,4,11,8888,1475,355,1594,389,1475|1475|1475|1475,355|355|355|355,1594|1594|1594|1594,389|389|389|389,15,34,34,0,False,False,8,False,1,0,4,0,True,English,False,O,100.0,0,0
31,31,31,31,31,5,0,LKN,3,0,999,151,378,264,418,151|151|151,378|378|378,264|264|264,418|418|418,0,40,40,0,True,False,9,False,1,0,0,0,False,English,False,B-Invoice_VendorAddressRecipient,100.0,33,33
32,32,32,32,32,5,1,Small,5,4,99999,283,379,433,418,283|283|283|283|283,379|379|379|379|379,433|433|433|433|433,418|418|418|418|418,19,39,39,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddressRecipient,100.0,33,33
33,33,33,33,33,5,2,"Engine,",7,10,9999999,454,379,653,427,454|454|454|454|454|454|454,379|379|379|379|379|379|379,653|653|653|653|653|653|653,427|427|427|427|427|427|427,21,48,48,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddressRecipient,100.0,33,33
34,34,34,34,34,5,3,LLC,3,18,999,673,378,775,418,673|673|673,378|378|378,775|775|775,418|418|418,20,40,40,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddressRecipient,100.0,33,33
35,35,35,35,35,5,4,1992,4,22,9999,152,437,241,469,152|152|152|152,437|437|437|437,241|241|241|241,469|469|469|469,-623,32,32,0,False,False,9,False,1,0,4,0,True,English,False,B-Invoice_VendorAddress,100.0,34,34
36,36,36,36,36,5,5,Charlotte,9,27,999999999,254,436,421,470,254|254|254|254|254|254|254|254|254,436|436|436|436|436|436|436|436|436,421|421|421|421|421|421|421|421|421,470|470|470|470|470|470|470|470|470,13,34,34,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,34,34
37,37,37,37,37,5,6,Hwy,3,37,999,435,437,515,477,435|435|435,437|437|437,515|515|515,477|477|477,14,40,40,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,34,34
38,38,38,38,38,5,7,Ref.,4,41,9999,1339,412,1413,446,1339|1339|1339|1339,412|412|412|412,1413|1413|1413|1413,446|446|446|446,824,34,34,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
39,39,39,39,39,5,8,#,1,46,9,1423,413,1451,447,1423,413,1451,447,10,34,34,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
40,40,40,40,40,5,9,W27,3,48,999,1482,415,1580,449,1482|1482|1482,415|415|415,1580|1580|1580,449|449|449,31,34,34,0,False,False,9,False,1,0,2,2,False,English,False,O,100.0,0,0
41,41,41,41,41,6,0,"MOORESVILLE,",12,0,999999999999,150,489,459,527,150|150|150|150|150|150|150|150|150|150|150|150,489|489|489|489|489|489|489|489|489|489|489|489,459|459|459|459|459|459|459|459|459|459|459|459,527|527|527|527|527|527|527|527|527|527|527|527,0,38,38,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,38,34
42,42,42,42,42,6,1,NC,2,13,99,472,488,530,521,472|472,488|488,530|530,521|521,13,33,33,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_VendorAddress,100.0,38,34
43,43,43,43,43,6,2,28115,5,16,99999,543,488,657,521,543|543|543|543|543,488|488|488|488|488,657|657|657|657|657,521|521|521|521|521,13,33,33,0,False,False,9,False,1,0,5,0,True,English,False,I-Invoice_VendorAddress,100.0,38,34
44,44,44,44,44,7,0,Main,4,0,9999,151,535,270,569,151|151|151|151,535|535|535|535,270|270|270|270,569|569|569|569,0,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
45,45,45,45,45,7,1,:,1,4,9,151,535,270,569,151,535,270,569,-119,34,34,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
46,46,46,46,46,7,2,704-677-8461,12,6,999999999999,286,535,585,569,286|286|286|286|286|286|286|286|286|286|286|286,535|535|535|535|535|535|535|535|535|535|535|535,585|585|585|585|585|585|585|585|585|585|585|585,569|569|569|569|569|569|569|569|569|569|569|569,16,34,34,0,False,True,9,False,1,0,10,2,False,English,False,O,100.0,0,0
47,47,47,47,47,8,0,Aaron's,7,0,9999999,175,699,313,726,175|175|175|175|175|175|175,699|699|699|699|699|699|699,313|313|313|313|313|313|313,726|726|726|726|726|726|726,0,27,27,0,False,True,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddressRecipient ,100.0,42,42
48,48,48,48,48,9,0,Chase,5,0,99999,177,744,289,771,177|177|177|177|177,744|744|744|744|744,289|289|289|289|289,771|771|771|771|771,0,27,27,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,42,42
49,49,49,49,49,10,0,457,3,0,999,176,786,231,813,176|176|176,786|786|786,231|231|231,813|813|813,0,27,27,0,False,False,9,False,1,0,3,0,True,English,False,B-Invoice_CustomerAddress,100.0,43,43
50,50,50,50,50,10,1,E,1,4,9,242,786,262,813,242,786,262,813,11,27,27,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
51,51,51,51,51,10,2,Plaza,5,6,99999,273,786,355,813,273|273|273|273|273,786|786|786|786|786,355|355|355|355|355,813|813|813|813|813,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
52,52,52,52,52,10,3,Dr,2,12,99,366,786,402,813,366|366,786|786,402|402,813|813,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
53,53,53,53,53,11,0,"MOORESVILLE,",12,0,999999999999,176,831,423,863,176|176|176|176|176|176|176|176|176|176|176|176,831|831|831|831|831|831|831|831|831|831|831|831,423|423|423|423|423|423|423|423|423|423|423|423,863|863|863|863|863|863|863|863|863|863|863|863,0,32,32,0,False,True,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
54,54,54,54,54,11,1,North,5,13,99999,434,832,514,858,434|434|434|434|434,832|832|832|832|832,514|514|514|514|514,858|858|858|858|858,11,26,26,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
55,55,55,55,55,11,2,Carolina,8,19,99999999,525,832,647,859,525|525|525|525|525|525|525|525,832|832|832|832|832|832|832|832,647|647|647|647|647|647|647|647,859|859|859|859|859|859|859|859,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
56,56,56,56,56,11,3,28115,5,28,99999,657,831,750,858,657|657|657|657|657,831|831|831|831|831,750|750|750|750|750,858|858|858|858|858,10,27,27,0,False,False,9,False,1,0,5,0,True,English,False,I-Invoice_CustomerAddress,100.0,43,43
57,57,57,57,57,12,0,UNITED,6,0,999999,177,874,299,900,177|177|177|177|177|177,874|874|874|874|874|874,299|299|299|299|299|299,900|900|900|900|900|900,0,26,26,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
58,58,58,58,58,12,1,STATES,6,7,999999,310,874,437,900,310|310|310|310|310|310,874|874|874|874|874|874,437|437|437|437|437|437,900|900|900|900|900|900,11,26,26,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddress,100.0,43,43
59,59,59,59,59,13,0,c0393@aarons.com,16,0,9999999999999999,176,914,474,947,176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176,914|914|914|914|914|914|914|914|914|914|914|914|914|914|914|914,474|474|474|474|474|474|474|474|474|474|474|474|474|474|474|474,947|947|947|947|947|947|947|947|947|947|947|947|947|947|947|947,0,33,33,0,False,True,9,False,1,0,4,0,False,English,False,O,100.0,0,0
60,60,60,60,60,14,0,704-878-0454-Business,21,0,999999999999999999999,176,962,532,988,176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176|176,962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962|962,532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532|532,988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988|988,0,26,26,0,False,True,9,False,1,0,10,0,False,English,False,O,100.0,0,0
61,61,61,61,61,15,0,Units,5,0,99999,163,1072,281,1106,163|163|163|163|163,1072|1072|1072|1072|1072,281|281|281|281|281,1106|1106|1106|1106|1106,0,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
62,62,62,62,62,15,1,for,3,6,999,293,1072,359,1107,293|293|293,1072|1072|1072,359|359|359,1107|1107|1107,12,35,35,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
63,63,63,63,63,15,2,Service,7,10,9999999,372,1072,543,1106,372|372|372|372|372|372|372,1072|1072|1072|1072|1072|1072|1072,543|543|543|543|543|543|543,1106|1106|1106|1106|1106|1106|1106,13,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
64,64,64,64,64,16,0,Year,4,0,9999,160,1144,247,1171,160|160|160|160,1144|1144|1144|1144,247|247|247|247,1171|1171|1171|1171,0,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
65,65,65,65,65,16,1,Make,4,5,9999,462,1143,558,1171,462|462|462|462,1143|1143|1143|1143,558|558|558|558,1171|1171|1171|1171,215,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
66,66,66,66,66,16,2,Model,5,10,99999,912,1143,1019,1171,912|912|912|912|912,1143|1143|1143|1143|1143,1019|1019|1019|1019|1019,1171|1171|1171|1171|1171,354,28,28,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
67,67,67,67,67,16,3,Name,4,16,9999,1031,1144,1137,1171,1031|1031|1031|1031,1144|1144|1144|1144,1137|1137|1137|1137,1171|1171|1171|1171,12,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
68,68,68,68,68,16,4,(#),3,21,999,1149,1144,1195,1177,1149|1149|1149,1144|1144|1144,1195|1195|1195,1177|1177|1177,12,33,33,0,False,True,9,False,1,0,0,2,False,English,False,O,100.0,0,0
69,69,69,69,69,16,5,VIN,3,25,999,1361,1143,1541,1171,1361|1361|1361,1143|1143|1143,1541|1541|1541,1171|1171|1171,166,28,28,0,True,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
70,70,70,70,70,16,6,/,1,28,9,1361,1143,1541,1171,1361,1143,1541,1171,-180,28,28,0,False,True,9,True,1,0,0,3,False,English,False,O,100.0,0,0
71,71,71,71,71,16,7,Serial,6,29,999999,1361,1143,1541,1171,1361|1361|1361|1361|1361|1361,1143|1143|1143|1143|1143|1143,1541|1541|1541|1541|1541|1541,1171|1171|1171|1171|1171|1171,-180,28,28,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
72,72,72,72,72,16,8,Color,5,36,99999,1812,1143,1908,1171,1812|1812|1812|1812|1812,1143|1143|1143|1143|1143,1908|1908|1908|1908|1908,1171|1171|1171|1171|1171,271,28,28,0,False,False,9,False,1,0,0,4,False,English,False,O,100.0,0,0
73,73,73,73,73,16,9,Description,11,42,99999999999,2262,1143,2470,1177,2262|2262|2262|2262|2262|2262|2262|2262|2262|2262|2262,1143|1143|1143|1143|1143|1143|1143|1143|1143|1143|1143,2470|2470|2470|2470|2470|2470|2470|2470|2470|2470|2470,1177|1177|1177|1177|1177|1177|1177|1177|1177|1177|1177,354,34,34,0,False,False,9,False,1,0,0,5,False,English,False,O,100.0,0,0
74,74,74,74,74,17,0,N,1,0,9,163,1187,216,1213,163,1187,216,1213,0,26,26,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
75,75,75,75,75,17,1,/,1,1,9,163,1187,216,1213,163,1187,216,1213,-53,26,26,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
76,76,76,76,76,17,2,A,1,2,9,163,1187,216,1213,163,1187,216,1213,-53,26,26,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
77,77,77,77,77,17,3,Troy-Bilt,9,4,999999999,461,1185,585,1217,461|461|461|461|461|461|461|461|461,1185|1185|1185|1185|1185|1185|1185|1185|1185,585|585|585|585|585|585|585|585|585,1217|1217|1217|1217|1217|1217|1217|1217|1217,245,32,32,0,False,True,9,False,1,0,0,1,False,English,False,O,100.0,0,0
78,78,78,78,78,17,4,BRONCO,6,14,999999,912,1184,1057,1211,912|912|912|912|912|912,1184|1184|1184|1184|1184|1184,1057|1057|1057|1057|1057|1057,1211|1211|1211|1211|1211|1211,327,27,27,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
79,79,79,79,79,17,5,1D108B80395,11,21,99999999999,1212,1184,1423,1212,1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212,1184|1184|1184|1184|1184|1184|1184|1184|1184|1184|1184,1423|1423|1423|1423|1423|1423|1423|1423|1423|1423|1423,1212|1212|1212|1212|1212|1212|1212|1212|1212|1212|1212,155,28,28,0,False,False,9,False,1,0,9,3,False,English,False,O,100.0,0,0
80,80,80,80,80,18,0,(13AL78BT066),13,0,9999999999999,911,1226,1144,1260,911|911|911|911|911|911|911|911|911|911|911|911|911,1226|1226|1226|1226|1226|1226|1226|1226|1226|1226|1226|1226|1226,1144|1144|1144|1144|1144|1144|1144|1144|1144|1144|1144|1144|1144,1260|1260|1260|1260|1260|1260|1260|1260|1260|1260|1260|1260|1260,0,34,34,0,False,True,9,False,1,0,7,0,False,English,False,O,100.0,0,0
81,81,81,81,81,19,0,Unit,4,0,9999,162,1271,238,1299,162|162|162|162,1271|1271|1271|1271,238|238|238|238,1299|1299|1299|1299,0,28,28,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
82,82,82,82,82,19,1,Type,4,5,9999,248,1272,336,1305,248|248|248|248,1272|1272|1272|1272,336|336|336|336,1305|1305|1305|1305,10,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
83,83,83,83,83,19,2,Engine,6,10,999999,462,1272,585,1305,462|462|462|462|462|462,1272|1272|1272|1272|1272|1272,585|585|585|585|585|585,1305|1305|1305|1305|1305|1305,126,33,33,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
84,84,84,84,84,19,3,Model,5,17,99999,596,1271,704,1299,596|596|596|596|596,1271|1271|1271|1271|1271,704|704|704|704|704,1299|1299|1299|1299|1299,11,28,28,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
85,85,85,85,85,19,4,Engine,6,23,999999,912,1272,1035,1305,912|912|912|912|912|912,1272|1272|1272|1272|1272|1272,1035|1035|1035|1035|1035|1035,1305|1305|1305|1305|1305|1305,208,33,33,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
86,86,86,86,86,19,5,Serial,6,30,999999,1046,1272,1150,1299,1046|1046|1046|1046|1046|1046,1272|1272|1272|1272|1272|1272,1150|1150|1150|1150|1150|1150,1299|1299|1299|1299|1299|1299,11,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
87,87,87,87,87,19,6,Engine,6,37,999999,1362,1272,1484,1305,1362|1362|1362|1362|1362|1362,1272|1272|1272|1272|1272|1272,1484|1484|1484|1484|1484|1484,1305|1305|1305|1305|1305|1305,212,33,33,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
88,88,88,88,88,19,7,Type,4,44,9999,1495,1272,1585,1306,1495|1495|1495|1495,1272|1272|1272|1272,1585|1585|1585|1585,1306|1306|1306|1306,11,34,34,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
89,89,89,89,89,19,8,SKU,3,49,999,1811,1271,2003,1299,1811|1811|1811,1271|1271|1271,2003|2003|2003,1299|1299|1299,226,28,28,0,True,False,9,False,1,0,0,4,False,English,False,O,100.0,0,0
90,90,90,90,90,19,9,/,1,52,9,1811,1271,2003,1299,1811,1271,2003,1299,-192,28,28,0,False,True,9,True,1,0,0,4,False,English,False,O,100.0,0,0
91,91,91,91,91,19,10,Stock,5,53,99999,1811,1271,2003,1299,1811|1811|1811|1811|1811,1271|1271|1271|1271|1271,2003|2003|2003|2003|2003,1299|1299|1299|1299|1299,-192,28,28,0,False,False,9,False,1,0,0,4,False,English,False,O,100.0,0,0
92,92,92,92,92,19,11,#,1,59,9,2014,1272,2039,1299,2014,1272,2039,1299,11,27,27,0,False,True,9,False,1,0,0,4,False,English,False,O,100.0,0,0
93,93,93,93,93,19,12,License,7,61,9999999,2262,1272,2403,1299,2262|2262|2262|2262|2262|2262|2262,1272|1272|1272|1272|1272|1272|1272,2403|2403|2403|2403|2403|2403|2403,1299|1299|1299|1299|1299|1299|1299,223,27,27,0,False,False,9,False,1,0,0,5,False,English,False,O,100.0,0,0
94,94,94,94,94,19,13,#,1,69,9,2414,1272,2438,1299,2414,1272,2438,1299,11,27,27,0,False,True,9,False,1,0,0,5,False,English,False,O,100.0,0,0
95,95,95,95,95,20,0,Riding,6,0,999999,163,1313,255,1347,163|163|163|163|163|163,1313|1313|1313|1313|1313|1313,255|255|255|255|255|255,1347|1347|1347|1347|1347|1347,0,34,34,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
96,96,96,96,96,20,1,Mower,5,7,99999,266,1314,365,1340,266|266|266|266|266,1314|1314|1314|1314|1314,365|365|365|365|365,1340|1340|1340|1340|1340,11,26,26,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
97,97,97,97,97,20,2,33R877-0008-G1,14,13,99999999999999,459,1314,714,1342,459|459|459|459|459|459|459|459|459|459|459|459|459|459,1314|1314|1314|1314|1314|1314|1314|1314|1314|1314|1314|1314|1314|1314,714|714|714|714|714|714|714|714|714|714|714|714|714|714,1342|1342|1342|1342|1342|1342|1342|1342|1342|1342|1342|1342|1342|1342,94,28,28,0,False,True,9,False,1,0,10,1,False,English,False,O,100.0,0,0
98,98,98,98,98,21,0,Odometer,8,0,99999999,162,1407,342,1434,162|162|162|162|162|162|162|162,1407|1407|1407|1407|1407|1407|1407|1407,342|342|342|342|342|342|342|342,1434|1434|1434|1434|1434|1434|1434|1434,0,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
99,99,99,99,99,21,1,In,2,9,99,353,1407,387,1434,353|353,1407|1407,387|387,1434|1434,11,27,27,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
100,100,100,100,100,21,2,Odometer,8,12,99999999,462,1407,642,1434,462|462|462|462|462|462|462|462,1407|1407|1407|1407|1407|1407|1407|1407,642|642|642|642|642|642|642|642,1434|1434|1434|1434|1434|1434|1434|1434,75,27,27,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
101,101,101,101,101,21,3,Out,3,21,999,653,1407,718,1433,653|653|653,1407|1407|1407,718|718|718,1433|1433|1433,11,26,26,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
102,102,102,102,102,21,4,Hours,5,25,99999,912,1407,1018,1434,912|912|912|912|912,1407|1407|1407|1407|1407,1018|1018|1018|1018|1018,1434|1434|1434|1434|1434,194,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
103,103,103,103,103,21,5,In,2,31,99,1030,1407,1062,1434,1030|1030,1407|1407,1062|1062,1434|1434,12,27,27,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
104,104,104,104,104,21,6,Hours,5,34,99999,1211,1406,1318,1434,1211|1211|1211|1211|1211,1406|1406|1406|1406|1406,1318|1318|1318|1318|1318,1434|1434|1434|1434|1434,149,28,28,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
